match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,reason,length
14025196,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
14025196,,,,,90,3.0,,1,,,card,Eli Junior Kroupi,False,123963832.0,False,yellow,1426228.0,Eli Junior Kroupi,,,
14025196,,2.0,2.0,,90,3.0,,1,,,goal,,,323350676.0,False,regular,1426228.0,Eli Junior Kroupi,,,
14025196,,,,,90,2.0,,1,,,substitution,,,124621215.0,True,regular,,,False,,
14025196,,,,,90,2.0,,1,,,card,Ethan Ampadu,False,123963785.0,True,yellow,847097.0,Ethan Ampadu,,Time wasting,
14025196,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0
14025196,,,,,87,,,4,,,substitution,,,124621080.0,True,regular,,,False,,
14025196,,,,,81,,,10,,,substitution,,,124620913.0,False,regular,,,False,,
14025196,,,,,73,,,18,,,substitution,,,124620704.0,False,regular,,,False,,
14025196,,,,,70,,,21,,,card,Brenden Aaronson,False,123963377.0,True,yellow,973431.0,Brenden Aaronson,,Foul,
14025196,,,,,67,,,24,,,substitution,,,124620533.0,True,injury,,,True,,
14025196,,,,,60,,,31,,,substitution,,,124620325.0,False,regular,,,False,,
14025196,,,,,60,,,31,,,substitution,,,124620326.0,False,regular,,,False,,
14025196,,,,,60,,,31,,,substitution,,,124620327.0,False,regular,,,False,,
14025196,,2.0,1.0,,54,,,37,,,goal,,,323345410.0,True,regular,866191.0,Sean Longstaff,,,
14025196,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
14025196,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0
14025196,,1.0,1.0,,37,,,9,,,goal,,,323341687.0,True,regular,828640.0,Joe Rodon,,,
14025196,,0.0,1.0,,26,,,20,,,goal,,,323340540.0,False,regular,934354.0,Antoine Semenyo,,,
14025196,,,,,12,,,34,,,card,Álex Jiménez,False,123962033.0,False,yellow,1184308.0,Álex Jiménez,,Foul,
