match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_fouls,stat_bigChanceCreated,captain,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
14025196,home,Leeds United,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,19,19,False,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,5.0,,2.0,,,,,67.0,27.0,7.3,7.0,0.265489,,2,,0.5,0.31,0.0,,2.0,1.0,4.0,,4.0,3.0,,2.0,2.0,2.0,1.0,,,1.0,,,,2.0,,,0.0618,,-0.04,2.0,1.0,,,noah.arinze,,
14025196,home,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,F,20,20,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,2.0,,1.0,,,,,23.0,11.0,6.7,2.0,0.00057555,,2,,0.01,0.14,-0.02,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,0.0731,0.1151,-0.25,,,,,,,
14025196,home,Leeds United,Ao Tanaka,ao-tanaka,A. Tanaka,M,22,180,4892,M,871886,EUR,905385600,M,22,22,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,1.0,,,,,10.0,4.0,6.3,2.0,4.84e-06,,0,,0.0,,-0.06,,,,4.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
14025196,home,Leeds United,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2406,M,803185,EUR,913593600,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,2.0,,1.0,1.94e-06,,0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14025196,home,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,home,Leeds United,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,home,Leeds United,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,home,Leeds United,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2644,M,911679,EUR,957571200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,home,Leeds United,Daniel James,daniel-james,D. James,M,7,172,4111,M,828639,EUR,879120000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel_James97,,
14025196,home,Leeds United,Joël Piroe,joel-piroe,J. Piroe,F,10,181,2101,M,850823,EUR,933552000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,away,Bournemouth,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,882604,EUR,939340800,G,1,1,False,21.0,15.0,9.0,3.0,0.0,13.0,14.0,2.0,7.0,,,10.0,,5.0,6.0,,90.0,37.0,7.5,7.0,0.00091913,0.8414,0,0.044,0.08,0.01,-0.13,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,dj.petrovic12,,
14025196,away,Bournemouth,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,1184308,EUR,1115510400,D,20,20,False,41.0,35.0,2.0,1.0,0.0,15.0,16.0,20.0,25.0,6.0,,5.0,,,,,73.0,60.0,6.3,12.0,0.0152821,,0,,-0.14,0.28,-0.36,,1.0,,4.0,,1.0,1.0,,4.0,2.0,,1.0,Alejandro Jiménez,,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,
14025196,away,Bournemouth,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,66.0,62.0,3.0,3.0,0.0,32.0,35.0,30.0,31.0,6.0,13.0,3.0,,,,,90.0,83.0,6.8,5.0,0.0170818,,0,,0.29,0.13,-0.3,,,,5.0,1.0,1.0,,,1.0,1.0,,,,,2.0,5.0,,,,,,,,,,1.0,,,,,
14025196,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,5,5,False,91.0,77.0,20.0,12.0,1.0,41.0,43.0,36.0,48.0,10.0,7.0,3.0,2.0,,,,90.0,117.0,7.9,17.0,0.218752,,0,,0.48,0.29,-0.09,,2.0,1.0,7.0,1.0,,,3.0,3.0,2.0,1.0,1.0,,,5.0,5.0,,,,,2.0,,,,1.0,1.0,1.0,,,,
14025196,away,Bournemouth,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,52.0,48.0,1.0,1.0,0.0,20.0,20.0,28.0,32.0,7.0,6.0,7.0,1.0,,,,90.0,89.0,6.8,13.0,0.0240064,,0,,-0.25,0.06,-0.03,,7.0,,3.0,,2.0,1.0,1.0,5.0,2.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,
14025196,away,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,800419,EUR,918950400,M,12,12,False,54.0,50.0,3.0,1.0,0.0,26.0,27.0,24.0,27.0,5.0,1.0,5.0,1.0,,,,81.0,68.0,7.0,6.0,0.0191216,,1,,0.11,0.16,0.14,,,,3.0,1.0,1.0,,,4.0,3.0,1.0,,,,1.0,1.0,,,1.0,,,0.0366,,-0.04,,,,,,,
14025196,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,27.0,23.0,2.0,1.0,0.0,8.0,9.0,15.0,18.0,2.0,2.0,2.0,1.0,,,,60.0,41.0,6.5,9.0,0.0180363,,2,,-0.1,0.01,-0.11,,2.0,,5.0,,1.0,,,1.0,,,,,,,,2.0,,,,,0.0833,,-0.41,2.0,2.0,,True,,,
14025196,away,Bournemouth,Amine Adli,amine-adli,A. Adli,F,21,174,17519,M,991478,EUR,957916800,M,21,21,False,24.0,17.0,,,0.0,2.0,4.0,15.0,20.0,8.0,1.0,3.0,3.0,,,,60.0,47.0,6.4,12.0,0.0564075,,1,,-0.15,0.04,-0.18,,1.0,,7.0,1.0,2.0,1.0,,2.0,,1.0,2.0,,,2.0,2.0,,1.0,,,1.0,0.0634,0.0878,-0.26,2.0,1.0,,,amine_ad10,,
14025196,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,M,19,19,False,19.0,15.0,,,0.0,3.0,4.0,12.0,15.0,4.0,,1.0,1.0,,,,60.0,29.0,6.5,8.0,0.0472915,,0,,-0.19,0.12,-0.12,,3.0,1.0,2.0,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,justinkluivert,,
14025196,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,M,24,24,False,23.0,19.0,1.0,,0.0,3.0,3.0,16.0,20.0,7.0,,4.0,,,,,90.0,45.0,7.2,14.0,0.0507347,,1,,-0.43,0.04,-0.14,,1.0,,12.0,1.0,6.0,3.0,,2.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,1.0,1.0,0.2065,0.1368,0.56,2.0,5.0,,,antoinesemenyo42,,1.0
14025196,away,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,998490,EUR,939168000,F,9,9,False,12.0,12.0,,,0.0,2.0,2.0,10.0,10.0,2.0,,3.0,1.0,,,,90.0,18.0,6.5,2.0,0.120557,,1,,0.2,-0.54,0.15,,,,5.0,,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,,,0.022,,-0.2,2.0,1.0,,,evanilsonlima99,,1.0
14025196,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,28.0,23.0,2.0,1.0,0.0,6.0,6.0,17.0,22.0,2.0,,2.0,,,,,30.0,33.0,6.9,5.0,0.0599266,,2,,0.13,0.27,-0.08,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,0.0906,0.2441,0.01,,,,,,,
14025196,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,1104986,EUR,1061424000,M,8,8,True,20.0,16.0,1.0,1.0,0.0,3.0,3.0,13.0,17.0,3.0,,,1.0,,,,30.0,32.0,6.5,8.0,0.0275658,,0,,-0.12,0.03,-0.05,,3.0,1.0,4.0,1.0,2.0,,1.0,,,,,Alex Scott,,1.0,2.0,,,,,,,,,,,,,,,
14025196,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,True,18.0,14.0,2.0,,0.0,4.0,6.0,10.0,12.0,1.0,,3.0,,,,,30.0,25.0,6.4,7.0,0.0172259,,0,,-0.32,0.13,0.13,,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
14025196,away,Bournemouth,Ben Gannon-Doak,ben-doak,B. Doak,M,11,174,6791,M,1154861,EUR,1131667200,F,11,11,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,,,,,,17.0,13.0,6.2,3.0,0.0111909,,1,,-0.03,-0.26,-0.05,,,,3.0,,3.0,,1.0,,,,,Ben Doak,,,,,,1.0,,,0.0863,,0.01,,,,,bendoak._,,
14025196,away,Bournemouth,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,F,22,22,True,6.0,3.0,,,0.0,,1.0,3.0,5.0,,,1.0,,,,,9.0,10.0,7.2,4.0,0.00098907,,3,,-0.16,0.04,-0.01,,,,1.0,,,,,,,1.0,,,,1.0,,,2.0,1.0,1.0,,0.2333,0.8444,0.48,,,,,,,
14025196,away,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,away,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3920,M,1201520,EUR,1108512000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Julio Soler,,,,,,,,,,,,,,,,,,
14025196,away,Bournemouth,Veljko Milosavljević,milosavljevic-veljko,V. Milosavljević,D,44,192,1769,M,1406130,EUR,1182988800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025196,away,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
