match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_sofascoreId
11352330,home,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198.0,1886,M,888971,EUR,910396800,G,49,49,False,50.0,35.0,25.0,10.0,25.0,26.0,10.0,24.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0,90.0,58.0,7.0,18.0,0.00467032,0,-0.0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Vitinho,vitinho,Vitinho,D,2,175.0,3591,M,914477,EUR,932688000,D,22,22,False,36.0,28.0,2.0,2.0,9.0,10.0,20.0,34.0,2.0,8.0,,,,,,90.0,66.0,7.7,17.0,0.176608,2,,8.0,1.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.1381,0.0915,1.0,,,,,,,,,,,,,,
11352330,home,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188.0,660,M,856719,EUR,920505600,D,2,2,False,64.0,53.0,8.0,7.0,24.0,26.0,30.0,39.0,2.0,2.0,,,,,,90.0,76.0,7.4,11.0,0.103486,1,,1.0,1.0,3.0,9.0,10.0,2.0,,,1.0,,,,4.0,1.0,,0.0402,,1.0,,,1.0,6.0,1.0,4.0,,,,,,,,
11352330,home,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192.0,1470,M,1117223,EUR,1022371200,D,33,33,False,59.0,55.0,,,33.0,37.0,22.0,24.0,2.0,4.0,,,,,,90.0,71.0,6.7,7.0,0.014344,1,,2.0,,1.0,6.0,2.0,2.0,,,,,1.0,2.0,1.0,1.0,1.0,0.0163,,,Maxime Estève,,,,,3.0,1.0,1.0,,,,,,
11352330,home,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183.0,248,M,166381,EUR,748224000,D,3,3,False,38.0,34.0,2.0,2.0,8.0,8.0,27.0,40.0,2.0,2.0,,,,,,90.0,67.0,6.9,18.0,0.492216,0,,10.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,
11352330,home,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180.0,7126,M,901907,EUR,967939200,M,17,17,False,26.0,21.0,,,,,21.0,26.0,1.0,1.0,,,,,,86.0,39.0,7.1,11.0,0.11976,0,,,,1.0,5.0,8.0,,5.0,4.0,,,,,1.0,1.0,,,,2.0,,,,3.0,,,,1.0,3.0,,,,,
11352330,home,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175.0,875,M,792122,EUR,828835200,M,24,24,False,60.0,54.0,3.0,2.0,20.0,21.0,35.0,42.0,1.0,5.0,,,,,,90.0,75.0,7.1,12.0,0.0517078,1,,3.0,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,0.0217,,1.0,,,,2.0,1.0,,,4.0,,True,,,,
11352330,home,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195.0,2096,M,793167,EUR,887414400,M,16,16,False,52.0,48.0,1.0,1.0,26.0,26.0,22.0,29.0,,8.0,,,,,,90.0,73.0,7.5,10.0,0.0511792,0,,3.0,,,3.0,8.0,,1.0,,,,,1.0,6.0,3.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
11352330,home,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183.0,710,M,809276,EUR,906163200,M,34,34,False,24.0,16.0,2.0,2.0,4.0,5.0,14.0,24.0,2.0,3.0,,,,,,73.0,43.0,7.2,13.0,0.0685062,2,,5.0,2.0,2.0,6.0,4.0,3.0,2.0,1.0,,2.0,,2.0,1.0,,1.0,0.8061,1.5647,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,
11352330,home,Burnley,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182.0,4519,M,1142679,EUR,1101600000,F,47,47,False,27.0,24.0,,,5.0,5.0,19.0,22.0,,2.0,,,,,,90.0,38.0,7.1,9.0,0.0715403,4,,,,,6.0,1.0,1.0,2.0,,,2.0,1.0,,,,1.0,0.2268,0.0826,2.0,,,,,1.0,1.0,,1.0,2.0,,,,,
11352330,home,Burnley,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181.0,7910,M,1090458,EUR,1040515200,F,23,23,False,25.0,19.0,,,7.0,8.0,13.0,18.0,,4.0,,,,,,90.0,42.0,6.8,16.0,0.0797141,1,,1.0,1.0,2.0,6.0,4.0,,2.0,,,,,,,,3.0,0.0701,,1.0,,,,1.0,1.0,,,5.0,2.0,,,,,datro_9
11352330,home,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185.0,305,M,26989,EUR,617673600,F,9,9,True,5.0,3.0,1.0,1.0,,1.0,3.0,4.0,,2.0,,,,,,17.0,6.0,6.5,3.0,0.00191019,0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,
11352330,home,Burnley,Manuel Benson,manuel-benson,M. Benson,M,14,166.0,3203,M,552632,EUR,859507200,F,10,10,True,2.0,2.0,,,,,2.0,3.0,,1.0,,,,,,9.0,8.0,6.7,2.0,0.00441478,1,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0184,0.2656,,,,,,,,,,,,,,,
11352330,home,Burnley,Lawrence Vigouroux,lawrence-vigouroux,L. Vigouroux,G,22,194.0,935,M,373240,EUR,753667200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187.0,549,M,875360,EUR,908928000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185.0,5292,M,826169,EUR,920160000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,817,M,358394,EUR,819331200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Jack Cork,jack-cork,J. Cork,M,,185.0,85,M,20993,EUR,614736000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,7,186.0,451,M,49805,EUR,656985600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,home,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183.0,2739,M,990550,EUR,975888000,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352330,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192.0,4016,M,252669,EUR,727228800,G,1,1,False,19.0,12.0,10.0,3.0,11.0,13.0,1.0,6.0,2.0,9.0,,3.0,5.0,1.0,1.0,90.0,33.0,7.8,8.0,0.00011725,0,1.0044,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11352330,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177.0,7696,M,252821,EUR,753408000,D,22,22,False,52.0,45.0,3.0,,29.0,31.0,16.0,23.0,2.0,3.0,,,,,,90.0,76.0,7.0,13.0,0.0440074,0,,2.0,,2.0,4.0,6.0,,3.0,3.0,,,,3.0,2.0,1.0,,,,1.0,,,,1.0,,1.0,,3.0,1.0,,,,,nelsonsemedo50
11352330,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1250,M,894474,EUR,864345600,D,23,23,False,68.0,60.0,6.0,2.0,50.0,53.0,10.0,15.0,10.0,1.0,,,,,,90.0,88.0,7.3,10.0,0.0158644,1,,,,,1.0,6.0,,,,1.0,,1.0,1.0,4.0,,,0.0966,,2.0,,,,2.0,,1.0,,1.0,,True,,,,
11352330,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187.0,1047,M,973418,EUR,916444800,D,24,24,False,59.0,51.0,7.0,2.0,41.0,48.0,10.0,11.0,7.0,,,,,,,90.0,72.0,6.6,9.0,0.00236798,0,,,,3.0,4.0,3.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
11352330,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180.0,695,M,1013928,EUR,1032307200,D,17,17,False,28.0,21.0,3.0,1.0,14.0,19.0,8.0,12.0,2.0,3.0,,,,,,68.0,47.0,6.6,12.0,0.0220647,0,,3.0,1.0,,3.0,3.0,2.0,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,
11352330,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182.0,1449,M,143047,EUR,695520000,M,2,2,False,40.0,31.0,5.0,2.0,24.0,28.0,7.0,13.0,3.0,8.0,,,,,,90.0,59.0,6.8,13.0,0.199072,1,,1.0,,3.0,5.0,3.0,,1.0,,1.0,,,,1.0,1.0,,0.0782,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,
11352330,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184.0,8756,M,307284,EUR,746841600,M,5,5,False,50.0,44.0,4.0,1.0,25.0,27.0,19.0,23.0,,6.0,,,,,,90.0,58.0,6.8,8.0,0.00834384,1,,,,,4.0,3.0,2.0,2.0,2.0,,,,2.0,,,1.0,0.0472,,,,,,,1.0,2.0,,1.0,,,,,,
11352330,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176.0,14959,M,1015267,EUR,981936000,M,8,8,False,46.0,42.0,1.0,,27.0,31.0,15.0,15.0,3.0,6.0,,,,,,90.0,64.0,6.9,7.0,0.0124131,1,,,,2.0,6.0,6.0,,1.0,,,,,,5.0,3.0,,0.1827,,,,,,1.0,1.0,3.0,,1.0,,,1.0,,,joaogomes.01
11352330,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,44710,M,931278,EUR,991785600,M,3,3,False,36.0,30.0,2.0,1.0,16.0,21.0,15.0,16.0,,5.0,,,,,,90.0,66.0,7.4,19.0,0.058652,2,,1.0,1.0,3.0,11.0,16.0,1.0,6.0,5.0,,2.0,,,2.0,1.0,5.0,0.3867,0.9447,1.0,,,,4.0,,,,6.0,6.0,,1.0,1.0,1.0,r_aitnouri
11352330,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2486,M,138573,EUR,705542400,F,21,21,False,36.0,28.0,2.0,,14.0,16.0,16.0,27.0,,5.0,,,,,,83.0,52.0,7.0,17.0,0.159996,1,,7.0,2.0,,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,0.0465,,1.0,,,1.0,,,,,1.0,1.0,,,,,
