match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,player_firstName,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_aerialLost,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
12450932,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,True,33.0,24.0,4.0,1.0,0.0,10.0,15.0,18.0,,1.0,,,,26.0,38.0,6.8,9.0,0.0064643,0,,,14.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
12450932,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,True,3.0,1.0,,,0.0,,2.0,1.0,,,,,,13.0,6.0,7.8,2.0,0.0195513,1,,,1.0,,,1.0,,3.0,,,,,,2.0,2.0,,,,,1.0,,,,0.8354,,,,,1.0,,0.9522,1.0,,,,,,,,,
12450932,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,True,11.0,11.0,,,0.0,3.0,3.0,8.0,,,,,,10.0,12.0,6.4,1.0,0.0025214,0,,,8.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12450932,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,home,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,home,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,,1473491,EUR,1147824000,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Lucas Perri,lucas-perri,L. Perri,G,1,196,3418,M,,871290,EUR,881712000,G,23,23,False,35.0,17.0,27.0,9.0,0.0,12.0,16.0,19.0,2.0,6.0,,2.0,3.0,90.0,42.0,6.5,18.0,0.0085491,0,-0.1911,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
12450932,away,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,,352768,EUR,872812800,D,98,98,False,37.0,35.0,2.0,1.0,0.0,19.0,19.0,19.0,4.0,6.0,,,,90.0,64.0,5.8,11.0,0.0204761,0,,,17.0,1.0,1.0,,7.0,2.0,1.0,2.0,3.0,,,2.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
12450932,away,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,,152813,EUR,721094400,D,22,22,False,31.0,29.0,2.0,1.0,0.0,20.0,21.0,13.0,1.0,7.0,,,,90.0,44.0,6.3,5.0,0.0789188,0,,,10.0,3.0,1.0,,5.0,4.0,2.0,1.0,,,,3.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,
12450932,away,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,25.0,22.0,1.0,,0.0,17.0,20.0,5.0,1.0,3.0,,,,90.0,31.0,6.2,3.0,0.00184987,1,,,5.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,0.0877,1.0,,,,,,,,,,1.0,,,,,,
12450932,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,tagliafico3,158243,EUR,715219200,D,3,3,False,25.0,23.0,3.0,2.0,0.0,15.0,16.0,11.0,5.0,2.0,,,,90.0,43.0,6.6,5.0,0.00841224,0,,,8.0,2.0,,,3.0,5.0,1.0,,1.0,1.0,,4.0,3.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,Mati,44241,EUR,586396800,M,31,31,False,39.0,29.0,4.0,2.0,0.0,17.0,23.0,17.0,,6.0,,,,90.0,52.0,7.1,12.0,0.106227,0,,,12.0,1.0,,1.0,1.0,4.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Ernest Nuamah,ernest-nuamah,E. Nuamah,F,37,178,6900,M,nana_nuamah10,1202024,EUR,1067644800,M,37,37,False,23.0,19.0,,,0.0,8.0,10.0,14.0,1.0,5.0,,,,66.0,36.0,6.4,9.0,0.0242319,1,,,11.0,1.0,,,5.0,3.0,2.0,1.0,3.0,2.0,,1.0,,,2.0,,,,Ernest Nuamah,,1.0,0.0442,,,,,,1.0,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,,151124,EUR,730944000,M,7,7,False,31.0,28.0,2.0,,0.0,14.0,15.0,16.0,3.0,4.0,,,,83.0,41.0,6.1,7.0,0.010669,1,,,14.0,,,,3.0,,1.0,,,,,,,,4.0,,,,,,2.0,0.3618,,,,,1.0,,0.2165,,1.0,,,,,,,,
12450932,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181,3233,M,,343067,EUR,775872000,M,8,8,False,26.0,21.0,2.0,1.0,0.0,11.0,13.0,13.0,1.0,4.0,,,,90.0,37.0,6.2,8.0,0.0245331,0,,True,10.0,,,,7.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,2.0,,1.0,2.0,,,,,,,,,4.0,,,,,1.0,
12450932,away,Olympique Lyonnais,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,rayan_cherki,979128,EUR,1061078400,M,18,18,False,29.0,24.0,2.0,1.0,1.0,8.0,9.0,23.0,,3.0,,,,66.0,41.0,7.2,12.0,0.427506,0,,,16.0,3.0,,,3.0,2.0,,,3.0,,1.0,,,,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,georgesmkd,1009372,EUR,972950400,F,69,69,False,15.0,11.0,,,0.0,3.0,3.0,12.0,,2.0,,,,66.0,27.0,7.0,9.0,0.0449764,1,,,8.0,,,,3.0,3.0,1.0,,4.0,2.0,,,,,2.0,1.0,,,,,,0.6251,,,,,1.0,,0.565,1.0,,,,,,,,,
12450932,away,Olympique Lyonnais,Malick Fofana,malick-fofana,M. Fofana,F,11,169,6170,M,,1195784,EUR,1112227200,F,11,11,True,6.0,5.0,,,0.0,1.0,1.0,7.0,,,,,,24.0,14.0,7.0,4.0,0.00406341,2,,,4.0,2.0,,,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,Malick Fofana,,,0.2455,,,1.0,,1.0,1.0,0.1304,,,,,,,,,,
12450932,away,Olympique Lyonnais,Alexandre Lacazette,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,lacazettealex,50070,EUR,675388800,F,10,10,True,7.0,7.0,,,0.0,2.0,2.0,5.0,,1.0,,,,24.0,12.0,6.6,3.0,0.0960454,0,,,5.0,,,,1.0,,,1.0,,,,,,,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,F,17,17,True,8.0,6.0,,,0.0,2.0,2.0,7.0,,4.0,,,,24.0,15.0,6.9,4.0,0.126834,1,,,5.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,2.0,,1.0,,0.0986,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,,257091,EUR,842918400,D,55,55,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,13.0,5.0,3.4,2.0,0.00127054,0,,,2.0,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
12450932,away,Olympique Lyonnais,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,,999030,EUR,956448000,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,,973838,EUR,959385600,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,,859027,EUR,950572800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450932,away,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187,1230,M,,1022084,EUR,1001289600,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
