match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_totalCross,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,player_sofascoreId
14053649,home,SC Telstar,Ronald Koeman Jr,ronald-koeman-jr,R. Koeman Jr,G,1,180,155,M,268701,EUR,801187200,G,1,1,False,51.0,38.0,29.0,16.0,0.0,28.0,31.0,10.0,20.0,1.0,1.0,1.0,13.0,3.0,6.0,90.0,59.0,8.2,13.0,0.00404243,72.581087192835,10.0,58.485,12.39,1.4021,0,0.7065,0.13,0.02,-0.13,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053649,home,SC Telstar,Neville Nwankwo,neville-nwankwo,N. Nwankwo,D,14,189,50,M,1418395,EUR,1034035200,D,14,14,False,34.0,33.0,,,0.0,26.0,27.0,7.0,7.0,4.0,1.0,1.0,4.0,,,84.0,51.0,6.5,1.0,0.0027897,158.48941971344,15.0,30.135,26.25,,1,,0.06,0.04,-0.17,,Neville Nwankwo,1.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0873,-0.23,,,,,,,,,,,,,,,,,,,,,,
14053649,home,SC Telstar,Guus Offerhaus,guus-offerhaus,G. Offerhaus,M,4,185,46,M,1047396,EUR,978480000,D,4,4,False,53.0,47.0,8.0,5.0,0.0,24.0,25.0,23.0,28.0,1.0,1.0,,2.0,,,90.0,76.0,6.5,14.0,0.0201993,156.71199698327,20.0,43.365,29.715,,0,,0.01,0.07,-0.15,,,,,2.0,,8.0,1.0,1.0,1.0,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,
14053649,home,SC Telstar,Danny Bakker,danny-bakker,D. Bakker,D,6,178,76,M,302690,EUR,790214400,D,6,6,False,60.0,48.0,4.0,1.0,0.0,32.0,35.0,16.0,25.0,4.0,,,4.0,,,90.0,69.0,6.5,12.0,0.0687707,153.54250433728,19.0,70.455,23.73,,0,,0.27,0.25,-0.41,,,1.0,2.0,3.0,,4.0,,1.0,,,,,,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,
14053649,home,SC Telstar,Tyrese Noslin,noslin-tyrese,T. Noslin,M,11,182,131,M,1469336,EUR,1031702400,M,11,11,False,22.0,16.0,5.0,1.0,0.0,6.0,7.0,10.0,15.0,3.0,4.0,,7.0,,,72.0,44.0,6.3,14.0,0.0448134,50.545756425539,8.0,23.73,10.29,,1,,0.15,0.03,-0.05,,Tyrese Noslin,1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,,0.0409,-0.27,,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14053649,home,SC Telstar,Nils Rossen,nils-rossen,N. Rossen,M,17,181,80,M,1150154,EUR,1122854400,M,17,17,False,38.0,36.0,4.0,3.0,0.0,15.0,15.0,21.0,23.0,4.0,1.0,,4.0,,,89.0,49.0,7.1,3.0,0.0442672,43.895255256225,6.0,-2.31,7.665,,0,,0.26,0.02,0.14,,Nils,1.0,1.0,3.0,,1.0,2.0,3.0,,,,,Rossen,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,
14053649,home,SC Telstar,Tyrone Owusu,tyrone-owusu,T. Owusu,M,8,181,213,M,1084609,EUR,920592000,M,8,8,False,32.0,25.0,1.0,1.0,0.0,6.0,9.0,19.0,23.0,5.0,4.0,2.0,8.0,,,90.0,52.0,6.7,15.0,0.0450906,136.95447535561,14.0,111.51,34.545,,1,,-0.02,0.22,-0.01,,Tyrone Owusu,,,5.0,,1.0,1.0,2.0,,,0.0306,-0.05,,2.0,2.0,,,1.0,1.0,3.0,,,1.0,1.0,0.1139,,,,,,,,,
14053649,home,SC Telstar,Jeff Hardeveld,jeff-hardeveld,J. Hardeveld,M,2,184,73,M,385300,EUR,793843200,M,2,2,False,38.0,25.0,4.0,,0.0,12.0,17.0,13.0,21.0,5.0,2.0,1.0,5.0,,,72.0,60.0,6.8,18.0,0.256363,62.912604837074,9.0,59.955,14.49,,0,,0.12,0.06,0.13,,,2.0,1.0,5.0,,3.0,1.0,3.0,,,,,,5.0,,,2.0,2.0,,,3.0,1.0,2.0,,,,,,,,,,,
14053649,home,SC Telstar,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,F,39,39,False,35.0,28.0,2.0,2.0,0.0,13.0,16.0,15.0,19.0,7.0,3.0,2.0,6.0,,,90.0,52.0,7.2,10.0,0.112127,57.629431380736,10.0,29.82,12.18,,0,,0.2,-0.04,-0.03,,Jochem van de Kamp,1.0,1.0,5.0,,3.0,1.0,3.0,1.0,,,,,3.0,,,2.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,
14053649,home,SC Telstar,Patrick Brouwer,patrick-brouwer,P. Brouwer,F,27,176,92,M,1066319,EUR,984960000,F,27,27,False,31.0,24.0,4.0,4.0,0.0,10.0,12.0,14.0,19.0,4.0,2.0,,7.0,,,90.0,43.0,6.9,11.0,0.0356157,142.39715314576,15.0,88.2,16.8,,1,,0.04,0.21,0.19,,,2.0,1.0,5.0,1.0,,,2.0,1.0,,0.0445,-0.14,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
