match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
10411772,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,27.0,25.0,10.0,8.0,20.0,20.0,5.0,7.0,7.0,1.0,90.0,31.0,7.1,2.0,0.0,0.0,0.00058387,0,0.0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411772,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,30.0,27.0,3.0,1.0,25.0,26.0,2.0,4.0,,,90.0,35.0,6.7,4.0,0.0,0.0,0.00043174,0,,23,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411772,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,,893642,EUR,949968000,D,24,24,False,13.0,13.0,,,11.0,11.0,2.0,2.0,2.0,,28.0,14.0,6.6,,0.0,0.0,0.00078412,0,,4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411772,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185,2299,M,,888949,EUR,911779200,D,3,3,False,37.0,36.0,,,32.0,33.0,4.0,4.0,1.0,,90.0,46.0,7.8,2.0,0.1225,0.0389,0.00105469,1,,3,3.0,5.0,1.0,,,,4.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411772,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,M,19,19,False,35.0,27.0,4.0,2.0,16.0,21.0,11.0,15.0,9.0,,90.0,60.0,7.7,12.0,0.0932,0.0,0.158869,1,,19,3.0,2.0,,1.0,2.0,1.0,2.0,,,,2.0,,,3.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,
10411772,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,40.0,34.0,4.0,4.0,16.0,17.0,18.0,23.0,2.0,,90.0,52.0,7.3,8.0,0.0,0.0,0.0167188,0,,4,3.0,7.0,,,2.0,,5.0,1.0,,,1.0,,,,2.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,
10411772,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,False,56.0,48.0,6.0,4.0,27.0,29.0,21.0,27.0,8.0,,90.0,58.0,6.9,8.0,0.0,0.0,0.0108221,0,,18,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10411772,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,23.0,19.0,4.0,3.0,9.0,9.0,10.0,14.0,1.0,,66.0,31.0,6.6,8.0,0.0,0.0,0.0449318,0,,59,4.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,
10411772,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,34.0,25.0,8.0,6.0,10.0,14.0,15.0,21.0,6.0,,65.0,55.0,8.7,16.0,0.8314,0.6804,0.0422619,3,,21,4.0,4.0,1.0,3.0,,,1.0,,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,
10411772,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,F,7,7,False,40.0,32.0,4.0,4.0,17.0,22.0,17.0,21.0,4.0,,80.0,58.0,7.6,11.0,0.3052,0.0,0.13199,2,,7,4.0,10.0,1.0,,,,2.0,2.0,,,,,,1.0,,,5.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,True,1.0,2.0,1.0,1.0,,,,,,
