match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_totalTackle,stat_wonTackle,captain,player_sofascoreId,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_outfielderBlock,stat_goals
11369796,home,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174.0,386,M,985162,EUR,964396800,F,14,14,False,13.0,10.0,,,1.0,1.0,12.0,1.0,,,61.0,22.0,7.5,6.0,0.2565,0.1094,0.0701317,3,,,,9.0,,,1.0,,1.0,2.0,,,1.0,,3.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,
11369796,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183.0,12025,M,870360,EUR,833068800,D,23,23,True,37.0,29.0,3.0,2.0,7.0,9.0,28.0,2.0,,,29.0,44.0,7.1,9.0,0.0,0.0,0.0220007,0,,,,22.0,,,,,1.0,3.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,daniel.chitiva,,,,,,,
11369796,home,KRC Genk,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196.0,5773,M,987734,EUR,974937600,F,99,99,True,8.0,6.0,,,1.0,2.0,6.0,1.0,,,29.0,16.0,7.2,4.0,0.2832,0.0,0.0576396,3,,,,5.0,,,,3.0,,5.0,,2.0,3.0,,2.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,
11369796,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167.0,2698,M,901285,EUR,886291200,F,28,28,True,15.0,13.0,1.0,,2.0,2.0,16.0,1.0,,,29.0,24.0,7.0,6.0,0.0227,0.0521,0.0632928,1,,,,12.0,3.0,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,
11369796,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180.0,480,M,1086924,EUR,1015200000,M,25,25,True,12.0,8.0,1.0,1.0,3.0,3.0,9.0,3.0,,,14.0,19.0,6.8,7.0,0.0554,0.2088,0.00261177,1,,Alejandro Galarza,,5.0,,,1.0,1.0,5.0,3.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,
11369796,home,KRC Genk,Luca Oyen,luca-oyen,L. Oyen,M,11,172.0,406,M,996986,EUR,1047600000,F,24,24,True,8.0,6.0,,,1.0,1.0,8.0,,,,14.0,14.0,6.5,5.0,0.0389,0.0,0.0780348,1,,,,5.0,1.0,,2.0,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369796,home,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369796,home,KRC Genk,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167.0,2677,M,964764,EUR,1019260800,M,19,19,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369796,away,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190.0,505,M,886219,EUR,918432000,G,33,33,False,48.0,16.0,41.0,9.0,8.0,13.0,35.0,7.0,1.0,3.0,90.0,55.0,7.1,32.0,0.0,0.0,0.00205335,0,0.3703,,,8.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,
11369796,away,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,False,20.0,11.0,4.0,1.0,5.0,10.0,13.0,5.0,,,90.0,46.0,7.6,15.0,0.0786,0.0,0.199295,1,,,,7.0,3.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,,1.0,,,,,,2.0,1.0,2.0,3.0,4.0,4.0,,,,,,,1.0,2.0,
11369796,away,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,19.0,11.0,4.0,2.0,8.0,13.0,6.0,4.0,,,90.0,28.0,6.9,8.0,0.0,0.0,0.00122546,0,,,,3.0,,,3.0,,3.0,1.0,,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,
11369796,away,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,4,4,False,16.0,13.0,3.0,1.0,10.0,11.0,5.0,1.0,,,90.0,24.0,7.0,3.0,0.0,0.0,0.00186716,0,,,,3.0,,,,1.0,1.0,3.0,,,,,,,,,,,6.0,,,1.0,2.0,2.0,,,,,,,,,
11369796,away,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,24.0,14.0,8.0,1.0,9.0,10.0,14.0,10.0,,,90.0,38.0,7.4,11.0,0.0,0.0,0.0010004,0,,,,5.0,,,1.0,1.0,3.0,3.0,1.0,,,,,1.0,1.0,,,,6.0,,,,1.0,1.0,,,,,,,,4.0,
11369796,away,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,D,2,2,False,19.0,11.0,5.0,1.0,4.0,8.0,12.0,5.0,,,90.0,35.0,6.8,11.0,0.0,0.0,0.0402511,0,,,,7.0,1.0,,3.0,1.0,5.0,2.0,,,,,,1.0,1.0,,,,6.0,1.0,,1.0,,,,,,,,,,,
11369796,away,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,False,24.0,17.0,2.0,1.0,9.0,13.0,11.0,2.0,,,90.0,36.0,6.8,9.0,0.0,0.0,0.00682686,0,,,,8.0,,,1.0,1.0,4.0,5.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,4.0,1.0,,,1.0,,,,,1.0,
11369796,away,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,M,35,35,False,22.0,14.0,7.0,2.0,9.0,11.0,11.0,5.0,,,90.0,43.0,7.2,9.0,0.0,0.0,0.00360189,0,,,,5.0,,,2.0,,6.0,6.0,,,,,,,2.0,,,,6.0,3.0,,2.0,6.0,3.0,True,,,,,,,3.0,
11369796,away,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175.0,45,M,839883,EUR,924480000,M,14,14,False,10.0,8.0,1.0,,2.0,3.0,7.0,1.0,,,62.0,20.0,6.7,3.0,0.0,0.0,0.00594497,0,,,,6.0,,,,,3.0,3.0,,,,,1.0,1.0,3.0,,,,2.0,,,,2.0,1.0,,,,,,,,,
11369796,away,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,193,M,1047318,EUR,1001808000,F,7,7,False,18.0,13.0,,,3.0,5.0,13.0,3.0,,,89.0,40.0,6.9,12.0,0.1351,0.1285,0.0601553,3,,,,10.0,,,6.0,1.0,11.0,7.0,1.0,2.0,2.0,,5.0,4.0,,2.0,,,2.0,,1.0,4.0,,,,,,,1.0,,,,
11369796,away,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,F,10,10,False,11.0,7.0,,,2.0,2.0,10.0,2.0,,,74.0,18.0,7.1,7.0,0.1796,0.3539,0.00984281,1,,,,5.0,1.0,,5.0,2.0,7.0,3.0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,2.0,,1.0,,,,1.0
11369796,away,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170.0,120,M,1145139,EUR,1004227200,M,18,18,True,7.0,5.0,,,3.0,4.0,3.0,3.0,,,28.0,16.0,6.4,4.0,0.0,0.0,0.00063655,0,,Amadou Keita,,2.0,,,1.0,,6.0,2.0,2.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,
11369796,away,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,True,6.0,3.0,,,2.0,2.0,4.0,2.0,,,16.0,11.0,6.6,6.0,0.0,0.0,0.00039932,0,,,,1.0,,,,,1.0,2.0,,,,,3.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11369796,away,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,True,1.0,,,,,,1.0,1.0,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369796,away,KAS Eupen,Tom Roufosse,roufosse-tom,T. Roufosse,G,,180.0,22,M,934290,EUR,985737600,G,99,99,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369796,away,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196.0,55,M,886064,EUR,944438400,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369796,away,KAS Eupen,Lorenzo Youndje,lorenzo-youndje,L. Youndje,D,13,,31,M,1516528,EUR,1113264000,M,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,Lorenzo Youndje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369796,away,KAS Eupen,Zaatout Wassim,wassim-zaatout,Z. Wassim,M,,178.0,8,M,1632607,EUR,1075766400,D,32,32,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
