match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_punches,player_sofascoreId
13472672,home,Mirassol,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,home,Mirassol,Gabriel,gabriel,Gabriel,M,27,178,805,M,243459,EUR,631584000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,home,Mirassol,Chico,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,away,Botafogo,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,19.0,12.0,12.0,5.0,0.0,10.0,11.0,8.0,2.0,1.0,1.0,,,90.0,22.0,7.0,7.0,0.00116194,0,0.2682,,,2.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,
13472672,away,Botafogo,Vitinho,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,2,2,False,20.0,17.0,3.0,1.0,0.0,15.0,15.0,5.0,3.0,,,,,90.0,33.0,6.7,7.0,0.00066324,0,,,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
13472672,away,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,47.0,39.0,5.0,3.0,0.0,30.0,33.0,14.0,3.0,,,,,90.0,70.0,7.6,9.0,0.00536546,1,,,,9.0,,,1.0,5.0,6.0,8.0,,1.0,1.0,,16.0,2.0,2.0,1.0,,5.0,0.0193,1.0,1.0,,1.0,,1.0,,,,,,,,
13472672,away,Botafogo,David Ricardo,david-ricardo,D. Ricardo,D,57,188,941,M,1186587,EUR,1040428800,D,57,57,False,38.0,34.0,3.0,1.0,0.0,22.0,23.0,15.0,3.0,,,,,90.0,58.0,7.6,4.0,0.00214267,1,,David Ricardo,,12.0,,,1.0,2.0,3.0,3.0,,,,1.0,7.0,1.0,,,,1.0,0.0434,,1.0,2.0,2.0,,,,,,,,,,
13472672,away,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,False,22.0,21.0,2.0,2.0,0.0,12.0,12.0,10.0,6.0,,,,,58.0,37.0,6.7,5.0,0.0382841,0,,,,9.0,1.0,,,,2.0,1.0,1.0,,,,3.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,alextelles13
13472672,away,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,False,18.0,14.0,4.0,1.0,0.0,6.0,8.0,10.0,4.0,,,,,89.0,26.0,6.3,8.0,0.00425146,0,,Newton,,8.0,1.0,,,,7.0,1.0,1.0,,,,1.0,1.0,,2.0,,5.0,,,1.0,,,,,,,,,,,,
13472672,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,42.0,36.0,3.0,2.0,0.0,28.0,31.0,11.0,2.0,,,,,90.0,50.0,6.8,6.0,0.00387583,0,,,,8.0,,,1.0,,1.0,,,,,,4.0,,,,,,,,,1.0,,True,,,,,,,,,
13472672,away,Botafogo,Artur,artur,Artur,M,7,168,3069,M,841128,EUR,887500800,M,7,7,False,11.0,8.0,1.0,1.0,0.0,2.0,3.0,8.0,4.0,,,,,90.0,31.0,7.3,8.0,0.0544754,3,,,,6.0,2.0,1.0,,,3.0,8.0,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,0.1627,1.0,2.0,,,,1.0,,,,,,,,
13472672,away,Botafogo,Danilo,danilo,Danilo,M,8,177,5268,M,1064039,EUR,988502400,M,35,35,False,31.0,26.0,2.0,1.0,0.0,16.0,19.0,12.0,3.0,,,,,90.0,43.0,6.8,9.0,0.0582679,2,,,,10.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,0.0678,2.0,1.0,,,,1.0,,,,,,,,Danilo
13472672,away,Botafogo,Santiago Rodríguez,santiago-rodriguez,S. Rodríguez,M,23,172,1846,M,975216,EUR,947289600,M,23,23,False,12.0,9.0,1.0,,0.0,2.0,3.0,9.0,1.0,,,,,67.0,28.0,6.4,11.0,0.0960593,1,,,,7.0,2.0,1.0,2.0,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,,5.0,2.0,1.0,0.0122,,1.0,,,,,,,,,,,,
13472672,away,Botafogo,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1665,M,914819,EUR,853545600,F,9,9,False,6.0,4.0,,,0.0,2.0,2.0,4.0,2.0,,,,,67.0,17.0,6.9,5.0,0.00603459,1,,,,2.0,,,4.0,4.0,7.0,8.0,,2.0,1.0,,,,,2.0,3.0,2.0,0.0364,1.0,,,,,,,,1.0,0.0318,,,,
13472672,away,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,6,6,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,,,,,,32.0,16.0,6.8,2.0,0.00090539,1,,Cuiabano,,3.0,,,,,1.0,3.0,,1.0,1.0,,,2.0,1.0,,,1.0,0.0297,1.0,,,,,1.0,,,,,,,,
13472672,away,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,1016948,EUR,946512000,F,47,47,True,3.0,3.0,1.0,1.0,0.0,,,3.0,1.0,,,,,23.0,5.0,6.7,1.0,0.0179786,0,,,,3.0,,,1.0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,
13472672,away,Botafogo,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4958,M,870762,EUR,893462400,F,98,98,True,3.0,1.0,,,0.0,,1.0,2.0,,,,,,23.0,7.0,6.7,2.0,0.00037433,0,,,,1.0,,,,1.0,3.0,2.0,,,,,3.0,,,,1.0,3.0,,1.0,,,,,,,,,,,,,arthurcabral9
13472672,away,Botafogo,Marquinhos,vinagre-souza-marcos-felipe,Marquinhos,D,64,185,119,M,2185481,EUR,1171497600,D,64,64,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,1.0,2.0,,,2.21e-06,0,,Marcos Felipe,Vinagre Souza,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472672,away,Botafogo,Cristhian Loor,cristhian-loor,C. Loor,G,40,189,665,M,1470452,EUR,1141862400,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,Cristhian Loor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,away,Botafogo,Raúl,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,away,Botafogo,Gabriel Bahia,gabriel-bahia,G. Bahia,D,26,188,247,M,1487513,EUR,911865600,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472672,away,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
