match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_lastManTackle
13473352,home,Mirassol,Alex Muralha,Alex,Santana,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,False,15.0,11.0,6.0,2.0,0.0,11.0,11.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,90.0,21.0,6.7,4.0,0.00012504,0,0.3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473352,home,Mirassol,Lucas Ramon,,,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,42.0,31.0,,,0.0,15.0,19.0,23.0,1.0,5.0,,,,,,85.0,75.0,6.8,23.0,0.282075,1,,16.0,8.0,2.0,2.0,3.0,9.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0194,2.0,,,,,,,,,,,,,,,,
13473352,home,Mirassol,João Victor,,,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,65.0,61.0,1.0,,0.0,44.0,45.0,20.0,1.0,13.0,,,,,,90.0,73.0,6.9,5.0,0.0183709,0,,17.0,,,3.0,6.0,3.0,7.0,,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
13473352,home,Mirassol,Jemmes,Jemmes Ribeiro,,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,73.0,67.0,3.0,2.0,0.0,39.0,40.0,33.0,2.0,5.0,,,,,,90.0,82.0,6.9,7.0,0.025009,1,,28.0,,,5.0,5.0,7.0,8.0,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2892,1.0,,,1.0,,,,,,,,,,,,,
13473352,home,Mirassol,Reinaldo,,,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,70.0,59.0,4.0,2.0,0.0,25.0,27.0,43.0,2.0,6.0,,,,,,90.0,94.0,6.9,18.0,0.0987669,0,,34.0,6.0,1.0,1.0,,4.0,,1.0,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,
13473352,home,Mirassol,Neto Moura,,,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,25,25,False,68.0,58.0,7.0,6.0,0.0,27.0,33.0,35.0,,4.0,,,,,,61.0,71.0,6.8,12.0,0.0423009,0,,31.0,1.0,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
13473352,home,Mirassol,José Aldo,,,jose-aldo,J. Aldo,M,21,174,317,M,988851,EUR,901324800,M,21,21,False,62.0,49.0,7.0,6.0,0.0,17.0,23.0,39.0,,3.0,,,,,,90.0,76.0,6.7,17.0,0.0485071,3,,32.0,,,5.0,1.0,10.0,4.0,,,3.0,1.0,1.0,1.0,2.0,2.0,3.0,0.1658,,1.0,,1.0,1.0,1.0,1.0,0.0162,,,,,,,,,
13473352,home,Mirassol,Fabrício Daniel,,,fabricio-daniel,Fabrício Daniel,F,70,181,209,M,1128767,EUR,859075200,M,70,70,False,30.0,25.0,1.0,,0.0,8.0,9.0,21.0,,2.0,,,,,,61.0,39.0,6.9,6.0,0.0460087,0,,17.0,1.0,,,1.0,,4.0,,,2.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
13473352,home,Mirassol,Danielzinho,,,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,91.0,80.0,2.0,2.0,0.0,29.0,29.0,62.0,,13.0,,,,,,90.0,116.0,7.7,20.0,0.336877,4,,51.0,3.0,1.0,1.0,2.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,2.0,0.2597,2.0,5.0,2.0,,,3.0,,,,True,1.0,1.0,,,,,
13473352,home,Mirassol,Clayson,,,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,29,29,False,24.0,19.0,1.0,1.0,0.0,3.0,3.0,21.0,,2.0,,,,,,70.0,39.0,6.9,13.0,0.0965372,0,,16.0,7.0,1.0,,1.0,4.0,4.0,1.0,,3.0,1.0,,,,,1.0,,1.0,,2.0,,,,2.0,,,,,,,,,,
