match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_fouls,captain,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10665959,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,False,20.0,18.0,5.0,3.0,16.0,16.0,2.0,4.0,1.0,6.0,1.0,2.0,90.0,29.0,7.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665959,home,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200,D,23,23,False,43.0,32.0,8.0,1.0,24.0,26.0,9.0,19.0,2.0,8.0,,,90.0,61.0,6.9,14.0,0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10665959,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,52.0,45.0,9.0,6.0,40.0,44.0,5.0,8.0,5.0,2.0,,,90.0,59.0,7.2,7.0,1,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10665959,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,156401,EUR,612835200,D,6,6,False,65.0,50.0,26.0,17.0,33.0,36.0,17.0,29.0,5.0,4.0,,,90.0,78.0,7.9,15.0,0,,,1.0,3.0,1.0,5.0,3.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10665959,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,35.0,27.0,3.0,1.0,12.0,16.0,15.0,21.0,4.0,4.0,,,90.0,63.0,7.5,13.0,0,2.0,,,1.0,,7.0,3.0,2.0,2.0,,,4.0,,Hawsawi Islam Ahmed,,2.0,,,,,,,,,,,,,
10665959,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,M,87,87,False,46.0,40.0,12.0,9.0,18.0,21.0,22.0,25.0,2.0,9.0,,,90.0,66.0,7.0,9.0,3,,,,1.0,10.0,7.0,2.0,4.0,2.0,1.0,,2.0,1.0,,,,5.0,2.0,2.0,3.0,,,,,,,,,
10665959,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,47.0,46.0,4.0,3.0,20.0,20.0,26.0,27.0,,10.0,,,90.0,58.0,6.9,5.0,1,,,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,True,1.0,,,,,,,
10665959,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,54.0,47.0,8.0,6.0,22.0,22.0,28.0,40.0,,7.0,,,81.0,71.0,7.4,14.0,2,8.0,3.0,,,1.0,1.0,,,3.0,,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,
10665959,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,88,88,False,15.0,13.0,2.0,1.0,8.0,8.0,5.0,7.0,,1.0,,,36.0,19.0,6.6,2.0,0,,,,,1.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,
10665959,home,Al Wehda,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188.0,560,M,842565,EUR,803606400,M,10,10,False,30.0,22.0,3.0,1.0,5.0,7.0,17.0,24.0,,7.0,,,90.0,67.0,7.7,23.0,9,1.0,,1.0,4.0,9.0,12.0,,3.0,1.0,2.0,,,,,,6.0,,4.0,5.0,1.0,,2.0,8.0,5.0,1.0,1.0,,,
