match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_hitWoodwork
10408326,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,False,37.0,27.0,18.0,8.0,26.0,31.0,1.0,6.0,1.0,6.0,1.0,1.0,90.0,43.0,6.3,10.0,0.0,0.0,0.000504514,0,-0.637857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,25.0,23.0,3.0,3.0,10.0,11.0,13.0,16.0,3.0,,,,54.0,37.0,6.5,7.0,0.0,0.0,0.0143511,0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,42.0,40.0,3.0,2.0,30.0,31.0,10.0,11.0,1.0,9.0,,,90.0,48.0,6.7,3.0,0.1756,0.0,0.00530271,1,,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,70.0,65.0,9.0,7.0,37.0,40.0,28.0,30.0,2.0,6.0,,,90.0,84.0,6.9,7.0,0.1547,0.0,0.0116235,2,,,3.0,1.0,,,2.0,1.0,,2.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,280,M,83506,EUR,677548800,M,2,2,False,38.0,34.0,1.0,1.0,19.0,21.0,15.0,18.0,3.0,1.0,,,90.0,64.0,7.4,8.0,0.2455,0.16141,0.0260177,3,,1.0,3.0,7.0,1.0,4.0,2.0,,3.0,2.0,4.0,,2.0,,2.0,True,1.0,1.0,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,61.0,57.0,5.0,3.0,25.0,28.0,36.0,41.0,1.0,7.0,,,90.0,76.0,7.3,9.0,0.0,0.0,0.611091,0,,8.0,2.0,3.0,,1.0,1.0,,,,1.0,2.0,,2.0,,,,,4.0,1.0,5.0,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,False,51.0,45.0,3.0,2.0,17.0,17.0,28.0,39.0,1.0,5.0,,,64.0,62.0,6.9,11.0,0.0629,0.0471605,0.0726674,2,,5.0,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
10408326,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,M,17,17,False,52.0,47.0,3.0,1.0,20.0,22.0,28.0,38.0,1.0,3.0,,,90.0,88.0,7.0,16.0,0.0,0.0,0.437575,0,,8.0,5.0,7.0,,3.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,1.0,,1.0,,,4.0,2.0,,,,,,,,,,
10408326,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,F,24,24,False,17.0,12.0,2.0,1.0,5.0,6.0,7.0,13.0,,3.0,,,87.0,25.0,7.5,9.0,0.295,0.746249,0.407568,3,,2.0,4.0,,,,2.0,3.0,,,,,1.0,,,,2.0,,,,2.0,,,,,1.0,2.0,1.0,1.0,,,,,,
10408326,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,F,11,11,False,13.0,11.0,1.0,,2.0,2.0,10.0,16.0,,3.0,,,45.0,23.0,6.8,8.0,0.0,0.0,0.192184,0,,5.0,4.0,2.0,1.0,2.0,,,,,2.0,,2.0,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,
10408326,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,36.0,32.0,2.0,1.0,10.0,11.0,23.0,28.0,,3.0,,,90.0,49.0,7.1,12.0,0.5086,0.44228,0.576006,2,,3.0,7.0,2.0,3.0,,1.0,,,1.0,,1.0,,2.0,,,1.0,,1.0,,8.0,,,3.0,1.0,,2.0,1.0,,i.aspas10,,,,,
10408326,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,True,25.0,21.0,1.0,,6.0,6.0,15.0,20.0,,2.0,,,45.0,33.0,6.7,6.0,0.0867,0.0,0.0378085,1,,1.0,5.0,3.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
10408326,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,7,7,True,15.0,15.0,,,7.0,7.0,8.0,8.0,,3.0,,,36.0,24.0,6.6,2.0,0.1356,0.0194078,0.0157861,5,,,3.0,,,,1.0,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,4.0,,,,,,
10408326,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,True,8.0,5.0,,,2.0,3.0,3.0,5.0,2.0,1.0,,,26.0,16.0,7.3,6.0,0.2914,0.612751,0.00359529,1,,,,2.0,,,3.0,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,
10408326,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,14,14,True,3.0,2.0,2.0,1.0,,,2.0,3.0,,,,,9.0,5.0,6.4,1.0,0.2024,0.0574953,0.00357791,1,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
10408326,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Fernando Medrano,fernando-medrano,F. Medrano,D,3,172,28,M,912980,EUR,954028800,D,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Augusto Solari,augusto-solari,A. Solari,M,23,176,135,M,291279,EUR,694396800,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Pablo Durán,,,,,,,,,,,,,
10408326,home,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1137,M,138890,EUR,775699200,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408326,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,False,32.0,28.0,8.0,5.0,25.0,27.0,3.0,5.0,,6.0,1.0,1.0,90.0,42.0,7.8,4.0,0.0,0.0,0.000462958,0,1.08675,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,4.0,7.0,,
10408326,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,False,35.0,33.0,1.0,1.0,17.0,17.0,16.0,18.0,2.0,3.0,,,65.0,53.0,7.1,5.0,0.0,0.0,0.00982087,0,,,1.0,5.0,,2.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,2.0,1.0,,,,,juanfoyth,,,,,
