match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_fouls,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12437684,home,Athletic Club,Gorka Guruzeta,,,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,19.0,15.0,,,0.0,6.0,6.0,9.0,14.0,6.0,,3.0,,,64.0,28.0,6.8,8.0,0.0106233,1,,1.0,3.0,,,,,1.0,1.0,,,2.0,,3.0,,2.0,1.0,2.0,0.044,,,,1.0,,,,,,,,,,
12437684,home,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,24.0,19.0,5.0,2.0,0.0,8.0,9.0,11.0,15.0,1.0,,2.0,,,26.0,26.0,6.5,6.0,0.0047006,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12437684,home,Athletic Club,Mikel Jauregizar,,,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,23,23,True,18.0,18.0,1.0,1.0,0.0,4.0,4.0,14.0,14.0,,,2.0,,,26.0,27.0,6.7,2.0,0.0133351,3,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,0.1194,1.0,,,,,,,,,,,,,
12437684,home,Athletic Club,Álvaro Djaló,Álvaro Djaló,,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,11,11,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,2.0,,1.0,,,26.0,11.0,6.5,6.0,0.0118175,0,,,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Álex Berenguer,,,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,True,14.0,12.0,,,0.0,5.0,5.0,7.0,14.0,2.0,,4.0,,,19.0,23.0,6.6,9.0,0.00899324,0,,5.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,,9.0,9.0,6.8,1.0,0.00334904,0,,,3.0,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,
12437684,home,Athletic Club,Alex Padilla,Álex Padilla,,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Óscar de Marcos,,,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Adama Boiro,Adama Boiro,,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Unai Núñez,,,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,home,Athletic Club,Javier Martón,,,javier-marton-anso,J. Martón,F,20,180,257,M,1082215,EUR,925948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,away,Atlético Madrid,Juan Musso,,,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,False,23.0,18.0,6.0,1.0,0.0,18.0,20.0,,3.0,,,6.0,1.0,1.0,90.0,32.0,7.1,6.0,2.953e-05,0,0.0771,,1.0,,,,,,,,,,,,1.0,,,1.0,,,juanmusso,,,,,,,,1.0,1.0,,,
12437684,away,Atlético Madrid,Robin Le Normand,,,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,67.0,60.0,5.0,,0.0,46.0,49.0,14.0,18.0,3.0,,4.0,,,90.0,75.0,7.0,8.0,0.00592665,0,,,5.0,,3.0,1.0,,1.0,1.0,,,,,,2.0,2.0,,2.0,,,lenormand_r,,1.0,,,,,,,,,,
12437684,away,Atlético Madrid,José María Giménez,,,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,71.0,70.0,10.0,9.0,0.0,53.0,53.0,17.0,18.0,1.0,1.0,2.0,,,90.0,86.0,7.8,1.0,0.00474146,1,,,3.0,,7.0,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,1.0,0.0603,,JoseMaGimenez13,,,,,,,,,,,,
12437684,away,Atlético Madrid,Reinildo Mandava,,,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,False,61.0,49.0,8.0,1.0,0.0,35.0,39.0,14.0,22.0,1.0,1.0,3.0,,,90.0,76.0,7.0,12.0,0.00761526,0,,,4.0,1.0,2.0,,1.0,2.0,,,,,1.0,,,,,1.0,,,ReinildoMandava,,,1.0,,,,,,,,,
12437684,away,Atlético Madrid,Marcos Llorente,,,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,M,14,14,False,45.0,37.0,2.0,2.0,0.0,20.0,20.0,17.0,28.0,1.0,1.0,6.0,,,90.0,73.0,7.3,14.0,0.0222443,0,,3.0,8.0,1.0,6.0,,1.0,4.0,3.0,,1.0,2.0,1.0,,2.0,,,1.0,,,marcosllorente,,,1.0,,,,,,,,,
12437684,away,Atlético Madrid,Pablo Barrios,,,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,8,8,False,62.0,52.0,4.0,3.0,0.0,30.0,38.0,22.0,24.0,3.0,,6.0,,,90.0,75.0,6.7,13.0,0.010351,0,,,6.0,1.0,1.0,,3.0,2.0,2.0,,2.0,2.0,,1.0,3.0,1.0,,,,,PBarrios,,1.0,1.0,,,,,,,,,
12437684,away,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,53.0,47.0,7.0,3.0,0.0,32.0,34.0,15.0,19.0,4.0,,4.0,,,88.0,66.0,6.7,8.0,0.0172567,0,,,5.0,3.0,1.0,,1.0,3.0,1.0,,,,,,,2.0,,1.0,,,Koke6,True,,1.0,,,,,,,,,
12437684,away,Atlético Madrid,Samuel Lino,,,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,False,38.0,34.0,6.0,4.0,0.0,17.0,18.0,17.0,20.0,4.0,3.0,6.0,,,70.0,50.0,7.0,6.0,0.0546886,2,,,3.0,,1.0,,1.0,3.0,1.0,,,2.0,1.0,1.0,,,,,0.105,2.0,osamuellino,,,,,,,,,,,,
12437684,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,False,42.0,32.0,4.0,4.0,0.0,16.0,17.0,17.0,29.0,3.0,,2.0,,,83.0,58.0,7.3,15.0,0.10579,1,,4.0,4.0,,2.0,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,2.0,0.0235,,AGriez,,1.0,,,,1.0,,,,,,
12437684,away,Atlético Madrid,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,F,4,4,False,23.0,17.0,,,0.0,8.0,11.0,9.0,12.0,4.0,2.0,5.0,,,70.0,36.0,6.9,10.0,0.0262948,1,,,5.0,4.0,,,1.0,,,,,3.0,,1.0,,1.0,1.0,2.0,0.0923,,conorgallagher92,,,3.0,,,,,,,,,
12437684,away,Atlético Madrid,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,17.0,10.0,1.0,,0.0,3.0,7.0,7.0,10.0,1.0,,2.0,,,70.0,21.0,6.6,7.0,0.0179343,1,,,1.0,,,,,1.0,,,,,,1.0,,,,,0.0798,1.0,LaAraña,,,,,,,1.0,,,,,
12437684,away,Atlético Madrid,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,8.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,2.0,,1.0,,,20.0,17.0,6.6,7.0,0.00094157,0,,1.0,2.0,1.0,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
12437684,away,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,True,2.0,1.0,,,0.0,1.0,2.0,2.0,2.0,1.0,,1.0,,,20.0,8.0,6.5,3.0,0.060817,0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,RodridePaul,,,,,,2.0,,,,,,
12437684,away,Atlético Madrid,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,9,9,True,9.0,4.0,,,1.0,2.0,3.0,2.0,6.0,2.0,,2.0,,,20.0,14.0,7.0,6.0,0.013453,2,,,2.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,0.4735,,asorloth,,,1.0,1.0,0.4171,,1.0,,,1.0,1.0,
12437684,away,Atlético Madrid,Giuliano Simeone,,,giuliano-simeone,G. Simeone,M,20,178,16028,M,1099352,EUR,1040169600,F,22,22,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,13.0,6.0,6.7,2.0,0.0220393,0,,,2.0,3.0,,,,,,,,,,,,,,,,,giulisimeone,,,2.0,,,,,,,,,
12437684,away,Atlético Madrid,Ángel Correa,,,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,2.0,,,9.0,6.0,7.4,1.0,1.741e-05,1,,,1.0,2.0,,,1.0,,,,,,,,,1.0,,,0.8925,,angelcorrea32,,,1.0,1.0,0.9952,,,,,,,1.0
12437684,away,Atlético Madrid,Antonio Gomis,,,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,away,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,axelwitsel28,,,,,,,,,,,,
12437684,away,Atlético Madrid,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Dave,,,,,,,,,,,,
12437684,away,Atlético Madrid,Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,clement_lenglet,,,,,,,,,,,,
12437684,away,Atlético Madrid,Javi Galán,,,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437684,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,nahuelmolina_35,,,,,,,,,,,,
