match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goodHighClaim
10388307,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,19.0,10.0,1.0,1.0,2.0,4.0,10.0,21.0,1.0,5.0,,5.0,,,,90.0,39.0,7.2,17.0,0.1387,0.1858,0.121851,3,,,,6.0,2.0,1.0,1.0,,,2.0,,,,,,,2.0,1.0,,1.0,4.0,,1.0,,1.0,
10388307,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,6.0,4.0,,,2.0,3.0,2.0,3.0,1.0,3.0,,2.0,,,,21.0,10.0,6.8,3.0,0.0,0.0,0.0187025,0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
10388307,home,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,1.0,,,,,,,1.0,,2.0,1.0,,,,,12.0,5.0,6.8,1.0,0.0,0.0,0.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,3.0,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,,,,12.0,7.0,6.4,4.0,0.0,0.0,1.457e-05,0,,,,,4.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,22.0,16.0,7.0,1.0,16.0,17.0,,5.0,1.0,1.0,1.0,11.0,,1.0,1.0,90.0,34.0,7.2,6.0,0.0,0.0,0.00016666,0,0.1858,,,,,,,,,,,,,,,,,,,,,True,,,,3.0
10388307,away,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,84.0,75.0,2.0,1.0,38.0,40.0,37.0,44.0,1.0,4.0,6.0,8.0,,,,90.0,100.0,7.6,9.0,0.0,0.0,0.0368556,0,,,,,6.0,,,2.0,2.0,,3.0,3.0,2.0,1.0,,,,,odilonkossounou,,1.0,,,,,
10388307,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,112.0,107.0,5.0,4.0,69.0,71.0,38.0,41.0,3.0,3.0,6.0,6.0,,,,90.0,121.0,7.5,5.0,0.0175,0.0,0.0140984,1,,,,,1.0,,1.0,,,,,1.0,,,,,,,jonatah,,,,,,,
10388307,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,103.0,94.0,5.0,3.0,45.0,48.0,49.0,58.0,1.0,3.0,4.0,5.0,,,,90.0,118.0,7.4,12.0,0.0,0.0,0.239616,0,,,,3.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,pierohincapie,,1.0,,,,,
10388307,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,45.0,40.0,,,15.0,16.0,26.0,31.0,2.0,3.0,,3.0,,,,90.0,67.0,6.5,14.0,0.1506,0.0,0.135376,2,,,,2.0,5.0,2.0,2.0,,,4.0,,,,,3.0,1.0,1.0,1.0,jeremie_frimpong,1.0,,,,,,
10388307,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,60.0,51.0,5.0,4.0,25.0,30.0,26.0,30.0,4.0,6.0,4.0,4.0,,,,90.0,72.0,7.0,10.0,0.1229,0.0,0.0470954,2,,,,,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,1.0,,,
10388307,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,M,12,12,False,79.0,65.0,7.0,3.0,24.0,27.0,41.0,52.0,3.0,5.0,2.0,8.0,,,,90.0,92.0,6.9,18.0,0.0,0.0,0.0447883,0,,,,,4.0,,,1.0,,2.0,1.0,2.0,,,1.0,1.0,,,edmondtapsoba,1.0,1.0,,,,,
10388307,away,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,33.0,27.0,1.0,1.0,10.0,11.0,18.0,26.0,2.0,2.0,1.0,5.0,,,,90.0,53.0,6.8,12.0,0.0569,0.0961,0.143462,1,,,,4.0,3.0,,,,,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,
10388307,away,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,22.0,18.0,1.0,1.0,7.0,7.0,11.0,17.0,,1.0,,2.0,,,,62.0,34.0,7.1,9.0,0.2452,0.0,0.28815,2,,,,2.0,4.0,,2.0,,,1.0,,2.0,,,1.0,1.0,,1.0,moussadiaby,2.0,,,,,,
10388307,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,1.0,,,,62.0,13.0,6.3,6.0,0.0,0.0,0.00095128,0,,,,,4.0,,,,,3.0,,2.0,,,,,,,ahlozek,2.0,,,,,,
10388307,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,27,27,False,65.0,55.0,3.0,2.0,11.0,12.0,45.0,57.0,,10.0,,10.0,,,,90.0,96.0,7.1,24.0,0.0,0.0,0.186977,0,,,,4.0,11.0,,,,1.0,3.0,2.0,2.0,,,11.0,6.0,1.0,2.0,FWirtz,2.0,3.0,,,,,
10388307,away,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7715,M,150998,EUR,788918400,F,9,9,True,1.0,,,,,,,1.0,,,,,,,,28.0,2.0,6.5,1.0,0.1582,0.0,0.0,1,,,,,1.0,,,,,,,1.0,,,,,,,sardarazmoun,,,,1.0,,,
10388307,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,19.0,14.0,1.0,,3.0,3.0,11.0,17.0,,2.0,,,,,,28.0,24.0,6.5,8.0,0.0,0.0,0.0362616,0,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,,amine_ad10,,2.0,,,,,
10388307,away,Bayer 04 Leverkusen,Patrick Pentz,patrick-pentz,P. Pentz,G,1,182,523,M,788319,EUR,852163200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,225,M,377206,EUR,804816000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,975,M,990210,EUR,986860800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Karim Bellarabi,karim-bellarabi,K. Bellarabi,M,,183,153,,108574,EUR,639532800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388307,away,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
