match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotValueNormalized,stat_outfielderBlock,stat_totalCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_aerialLost,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized
14401260,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189.0,4906,M,905351,EUR,1029888000,G,31,31,False,47.0,39.0,15.0,7.0,0.0,35.0,36.0,4.0,11.0,1.0,9.0,1.0,1.0,90.0,49.0,6.8,8.0,0,0.13,0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401260,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183.0,873,M,928103,EUR,942192000,D,15,15,False,85.0,81.0,9.0,6.0,0.0,57.0,58.0,24.0,27.0,2.0,2.0,,,90.0,96.0,7.3,7.0,0,0.41,0.08,0.17,True,1.0,4.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401260,home,Parma,Alessandro Circati,,,alessandro-circati,A. Circati,D,39,190.0,823,M,1155423,EUR,1065744000,D,39,39,False,67.0,63.0,5.0,2.0,0.0,52.0,53.0,11.0,14.0,,5.0,,,90.0,75.0,7.1,6.0,1,0.19,0.13,0.15,,1.0,2.0,5.0,,,2.0,1.0,3.0,2.0,1.0,1.0,-0.43,,,,,,,,,,,,,,,,,,,,,
14401260,home,Parma,Lautaro Valenti,,,lautaro-valenti,L. Valenti,D,5,188.0,635,M,958517,EUR,916272000,D,5,5,False,58.0,51.0,9.0,6.0,0.0,31.0,32.0,20.0,26.0,1.0,2.0,,,90.0,70.0,7.6,9.0,2,0.16,0.02,0.32,,2.0,,5.0,,1.0,,2.0,2.0,1.0,2.0,1.0,0.03,1.0,,,,,,,,,,,,,,,,,,,,
14401260,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183.0,462,M,1133715,EUR,1070668800,M,18,18,False,41.0,28.0,4.0,1.0,0.0,18.0,20.0,10.0,21.0,,2.0,,,90.0,58.0,6.4,18.0,4,-0.01,0.02,0.0,,,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,,-0.07,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14401260,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170.0,2353,M,934384,EUR,990835200,M,10,10,False,39.0,36.0,1.0,1.0,0.0,20.0,20.0,16.0,19.0,,4.0,,,62.0,49.0,6.9,6.0,2,0.28,0.09,-0.04,,,4.0,3.0,,,3.0,,2.0,2.0,1.0,,-0.11,,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
14401260,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180.0,1237,M,1110136,EUR,1020988800,M,16,16,False,37.0,34.0,2.0,2.0,0.0,20.0,23.0,14.0,14.0,,,,,62.0,43.0,6.5,5.0,1,0.15,-0.06,0.15,,,3.0,,,,1.0,1.0,,,,,-0.05,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,
14401260,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180.0,836,M,891346,EUR,912988800,M,14,14,False,31.0,25.0,3.0,2.0,2.0,11.0,12.0,14.0,19.0,1.0,6.0,,,90.0,66.0,8.5,21.0,1,0.42,0.32,0.23,,,4.0,4.0,1.0,1.0,1.0,,2.0,2.0,,1.0,0.1,,13.0,,,1.0,,3.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,,
14401260,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183.0,454,M,856065,EUR,931564800,F,11,11,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,,,79.0,25.0,6.4,8.0,0,0.06,0.25,-0.04,,1.0,11.0,4.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,1.0,4.0,1.0,1.0,,,,4.0,,,,,,,,
14401260,home,Parma,Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,24,177.0,748,M,1201388,EUR,1088035200,F,24,24,False,22.0,19.0,,,0.0,6.0,6.0,13.0,16.0,1.0,3.0,,,89.0,44.0,7.6,10.0,1,0.32,0.17,-0.03,,2.0,2.0,9.0,,,,1.0,4.0,3.0,2.0,1.0,-0.01,,6.0,,,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,
