match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_fouls,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goals,captain,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded
10434151,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,False,16.0,13.0,1.0,1.0,2.0,2.0,11.0,14.0,,90.0,33.0,8.4,9.0,3,,1.0,3.0,5.0,4.0,2.0,1.0,,3.0,3.0,,,aboubakarvincent,,,1.0,,,2.0,,,,,3.0,,,,2.0,1.0,2.0,,,,,,,,
10434151,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,True,33.0,28.0,1.0,1.0,7.0,7.0,21.0,26.0,6.0,55.0,44.0,6.5,10.0,0,,,8.0,3.0,1.0,,1.0,,2.0,2.0,,,gedson_83,,3.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,6.0,1.0,16.0,11.0,6.5,1.0,0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,88,88,True,14.0,11.0,,,6.0,7.0,5.0,8.0,2.0,16.0,18.0,6.8,4.0,0,1.0,,,3.0,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,10.0,8.0,2.0,1.0,4.0,5.0,4.0,5.0,,15.0,13.0,6.6,2.0,0,,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,10.0,6.0,6.7,1.0,0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
10434151,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,2,2,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,home,Beşiktaş JK,Berkay Vardar,vardar-berkay,B. Vardar,M,,188,82,M,1144933,EUR,1042502400,M,22,22,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,,190,12,M,81949,EUR,600134400,G,35,35,False,31.0,18.0,19.0,7.0,12.0,13.0,6.0,18.0,21.0,90.0,50.0,7.4,13.0,0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,5.0,1.0,7.0,1.0,
10434151,away,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170,27,M,852161,EUR,800928000,D,77,77,False,34.0,22.0,3.0,1.0,10.0,14.0,12.0,22.0,6.0,90.0,67.0,6.2,21.0,0,2.0,,4.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,3.0,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,42,181,87,M,158625,EUR,712195200,D,21,21,False,49.0,35.0,12.0,3.0,23.0,27.0,12.0,22.0,7.0,90.0,58.0,6.3,14.0,0,,,2.0,2.0,,,5.0,2.0,,,,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Alexis Pérez,alexis-perez,A. Pérez,D,25,181,189,M,602812,EUR,764553600,D,25,25,False,45.0,33.0,14.0,6.0,20.0,21.0,13.0,24.0,3.0,90.0,54.0,5.8,12.0,4,,,2.0,1.0,,,5.0,,,,,,,1.0,3.0,,,,,,,,3.0,,1.0,,,,,,True,,,,,,,1.0
10434151,away,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,,180,20,M,100102,EUR,660873600,D,6,6,False,30.0,19.0,6.0,1.0,14.0,15.0,5.0,15.0,6.0,64.0,45.0,5.7,14.0,2,,,4.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,
10434151,away,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,21,175,818,M,924420,EUR,830822400,M,30,30,False,29.0,26.0,4.0,3.0,17.0,17.0,9.0,12.0,9.0,73.0,37.0,6.8,5.0,0,,1.0,2.0,3.0,,,,2.0,2.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,10,181,114,M,252885,EUR,716860800,M,11,11,False,13.0,10.0,,,4.0,4.0,9.0,12.0,3.0,63.0,30.0,6.2,10.0,0,3.0,,8.0,3.0,4.0,2.0,,,2.0,,Brandley,Kuwas,,1.0,,1.0,,,2.0,,3.0,3.0,,,,3.0,,,,,,,,,,,,
10434151,away,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,23,23,False,25.0,21.0,1.0,,12.0,12.0,9.0,14.0,6.0,64.0,29.0,6.3,5.0,0,1.0,2.0,4.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
10434151,away,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,88,173,79,M,1020193,EUR,970790400,M,14,14,False,39.0,33.0,4.0,2.0,24.0,25.0,11.0,16.0,6.0,90.0,60.0,7.5,7.0,0,2.0,1.0,2.0,14.0,5.0,5.0,,2.0,1.0,6.0,,,,1.0,1.0,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,
10434151,away,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,17,174,2627,M,992567,EUR,980985600,M,7,7,False,22.0,19.0,1.0,,12.0,14.0,7.0,9.0,5.0,84.0,40.0,6.9,8.0,1,1.0,,4.0,3.0,3.0,1.0,,3.0,2.0,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,11,189,335,M,331751,EUR,768182400,F,9,9,False,25.0,13.0,2.0,,6.0,7.0,8.0,19.0,3.0,90.0,43.0,7.0,22.0,1,1.0,6.0,10.0,5.0,2.0,1.0,,,5.0,2.0,,,,2.0,,,,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,
10434151,away,Giresunspor,Doğan Can Davas,dogan-can-davas,D. C. Davas,M,17,170,37,M,604856,EUR,872208000,M,17,17,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,27.0,8.0,6.6,,0,,2.0,2.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Faruk Can Genç,faruk-can-genc,F. C. Genç,D,61,180,18,M,1014334,EUR,950659200,D,99,99,True,12.0,12.0,3.0,3.0,8.0,8.0,4.0,4.0,2.0,26.0,18.0,6.8,,0,,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180,71,M,257071,EUR,759801600,M,26,26,True,25.0,15.0,3.0,1.0,9.0,9.0,7.0,19.0,3.0,26.0,37.0,6.8,16.0,0,3.0,1.0,5.0,5.0,4.0,2.0,,,1.0,2.0,,,,1.0,1.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,
10434151,away,Giresunspor,Murat Cem Akpinar,murat-cem-akpinar,M. C. Akpinar,M,11,173,44,M,873813,EUR,917136000,M,22,22,True,14.0,13.0,1.0,1.0,6.0,6.0,7.0,8.0,,17.0,20.0,6.6,4.0,0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,77,171,38,M,921402,EUR,922060800,M,19,19,True,4.0,4.0,,,2.0,2.0,2.0,4.0,1.0,12.0,9.0,6.5,3.0,0,2.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,2,184,50,M,1395435,EUR,1052092800,D,50,50,True,,,,,,,,,,,,,,0,,,,,,,,,,,Kadir Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179,42,M,1084164,EUR,987724800,D,2,2,True,,,,,,,,,,,,,,0,,,,,,,,,,,Talha Gür,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Arda Kılıç,arda-kilic,A. Kılıç,D,30,180,14,M,1035242,EUR,1106265600,D,3,3,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434151,away,Giresunspor,Mert Kurt,mert-kurt,M. Kurt,F,,180,20,M,1390413,EUR,1035504000,F,75,75,True,,,,,,,,,,,,,,0,,,,,,,,,,,Mert Kurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
