match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12499416,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,25.0,24.0,1.0,0.0,23.0,24.0,1.0,1.0,6.0,90.0,29.0,6.3,1.0,0.0002445,0,-0.9557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,D,2,2,False,48.0,38.0,3.0,0.0,21.0,28.0,19.0,24.0,4.0,63.0,67.0,6.4,15.0,0.0417514,0,,,,1.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,D,23,23,False,95.0,89.0,9.0,0.0,56.0,57.0,33.0,39.0,4.0,90.0,109.0,6.9,11.0,0.081296,0,,,,5.0,1.0,,4.0,4.0,1.0,,,2.0,2.0,1.0,True,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,90.0,79.0,11.0,0.0,39.0,43.0,40.0,47.0,12.0,90.0,100.0,7.3,14.0,0.0930007,1,,,,8.0,,,2.0,4.0,,,,1.0,1.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,0.0494,1.0,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,32.0,27.0,,0.0,15.0,16.0,13.0,18.0,4.0,63.0,50.0,7.0,8.0,0.14428,2,,,,,2.0,1.0,3.0,7.0,2.0,,,4.0,2.0,1.0,,1.0,,2.0,,,,1.0,1.0,2.0,0.0627,,1.0,,,,,,,,,,,
12499416,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,False,85.0,73.0,7.0,0.0,30.0,31.0,43.0,56.0,12.0,90.0,103.0,7.3,16.0,0.0929918,1,,,,3.0,2.0,,6.0,9.0,,2.0,2.0,2.0,2.0,1.0,,3.0,,,,2.0,2.0,4.0,,2.0,0.0274,1.0,1.0,,,,,,,,,,,
12499416,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,pascalgross65,48480,EUR,676944000,M,13,13,False,46.0,39.0,5.0,0.0,11.0,13.0,31.0,49.0,1.0,75.0,70.0,7.3,21.0,0.0848483,1,,,,2.0,16.0,3.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,1.0,0.1072,2.0,1.0,,,,,,,,,,,
12499416,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,M,27,27,False,29.0,25.0,,0.0,6.0,6.0,19.0,29.0,3.0,89.0,53.0,7.2,15.0,0.0976155,1,,,,,6.0,,4.0,8.0,1.0,4.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,,1.0,2.0,0.0201,1.0,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,10,10,False,34.0,29.0,,0.0,8.0,8.0,21.0,30.0,4.0,90.0,53.0,6.2,20.0,0.055027,1,,,,,4.0,,11.0,1.0,1.0,3.0,,1.0,,4.0,,,3.0,,,,,4.0,1.0,,0.1232,,,1.0,,,,,,,,,,
12499416,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,29.0,18.0,,0.0,2.0,4.0,17.0,28.0,3.0,75.0,51.0,6.7,22.0,0.116371,2,,,,,3.0,1.0,7.0,6.0,,4.0,,4.0,4.0,2.0,,,2.0,,,,1.0,,1.0,2.0,0.1061,1.0,1.0,,,,,,,,,,,
12499416,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,19.0,13.0,,0.0,9.0,10.0,4.0,9.0,1.0,90.0,32.0,6.3,11.0,0.00424819,4,,,,,,,5.0,4.0,,,,,,3.0,,3.0,2.0,1.0,,,,3.0,3.0,1.0,0.6561,,1.0,2.0,1.0,,,,,,,,,
12499416,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,True,31.0,31.0,,0.0,13.0,13.0,20.0,25.0,3.0,27.0,45.0,7.2,5.0,0.397857,0,,,,,7.0,2.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,
12499416,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,F,14,14,True,3.0,3.0,,0.0,,,3.0,3.0,1.0,27.0,4.0,6.5,1.0,0.0292444,0,,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12499416,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,True,13.0,10.0,3.0,0.0,1.0,2.0,9.0,13.0,2.0,15.0,20.0,6.8,5.0,0.0149063,1,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.0512,2.0,1.0,,,,,,,,,,,
12499416,home,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,julien.drnl,1171540,EUR,1146787200,F,16,16,True,3.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,15.0,13.0,6.9,5.0,0.011561,1,,,,1.0,2.0,,3.0,3.0,,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,0.0248,,,,,,1.0,0.0119,,,,,,
12499416,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,True,2.0,1.0,,0.0,,,1.0,2.0,,1.0,2.0,,1.0,0.0406702,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499416,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499416,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,,822564,EUR,890956800,G,1,1,False,45.0,24.0,35.0,0.0,13.0,17.0,11.0,28.0,10.0,90.0,56.0,7.3,21.0,0.00264382,0,0.0119,,,14.0,,,,2.0,,,,,,,,2.0,,5.0,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,1.0,
