match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
12499535,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,8.0,5.0,,,0.0,1.0,1.0,9.0,,2.0,,,,,27.0,13.0,6.5,5.0,0.00195642,0,,,,4.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499535,home,1. FC Union Berlin,David Preu,preu-david,D. Preu,F,17,172,75,M,1518974,EUR,1098748800,F,45,45,True,11.0,9.0,2.0,1.0,0.0,3.0,3.0,11.0,,,,,,,27.0,26.0,7.0,10.0,0.0138706,2,,,,6.0,3.0,,,,2.0,3.0,1.0,1.0,,,,1.0,,,3.0,2.0,,,1.0,,0.1313,,2.0,,,1.0,,,
12499535,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,13.0,13.0,,,0.0,3.0,3.0,10.0,,1.0,,,,,19.0,15.0,6.8,,0.0644358,1,,,,10.0,,,,,,,,,,2.0,,,,,,,,,,,0.038,,1.0,,,,,,
12499535,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,home,1. FC Union Berlin,Oluwaseun Ogbemudia,ogbemudia-oluwaseun,O. Ogbemudia,D,5,185,92,M,1481918,EUR,1153180800,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,home,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,Kevin,Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183,76,M,1083359,EUR,1073433600,G,40,40,False,48.0,31.0,26.0,9.0,0.0,25.0,27.0,21.0,1.0,3.0,1.0,1.0,,,90.0,53.0,6.8,17.0,0.00574618,0,0.2306,Frank Feller,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,54.0,49.0,4.0,1.0,0.0,40.0,41.0,13.0,6.0,5.0,,,,,90.0,68.0,7.6,5.0,0.00469882,1,,,,9.0,,,1.0,4.0,2.0,7.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,True,,1.0,0.1685,0.1023,,,,1.0,1.0,,
12499535,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,53.0,48.0,4.0,1.0,0.0,44.0,47.0,7.0,2.0,5.0,,,,,90.0,66.0,7.3,6.0,0.00861779,0,,,,4.0,1.0,,1.0,1.0,1.0,7.0,2.0,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,54.0,47.0,8.0,4.0,0.0,35.0,38.0,16.0,4.0,2.0,,,,,90.0,69.0,7.0,11.0,0.092529,0,,,,12.0,,,1.0,1.0,2.0,2.0,,,,,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,M,23,23,False,39.0,33.0,3.0,1.0,0.0,19.0,21.0,22.0,3.0,4.0,,,,,83.0,68.0,6.9,14.0,0.0171592,0,,,,15.0,4.0,1.0,,1.0,4.0,6.0,2.0,2.0,1.0,,,,1.0,1.0,4.0,2.0,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,54.0,52.0,4.0,3.0,0.0,35.0,35.0,20.0,,6.0,,,,,80.0,67.0,6.8,9.0,0.0122851,0,,,,17.0,1.0,,,,6.0,4.0,2.0,2.0,2.0,,2.0,3.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,
12499535,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,36.0,31.0,1.0,1.0,0.0,19.0,20.0,16.0,5.0,7.0,,,,,89.0,52.0,7.7,8.0,0.00799985,1,,,,12.0,,,1.0,5.0,2.0,9.0,4.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,0.3507,0.2461,,,1.0,,,1.0,
12499535,away,1. FC Heidenheim,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,13,13,False,33.0,29.0,3.0,1.0,0.0,20.0,22.0,15.0,,10.0,,,,,90.0,55.0,6.6,14.0,0.118903,1,,,,10.0,4.0,1.0,,,5.0,,,,,1.0,2.0,1.0,,2.0,2.0,,,,1.0,,0.0354,,,1.0,,,,,1.0
12499535,away,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,F,10,10,False,31.0,27.0,1.0,,1.0,10.0,10.0,23.0,,4.0,,,,,90.0,47.0,7.5,11.0,0.0474464,0,,,,17.0,2.0,,1.0,,4.0,7.0,4.0,3.0,3.0,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0
12499535,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,F,21,21,False,31.0,27.0,,,0.0,17.0,19.0,13.0,,3.0,,,,,80.0,48.0,8.4,10.0,0.0267124,4,,,,10.0,1.0,,,,5.0,3.0,,,1.0,1.0,,,,3.0,4.0,2.0,,,,2.0,0.4741,0.8649,2.0,,,,,2.0,
12499535,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,24.0,13.0,2.0,1.0,1.0,7.0,7.0,17.0,,,,,,,83.0,33.0,7.9,14.0,0.39662,1,,,,6.0,,,4.0,3.0,6.0,6.0,,,3.0,1.0,,2.0,1.0,,1.0,,,,1.0,,0.0917,,1.0,,,,,,1.0
12499535,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,2.0,1.0,,,0.0,,,2.0,,,,,,,10.0,7.0,6.4,3.0,0.00171778,0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,True,,,,,0.0,,,1.0,1.0,,,,,,10.0,6.0,6.4,1.0,0.0137889,0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12499535,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,,1.0,,,,,10.0,7.0,6.6,1.0,0.012817,0,,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,12,12,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,,10.0,6.0,6.3,4.0,3.4e-06,0,,,,,,,1.0,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,True,,,,,0.0,,,,1.0,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499535,away,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
