match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_interceptionWon,stat_wonTackle,stat_dispossessed,stat_ownGoals,stat_accurateCross,stat_challengeLost,stat_penaltyConceded,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_crossNotClaimed,stat_goalAssist,stat_errorLeadToAShot,stat_penaltyMiss,stat_goals
10438100,home,Santa Clara,Nanú,,,nanu,Nanú,D,14,177,273,M,343965,EUR,769132800,D,31,31,True,15.0,14.0,,,3.0,3.0,12.0,13.0,,,,,,18.0,19.0,6.7,2.0,1,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,
10438100,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,49,49,True,3.0,3.0,1.0,1.0,,,3.0,3.0,1.0,,,,,18.0,5.0,6.4,2.0,0,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
10438100,home,Santa Clara,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,462,M,1007431,EUR,869184000,F,39,39,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,12.0,5.0,6.1,2.0,1,,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438100,home,Santa Clara,Marcos Díaz,,,marcos-diaz,M. Díaz,G,,186,29,M,105935,EUR,507945600,G,74,74,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,home,Santa Clara,Kennedy Boateng,,,kennedy-boateng,K. Boateng,D,4,191,330,M,845884,EUR,849225600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,home,Santa Clara,Victor Bobsin,,,victor-bobsin,V. Bobsin,M,8,184,110,M,905451,EUR,947635200,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,home,Santa Clara,Kyosuke Tagawa,,,kyosuke-tagawa,K. Tagawa,F,11,181,119,M,858886,EUR,918691200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,19.0,15.0,7.0,3.0,15.0,15.0,,4.0,10.0,1.0,,,1.0,90.0,29.0,7.0,5.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10438100,away,Rio Ave,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,False,62.0,52.0,11.0,3.0,32.0,36.0,20.0,26.0,7.0,,,,,90.0,72.0,7.0,10.0,0,,,2.0,4.0,3.0,,,,,5.0,1.0,1.0,,,4.0,,2.0,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,81.0,71.0,10.0,7.0,46.0,49.0,25.0,32.0,3.0,,,,,90.0,91.0,7.6,10.0,1,,4.0,4.0,5.0,7.0,,,,,3.0,,3.0,,,1.0,,2.0,3.0,,,,,,,,,,1.0,,,,,
10438100,away,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,68.0,63.0,2.0,,42.0,43.0,21.0,25.0,1.0,,,,,90.0,77.0,7.1,6.0,2,,2.0,,5.0,2.0,,,1.0,2.0,4.0,,2.0,,,3.0,,,2.0,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Costinha,,,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,34.0,27.0,2.0,1.0,16.0,18.0,12.0,19.0,7.0,,,,,90.0,59.0,7.0,13.0,1,,,3.0,4.0,8.0,2.0,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,3.0,,,,,1.0,2.0,,1.0,,,,1.0,,,,,
10438100,away,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,False,34.0,29.0,1.0,,11.0,11.0,18.0,23.0,4.0,,,,,85.0,47.0,6.9,9.0,2,,,1.0,5.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,,2.0,,,1.0,,,1.0,,,
10438100,away,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,False,68.0,57.0,9.0,6.0,27.0,29.0,30.0,40.0,4.0,,,,,72.0,74.0,7.6,13.0,0,True,,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,
10438100,away,Rio Ave,Gonçalo Rodrigues,,,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,71.0,61.0,3.0,3.0,30.0,33.0,35.0,45.0,8.0,,,,,90.0,90.0,7.8,15.0,4,,,,1.0,3.0,1.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,7.0,1.0,1.0,,,4.0,1.0,,4.0,1.0,1.0,2.0,,,,,,
10438100,away,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,M,77,77,False,40.0,37.0,2.0,1.0,16.0,16.0,21.0,27.0,5.0,,,,,78.0,64.0,6.8,15.0,1,,,,7.0,3.0,2.0,,1.0,,,,,5.0,3.0,4.0,3.0,,,,,,1.0,,1.0,,,,1.0,,,,,
10438100,away,Rio Ave,André Pereira,,,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,False,20.0,15.0,,,4.0,6.0,11.0,15.0,3.0,,,,,72.0,37.0,6.2,13.0,2,,2.0,1.0,8.0,4.0,1.0,1.0,2.0,,,,,4.0,2.0,2.0,1.0,,,3.0,,,1.0,,2.0,,1.0,,2.0,,,1.0,1.0,
10438100,away,Rio Ave,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,13.0,10.0,,,2.0,2.0,8.0,11.0,1.0,,,,,78.0,21.0,6.5,6.0,2,,2.0,1.0,7.0,2.0,2.0,,,,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,
10438100,away,Rio Ave,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,15,15,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,,,,18.0,9.0,6.4,2.0,0,,1.0,,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Leonardo Ruiz,,,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,7.0,7.0,,,5.0,5.0,2.0,2.0,,,,,,18.0,11.0,7.2,,1,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0
10438100,away,Rio Ave,Sávio,,,savio,Sávio,D,16,175,141,M,866369,EUR,801532800,D,16,16,True,8.0,7.0,1.0,,2.0,3.0,5.0,5.0,1.0,,,,,12.0,11.0,6.5,3.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Ukra,Ukra,,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,8.0,7.0,,,4.0,5.0,3.0,3.0,2.0,,,,,12.0,11.0,6.3,3.0,0,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10438100,away,Rio Ave,Julien Lomboto,,,lomboto-julien,J. Lomboto,D,63,191,40,M,1478890,EUR,1021248000,D,36,36,True,7.0,6.0,,,5.0,6.0,1.0,1.0,,,,,,11.0,10.0,6.8,1.0,0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Magrão,Magrão,,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Paulo Vitor,,,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Bruno Ventura,Bruno,Ventura,ventura-bruno,B. Ventura,M,10,172,22,M,1087301,EUR,983232000,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438100,away,Rio Ave,Hernâni,,,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
