match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot
12117107,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,True,15.0,11.0,5.0,1.0,0.0,10.0,13.0,1.0,2.0,5.0,1.0,3.0,90.0,24.0,6.8,4.0,0.0001178,0,0.2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,,40.0,37.0,2.0,1.0,0.0,21.0,21.0,18.0,22.0,3.0,,,71.0,48.0,6.4,5.0,0.0474802,0,,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Antônio Carlos,,,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,False,,88.0,80.0,14.0,11.0,0.0,62.0,67.0,18.0,21.0,5.0,,,90.0,100.0,7.4,8.0,0.0418725,0,,,,2.0,5.0,9.0,,,2.0,3.0,,8.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,,77.0,70.0,12.0,8.0,0.0,50.0,51.0,20.0,26.0,5.0,,,90.0,91.0,7.7,8.0,0.00995648,1,,,,4.0,6.0,8.0,,1.0,,2.0,,6.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0475,0.2719,,,,,,,,,,,
12117107,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,,49.0,44.0,2.0,,0.0,23.0,24.0,21.0,25.0,3.0,,,90.0,68.0,6.9,7.0,0.0547965,0,,,,,3.0,7.0,,3.0,4.0,1.0,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,,,
12117107,home,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,,66.0,64.0,1.0,1.0,1.0,42.0,42.0,22.0,24.0,7.0,,,90.0,80.0,7.3,3.0,0.00911018,0,,,,,3.0,8.0,1.0,1.0,5.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,,,,Andre7,,,,,,,,,
12117107,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,False,,18.0,17.0,,,0.0,6.0,6.0,11.0,12.0,4.0,,,64.0,40.0,6.3,13.0,0.0368009,0,,,,1.0,10.0,3.0,3.0,5.0,,,1.0,,1.0,,,,,3.0,2.0,6.0,,,1.0,,1.0,,,,,,,,
12117107,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,,33.0,32.0,1.0,1.0,0.0,18.0,18.0,15.0,17.0,4.0,,,75.0,47.0,6.4,6.0,0.0212151,0,,2.0,1.0,1.0,7.0,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,
12117107,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,,40.0,35.0,1.0,,0.0,9.0,9.0,27.0,37.0,1.0,,,71.0,51.0,7.6,10.0,0.0718991,1,,6.0,1.0,2.0,2.0,3.0,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,0.0122,0.0592,,,,1.0,,,,,,,
12117107,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,,22.0,15.0,3.0,1.0,0.0,6.0,6.0,11.0,26.0,2.0,,,90.0,57.0,7.3,22.0,0.134695,2,,10.0,2.0,,4.0,11.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,,,5.0,,3.0,2.0,4.0,0.0384,,1.0,,,,1.0,1.0,,,,,
12117107,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,,,63.0,16.0,6.6,2.0,0.00566511,2,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,0.1469,,1.0,germancano14,,,2.0,,1.0,1.0,,,
12117107,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,27.0,10.0,6.5,3.0,0.00255723,0,,,,,3.0,2.0,1.0,,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,
12117107,home,Fluminense,Douglas Costa,,,douglas-costa,D. Costa,M,,172,5204,M,47908,EUR,653270400,M,90,90,True,,9.0,7.0,1.0,,0.0,5.0,5.0,3.0,6.0,2.0,,,26.0,18.0,6.4,6.0,0.456635,1,,2.0,1.0,,6.0,1.0,2.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,0.0167,0.0487,2.0,DC,,,,,,,,,
12117107,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,12.0,11.0,3.0,2.0,0.0,7.0,7.0,5.0,6.0,2.0,,,19.0,18.0,6.7,3.0,0.00623153,0,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
12117107,home,Fluminense,Renato Augusto,,,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,20,20,True,,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,,,,19.0,9.0,6.8,1.0,0.00437405,0,,,,,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12117107,home,Fluminense,Gabriel Pires,,,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,22,22,True,,12.0,6.0,4.0,2.0,0.0,4.0,6.0,2.0,6.0,1.0,,,15.0,17.0,6.6,7.0,0.00192854,1,,,,1.0,3.0,2.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.0764,,,,,,1.0,,,,,,
12117107,home,Fluminense,Gustavo Ramalho,Gustavo Ramalho,,gustavo-ramalho,G. Ramalho,G,50,200,197,M,1106144,EUR,1032134400,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Lucas Justen,,,lucas-justen,Lucas Justen,D,22,185,90,M,1521960,EUR,1057190400,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Esquerdinha,Esquerdinha,,esquerdinha,Esquerdinha,D,28,180,428,M,1597264,EUR,1141084800,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Arthur Wenderroscky,Arthur Wenderroscky,,arthur-wenderroscky,A. Wenderroscky,M,10,172,809,M,1382913,EUR,1109203200,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117107,away,Internacional,Fabricio,,,fabricio,Fabricio,G,12,193,150,M,883917,EUR,505440000,G,12,12,False,,27.0,13.0,16.0,2.0,0.0,12.0,15.0,1.0,12.0,10.0,1.0,2.0,90.0,38.0,6.3,14.0,0.00035247,0,-0.6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12117107,away,Internacional,Igor Gomes,,,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,3,3,False,,28.0,22.0,2.0,1.0,0.0,11.0,14.0,11.0,17.0,1.0,,,86.0,47.0,7.2,12.0,0.0246993,2,,3.0,,2.0,9.0,5.0,3.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,,0.1803,0.5087,3.0,,,1.0,1.0,,1.0,1.0,,,
12117107,away,Internacional,Fernando,,,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,D,5,5,False,,51.0,48.0,2.0,1.0,0.0,35.0,36.0,13.0,15.0,2.0,,,90.0,61.0,6.8,4.0,0.230709,0,,,,3.0,4.0,4.0,,,1.0,2.0,1.0,,5.0,,,,,3.0,2.0,,,,1.0,,,,,,,,1.0,,
12117107,away,Internacional,Robert Renan,Robert Renan,,robert-renan,R. Renan,D,30,186,3212,M,1191278,EUR,1065830400,D,4,4,False,,55.0,47.0,10.0,4.0,0.0,37.0,39.0,10.0,16.0,4.0,,,90.0,61.0,6.4,10.0,0.0196165,0,,,,1.0,3.0,1.0,1.0,1.0,,1.0,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
