match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
11067574,home,América Mineiro,Adyson,Adyson,,adyson,Adyson,M,99,168,186,M,1175259,EUR,1127347200,F,44,44,True,1.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,11.0,6.0,6.4,3.0,0.00044567,0,,1.0,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Ighor Gabryel,Ighor Gabryel,,ighor-gabryel,I. Gabryel,F,91,176,5,M,1106530,EUR,1042588800,F,91,91,True,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,,,,11.0,6.0,6.6,2.0,0.00013522,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Washington Aguerre,,,washington-aguerre,W. Aguerre,G,29,187,355,M,311402,EUR,735523200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Esteban Burgos,,,esteban-burgos,E. Burgos,D,20,188,57,M,594426,EUR,694915200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Wanderson,,,wanderson,Wanderson,D,,186,41,M,368846,EUR,665884800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Javier Méndez,,,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,17,17,False,19.0,16.0,6.0,3.0,14.0,14.0,2.0,5.0,,,,4.0,,,,,1.0,,,,90.0,23.0,7.2,3.0,0.00099935,0,0.1066,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,,
11067574,away,Flamengo,Matheuzinho,,,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,34,34,False,35.0,29.0,4.0,1.0,15.0,16.0,14.0,19.0,,1.0,2.0,3.0,1.0,,,,,,,,79.0,47.0,6.8,8.0,0.0135622,0,,,,1.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,mateuzinhoo,,,,
11067574,away,Flamengo,Fabrício Bruno,,,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,54.0,50.0,5.0,2.0,31.0,33.0,19.0,21.0,1.0,2.0,2.0,6.0,,,,,,,,,90.0,62.0,7.1,4.0,0.00782174,2,,,,,,,,,,1.0,1.0,1.0,,,,,,0.1557,2.0,,,,,fabriciobruno96,,,,
11067574,away,Flamengo,Léo Pereira,,,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,51.0,44.0,9.0,6.0,26.0,28.0,18.0,23.0,,3.0,2.0,6.0,2.0,,,,,,,,90.0,57.0,7.2,7.0,0.0124403,0,,,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,leopereira4,,,,
11067574,away,Flamengo,Ayrton Lucas,,,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,30.0,27.0,1.0,1.0,13.0,14.0,15.0,19.0,1.0,8.0,1.0,3.0,1.0,,,,,,,,65.0,51.0,7.8,6.0,0.130212,1,,3.0,1.0,1.0,3.0,,1.0,3.0,3.0,,3.0,3.0,,1.0,1.0,1.0,1.0,0.0141,,,,,,AyrtonLucas,1.0,1.0,,
11067574,away,Flamengo,Erick Pulgar,,,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,False,62.0,56.0,3.0,3.0,19.0,21.0,37.0,41.0,2.0,6.0,1.0,14.0,1.0,,,,,,,,90.0,74.0,7.3,6.0,0.0387876,1,,,,1.0,3.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,0.019,1.0,,,,,erick05,,,,
11067574,away,Flamengo,Gerson,,,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,False,40.0,35.0,1.0,1.0,13.0,14.0,22.0,28.0,,2.0,,5.0,1.0,,,,,,,,83.0,48.0,6.9,8.0,0.0395396,1,,2.0,,1.0,4.0,1.0,,2.0,1.0,1.0,,,,1.0,2.0,,,0.0961,,,1.0,,0.156,gerson_santos,,,,
11067574,away,Flamengo,Bruno Henrique,,,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,M,27,27,False,28.0,19.0,1.0,1.0,4.0,4.0,15.0,25.0,2.0,7.0,2.0,3.0,2.0,,,,,,,,65.0,42.0,7.5,11.0,0.201201,2,,1.0,,,7.0,3.0,,1.0,1.0,,2.0,1.0,1.0,4.0,3.0,,1.0,0.1867,1.0,True,,,,B.henrique,1.0,1.0,,
11067574,away,Flamengo,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,14,14,False,24.0,19.0,,,7.0,8.0,14.0,24.0,,1.0,,3.0,,,,,,,,,65.0,42.0,7.1,14.0,0.174042,3,,8.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.1433,,,1.0,,0.0415,G10DeArrascaeta,,,,
11067574,away,Flamengo,Everton,Everton,,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,M,11,11,False,50.0,46.0,3.0,1.0,11.0,12.0,36.0,43.0,1.0,7.0,,8.0,,,,,,,,,90.0,75.0,9.3,12.0,0.967658,4,,5.0,1.0,,5.0,1.0,2.0,6.0,4.0,,2.0,2.0,,,7.0,,2.0,0.306,1.0,,1.0,,0.4777,Evertons,1.0,2.0,1.0,
11067574,away,Flamengo,Pedro,,,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,False,21.0,16.0,1.0,1.0,6.0,6.0,10.0,16.0,1.0,3.0,,5.0,1.0,,,,,,,,90.0,39.0,7.2,11.0,0.0893591,7,,1.0,,1.0,4.0,,2.0,1.0,1.0,,,,3.0,1.0,,,1.0,1.2412,2.0,,4.0,,1.3741,pedroguilherme,,,1.0,2.0
11067574,away,Flamengo,Filipe Luís,,,filipe-luis,F. Luís,D,,181,1780,,26029,EUR,492393600,D,16,16,True,26.0,25.0,2.0,2.0,14.0,14.0,11.0,12.0,,,,,,,,,,,,,25.0,30.0,6.6,1.0,0.00827169,0,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,True,36.0,31.0,4.0,1.0,11.0,13.0,20.0,23.0,,,1.0,3.0,,,,,,,,,25.0,41.0,6.5,6.0,0.0100292,1,,,,,,,,,,,,,1.0,,,,,0.026,1.0,,,,,,,,,
11067574,away,Flamengo,Everton Ribeiro,,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,True,18.0,15.0,,,2.0,2.0,13.0,18.0,,3.0,,,,,,,,,,,25.0,25.0,7.8,5.0,0.216483,1,,2.0,,,1.0,,,,,,3.0,2.0,,1.0,1.0,,,0.6421,,,1.0,,0.8655,evertonri,,1.0,1.0,
11067574,away,Flamengo,Wesley,,,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,True,13.0,11.0,1.0,,1.0,1.0,11.0,13.0,,1.0,1.0,2.0,,,,,,,,,11.0,16.0,6.7,2.0,0.0976033,0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,WesleyFranca03,,,,
11067574,away,Flamengo,Luiz Araújo,,,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,F,31,31,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,,,,,,,,,,,,12.0,11.0,6.3,3.0,0.0300893,1,,,,,3.0,1.0,1.0,1.0,,,,,,,,,1.0,0.1802,,,,,,l_araujo11ofi,,,,
11067574,away,Flamengo,Matheus Cunha,Matheus Cunha,,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Santos,,,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Guillermo Varela,,,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Pablo,,,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Rodrigo Caio,,,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067574,away,Flamengo,Gabriel Barbosa,,,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Gabigol,,,,
