match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_goals,stat_bigChanceCreated,stat_accurateCross,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_clearanceOffLine
11391425,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,15.0,9.0,7.0,2.0,9.0,12.0,3.0,6.0,4.0,4.0,90.0,24.0,6.5,6.0,8.67e-05,0,-1.6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391425,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,False,41.0,35.0,8.0,4.0,17.0,18.0,24.0,7.0,,,87.0,61.0,6.2,8.0,0.0316174,0,,,,gedeon_K2,18.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11391425,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,15.0,13.0,5.0,5.0,8.0,10.0,5.0,2.0,,,45.0,20.0,6.0,2.0,0.00231656,1,,,,,5.0,,,1.0,2.0,1.0,3.0,,,,2.0,1.0,1.0,1.0,0.0753,,,,,,,,,,,,,,,,,,,
11391425,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,54.0,45.0,10.0,5.0,27.0,31.0,23.0,9.0,,,90.0,66.0,6.9,11.0,0.00899209,1,,,,,18.0,,2.0,5.0,2.0,6.0,3.0,1.0,1.0,,,,3.0,,0.3046,1.0,1.0,2.0,0.1398,,,,,,,,,,,,,,,
11391425,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,28.0,21.0,3.0,2.0,12.0,16.0,13.0,2.0,,,45.0,38.0,6.0,9.0,0.0112954,0,,,,,9.0,1.0,,,2.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11391425,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,False,41.0,38.0,3.0,3.0,12.0,13.0,28.0,7.0,,,90.0,54.0,7.1,3.0,0.040296,2,,,,,26.0,,1.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,2.0,,,,0.0315,,1.0,,0.0169,,2.0,1.0,3.0,2.0,,,,,,,,,,
11391425,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,58.0,52.0,9.0,7.0,29.0,31.0,28.0,4.0,,,90.0,70.0,7.1,8.0,0.0336243,1,,,,,23.0,1.0,,1.0,4.0,7.0,,3.0,2.0,2.0,2.0,,,,0.019,,1.0,,0.0839,1.0,1.0,,1.0,,True,1.0,1.0,,,,,,,
11391425,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,10,10,False,28.0,22.0,2.0,2.0,7.0,9.0,21.0,6.0,,,90.0,53.0,6.8,19.0,0.134104,2,,,,,15.0,2.0,1.0,,8.0,6.0,,,,4.0,,,,,0.4376,,1.0,1.0,0.3363,1.0,,1.0,,1.0,,8.0,2.0,1.0,,,,,,
11391425,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,27.0,24.0,,,9.0,9.0,18.0,3.0,,,66.0,36.0,6.5,7.0,0.103895,0,,,,,15.0,,1.0,,6.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,2.0,,,2.0,,2.0,1.0,,1.0,,,,,
11391425,home,Lorient,Benjamin Mendy,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,M,5,5,False,27.0,18.0,3.0,1.0,8.0,9.0,29.0,3.0,,,80.0,58.0,6.9,25.0,0.0488604,3,,,,,11.0,11.0,1.0,,4.0,2.0,1.0,,,1.0,2.0,2.0,,,0.3478,1.0,1.0,5.0,0.1335,,,,,2.0,,2.0,1.0,1.0,,1.0,,,,
