match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_shotOffTarget,stat_fouls,stat_totalCross,stat_dispossessed,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10878415,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16087,M,191176,EUR,818121600,F,9,9,False,18.0,12.0,1.0,,,,12.0,19.0,,2.0,,,72.0,26.0,6.7,10.0,2,martial_9,,,6.0,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,
10878415,home,Manchester United,Antony,,,antony,Antony,M,7,172,218925,M,958380,EUR,951350400,F,21,21,True,13.0,11.0,,,2.0,3.0,9.0,10.0,,4.0,,,31.0,19.0,6.5,7.0,1,Antony,,,3.0,,,,,,,,2.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,
10878415,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17999,M,190839,EUR,805507200,D,23,23,True,10.0,8.0,,,6.0,7.0,2.0,3.0,,3.0,,,18.0,12.0,6.5,3.0,0,lukeshaw23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,979232,EUR,1019865600,F,36,36,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,18.0,4.0,6.4,2.0,0,anthonyelanga,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10878415,home,Manchester United,Fred,,,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,17,17,True,6.0,3.0,,,1.0,2.0,2.0,4.0,,,,,10.0,8.0,6.5,4.0,0,fred08,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10878415,home,Manchester United,Brandon Williams,,,williams-brandon,B. Williams,D,,180,1776,M,927368,EUR,967939200,D,33,33,True,4.0,1.0,,,1.0,3.0,,1.0,1.0,,,,10.0,7.0,6.6,4.0,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23571,M,69378,EUR,657936000,G,1,1,True,,,,,,,,,,,,,,,,,0,d_degea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,home,Manchester United,Rhys Bennett,Rhys Bennett,,rhys-bennett,R. Bennett,D,51,187,374,M,1136722,EUR,1067472000,D,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,0,facupellistri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,home,Manchester United,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183,7945,M,361790,EUR,861321600,M,34,34,True,,,,,,,,,,,,,,,,,0,donnyvdbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,away,Burnley,Bailey Peacock-Farrell,,,bailey-peacock-farrell,B. Peacock-Farrell,G,1,194,181,M,826259,EUR,846547200,G,15,15,False,45.0,31.0,23.0,9.0,27.0,29.0,4.0,16.0,1.0,8.0,4.0,,90.0,57.0,6.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0
10878415,away,Burnley,Connor Roberts,,,connor-roberts,C. Roberts,D,14,175,390,M,804613,EUR,811814400,D,14,14,False,30.0,30.0,1.0,1.0,16.0,16.0,14.0,14.0,1.0,2.0,,,90.0,51.0,6.4,4.0,0,,,1.0,2.0,2.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,
10878415,away,Burnley,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1647,M,980637,EUR,1012348800,D,5,5,False,79.0,60.0,19.0,5.0,48.0,54.0,12.0,25.0,3.0,5.0,,,90.0,90.0,6.7,20.0,0,,,2.0,1.0,5.0,,,,2.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
10878415,away,Burnley,Jordan Beyer,,,jordan-beyer,J. Beyer,D,36,187,321,M,927175,EUR,958694400,D,36,36,False,64.0,59.0,1.0,1.0,52.0,56.0,7.0,8.0,3.0,10.0,,,90.0,71.0,6.4,7.0,0,,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
10878415,away,Burnley,Ian Maatsen,,,ian-maatsen,I. Maatsen,D,22,178,5464,M,976263,EUR,1015718400,D,29,29,False,33.0,29.0,2.0,2.0,11.0,13.0,18.0,20.0,1.0,5.0,,,89.0,55.0,6.2,9.0,1,maatsen_,,1.0,7.0,4.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,,,,,1.0,,2.0,,,,,
10878415,away,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,872,M,792122,EUR,828835200,M,24,24,False,45.0,38.0,4.0,2.0,14.0,16.0,25.0,32.0,,5.0,,,90.0,55.0,6.6,10.0,0,,,1.0,3.0,3.0,,,,1.0,1.0,,1.0,,,,,1.0,,2.0,3.0,,,1.0,,,,,1.0,,,,,
10878415,away,Burnley,Jack Cork,,,jack-cork,J. Cork,M,,185,86,M,20993,EUR,614736000,M,4,4,False,34.0,32.0,5.0,4.0,16.0,16.0,16.0,18.0,1.0,4.0,,,89.0,47.0,6.2,8.0,0,,,1.0,6.0,3.0,,,,,2.0,1.0,3.0,,1.0,,,,,1.0,,3.0,,,,,,True,1.0,,,,,
10878415,away,Burnley,Manuel Benson,,,manuel-benson,M. Benson,M,14,166,3188,M,552632,EUR,859507200,M,17,17,False,12.0,10.0,1.0,1.0,2.0,2.0,8.0,12.0,,1.0,,,64.0,30.0,6.5,11.0,3,,,,4.0,2.0,1.0,1.0,,,,,2.0,,,,,1.0,2.0,,2.0,4.0,1.0,,1.0,,,,,,,,,
10878415,away,Burnley,Josh Brownhill,,,josh-brownhill,J. Brownhill,M,8,179,822,M,358394,EUR,819331200,M,8,8,False,31.0,27.0,2.0,2.0,8.0,8.0,19.0,24.0,,3.0,,,89.0,43.0,6.8,8.0,0,,,,4.0,4.0,1.0,,,,4.0,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,
10878415,away,Burnley,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,,186,451,M,49805,EUR,656985600,M,7,7,False,29.0,22.0,5.0,2.0,6.0,8.0,16.0,25.0,,9.0,,,90.0,45.0,6.9,15.0,1,,,,4.0,1.0,1.0,,2.0,,1.0,1.0,2.0,2.0,3.0,,,,1.0,,4.0,,1.0,,,,,,,,,,,
10878415,away,Burnley,Ashley Barnes,,,ashley-barnes,A. Barnes,M,35,186,298,M,27028,EUR,625708800,F,10,10,False,19.0,18.0,3.0,2.0,8.0,9.0,10.0,10.0,,3.0,,,83.0,26.0,6.8,2.0,3,,,,5.0,2.0,,,,,,,,1.0,4.0,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,
10878415,away,Burnley,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180,491,M,876345,EUR,963273600,F,27,27,True,6.0,4.0,1.0,,2.0,4.0,2.0,2.0,,2.0,,,26.0,10.0,6.3,2.0,3,,,,2.0,,,,,1.0,,,,,2.0,,,,2.0,,,,,,,,1.0,,,1.0,,,,
10878415,away,Burnley,Scott Twine,,,scott-twine,S. Twine,F,10,174,650,M,839416,EUR,931910400,M,11,11,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,12.0,6.0,6.7,2.0,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10878415,away,Burnley,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,244,M,166381,EUR,748224000,D,3,3,True,2.0,1.0,,,1.0,2.0,,,,,,,1.0,5.0,,2.0,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10878415,away,Burnley,Conrad Jaden Egan-Riley,,,cj-egan-riley,C. Egan-Riley,D,4,183,1106,M,1131448,EUR,1041465600,D,6,6,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10878415,away,Burnley,Samuel Bastien,,,samuel-bastien,S. Bastien,M,22,174,275,M,352964,EUR,843696000,M,26,26,True,3.0,2.0,,,2.0,2.0,,1.0,,1.0,,,1.0,4.0,,2.0,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10878415,away,Burnley,Arijanet Murić,,,arijanet-muric,A. Murić,G,49,198,1927,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,away,Burnley,Luke McNally,,,mcnally-luke,L. McNally,D,15,184,174,M,981949,EUR,937785600,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,away,Burnley,Marcel Lewis,,,marcel-lewis,M. Lewis,M,10,173,48,M,980790,EUR,1001808000,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878415,away,Burnley,Jay Rodriguez,,,jay-rodriguez,J. Rodriguez,F,16,185,307,M,26989,EUR,617673600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
