match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_totalContest,stat_totalCross,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_punches,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated
11408426,home,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,34.0,26.0,12.0,4.0,24.0,26.0,2.0,8.0,1.0,9.0,3.0,5.0,90.0,48.0,7.2,10.0,0.00017405,0,0.2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,39.0,32.0,4.0,,26.0,31.0,6.0,8.0,4.0,6.0,,,90.0,53.0,6.9,8.0,0.0185097,1,,Kialonda Gaspar,,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0919,0.0632,1.0,,,,,,,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,False,21.0,19.0,,,15.0,17.0,4.0,4.0,4.0,6.0,,,90.0,40.0,7.1,4.0,0.00084705,0,,,,1.0,7.0,5.0,,3.0,3.0,4.0,4.0,1.0,1.0,,,,True,3.0,2.0,1.0,,,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Diogo Fonseca,fonseca-diogo,D. Fonseca,D,3,191,23,M,1120035,EUR,1018396800,D,3,3,False,40.0,36.0,2.0,,31.0,33.0,5.0,7.0,8.0,4.0,,,90.0,54.0,6.8,4.0,0.00211389,0,,,,2.0,2.0,3.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Nanú,nanu,Nanú,D,14,177,273,M,343965,EUR,769132800,M,31,31,False,11.0,9.0,1.0,,9.0,9.0,,2.0,,3.0,,,45.0,19.0,6.4,3.0,0.00010826,0,,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Aloisio,aloisio,Aloisio,M,20,180,45,M,962371,EUR,831081600,M,6,6,False,31.0,26.0,2.0,1.0,19.0,21.0,7.0,10.0,1.0,4.0,,,90.0,40.0,6.7,6.0,0.0219105,0,,,,,3.0,3.0,,,3.0,3.0,2.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,6.0,6.0,,,5.0,5.0,1.0,1.0,,2.0,,,45.0,10.0,6.4,2.0,0.00043479,1,,,,,2.0,,1.0,1.0,,,,1.0,1.0,0.0314,0.3281,,,,,1.0,,,,,,,,,,,,,,
11408426,home,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,M,28,28,False,22.0,15.0,6.0,2.0,6.0,8.0,11.0,17.0,1.0,3.0,,,60.0,32.0,6.5,9.0,0.112199,0,,,,,2.0,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,3.0,2.0,,,,,,,,,,
11408426,home,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,14.0,13.0,1.0,1.0,6.0,6.0,8.0,10.0,,1.0,,,90.0,38.0,6.5,15.0,0.00857875,1,,,,,7.0,4.0,,,1.0,,,6.0,1.0,0.088,,,,,,6.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,
11408426,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,False,9.0,7.0,1.0,1.0,6.0,7.0,2.0,3.0,,2.0,,,60.0,15.0,6.5,4.0,0.0846405,0,,,,,2.0,1.0,,,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,
