match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,captain,player_sofascoreId,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11388443,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182,3151,M,984602,EUR,1066262400,F,17,17,False,24.0,19.0,,,8.0,11.0,11.0,17.0,1.0,,,80.0,46.0,7.3,18.0,0.0179619,1,,10,4.0,,1.0,6.0,5.0,1.0,2.0,2.0,,1.0,,2.0,1.0,,7.0,,0.1472,1.0,,,2.0,,,,1.0,0.0769,,2.0,,,,1.0,,,,,
11388443,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185,62,M,1119473,EUR,1073001600,D,43,43,True,22.0,17.0,2.0,1.0,8.0,10.0,9.0,13.0,1.0,,,29.0,31.0,6.9,6.0,0.0148399,0,,25,1.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,Giovanni van Zwam,,,,,,,,,,,,,,,
11388443,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,176,358,M,1126966,EUR,1061164800,F,25,25,True,7.0,5.0,,,,1.0,5.0,7.0,1.0,,,29.0,12.0,6.6,5.0,0.048156,2,,11,1.0,,1.0,5.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,0.2117,1.0,1.0,,,,,,,,2.0,,,,,,,,,,
11388443,home,Vitesse,Andy Visser,visser-andy,A. Visser,F,193,79,M,1613312,EUR,1095811200,F,58,58,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,29.0,10.0,6.5,3.0,0.010782,3,,30,,,3.0,3.0,,,,,2.0,1.0,,,,,2.0,,0.9123,,,,,Andy Visser,,,1.0,0.8832,1.0,,,,,,2.0,,,,
11388443,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173,300,M,975307,EUR,972518400,F,7,7,True,7.0,6.0,,,1.0,2.0,5.0,6.0,1.0,,,10.0,14.0,6.4,5.0,0.00423064,1,,10,1.0,,1.0,2.0,,,1.0,,1.0,,,,,,2.0,,0.0779,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,,,,,,,,,,,,,Tom Bramel,,,,,,,,,,,,,,,
11388443,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190,131,M,874936,EUR,972777600,D,6,6,True,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,185,201,M,891795,EUR,931046400,M,20,20,True,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194,90,M,1087744,EUR,1042588800,F,9,9,True,,,,,,,,,,,,,,,,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,home,Vitesse,Adrian Mazilu,adrian-mazilu,A. Mazilu,F,186,591,M,1152449,EUR,1126569600,F,30,30,True,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,Adrian Mazilu,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,185,555,M,227192,EUR,807235200,G,1,1,False,28.0,10.0,24.0,6.0,5.0,5.0,5.0,23.0,8.0,4.0,5.0,90.0,40.0,7.5,19.0,0.00753692,0,0.9869,1,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
11388443,away,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,176,127,M,896210,EUR,780192000,D,2,2,False,29.0,21.0,5.0,2.0,9.0,12.0,12.0,17.0,5.0,,,90.0,46.0,6.4,12.0,0.00987634,0,,22,,,1.0,3.0,2.0,,2.0,1.0,,4.0,1.0,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
11388443,away,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,188,217,M,41495,EUR,673747200,D,3,3,False,18.0,10.0,2.0,1.0,5.0,7.0,5.0,11.0,2.0,,,61.0,23.0,6.7,8.0,0.00229851,0,,3,,,1.0,1.0,4.0,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,,,,,,,True,,,,,,,,
11388443,away,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,194,180,M,947842,EUR,963446400,D,4,4,False,32.0,21.0,12.0,6.0,12.0,17.0,9.0,15.0,3.0,,,90.0,45.0,8.0,11.0,0.00876645,2,,44,,,,,4.0,,,,1.0,5.0,1.0,1.0,1.0,,,,0.2631,3.0,,3.0,,,,,1.0,0.2598,,,,,,1.0,,,,,
11388443,away,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,178,181,M,974530,EUR,988588800,D,5,5,False,24.0,18.0,2.0,1.0,5.0,7.0,13.0,17.0,8.0,,,90.0,53.0,7.6,11.0,0.118874,1,,5,,,1.0,4.0,6.0,1.0,2.0,1.0,,2.0,2.0,4.0,3.0,,2.0,1.0,0.0158,,,,1.0,,,,1.0,0.1209,1.0,,,,1.0,,,,,,
11388443,away,Sparta Rotterdam,Metinho,metinho,Metinho,M,178,957,M,1106148,EUR,1051056000,M,6,6,False,28.0,25.0,3.0,3.0,11.0,12.0,14.0,16.0,7.0,,,80.0,49.0,7.5,5.0,0.0175021,0,,5,,,3.0,7.0,8.0,2.0,1.0,,,5.0,3.0,7.0,6.0,,1.0,1.0,,,,,1.0,Metinho,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,177,70,M,795135,EUR,832464000,M,8,8,False,32.0,26.0,2.0,,8.0,10.0,19.0,27.0,11.0,,,90.0,55.0,8.5,15.0,0.284407,1,,6,5.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,3.0,,0.6787,1.0,,1.0,,,,1.0,1.0,0.9602,3.0,2.0,,,1.0,1.0,,,,,
11388443,away,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,164,867,M,1002479,EUR,1033171200,M,7,7,False,14.0,10.0,1.0,,4.0,5.0,6.0,9.0,4.0,,,61.0,26.0,7.0,9.0,0.00902965,2,,11,,,3.0,6.0,1.0,1.0,2.0,,,2.0,,,,,3.0,1.0,0.2091,,,,,,,,2.0,0.2775,,,,,,1.0,,,,,
11388443,away,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,182,168,M,578344,EUR,870652800,M,10,10,False,36.0,22.0,2.0,1.0,4.0,7.0,18.0,29.0,4.0,,,90.0,49.0,7.6,16.0,0.358255,1,,32,,,3.0,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,2.0,,0.1203,1.0,1.0,,2.0,,,2.0,,,3.0,,,,,,,,,,
11388443,away,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,170,1063,M,905356,EUR,997401600,M,11,11,False,18.0,10.0,,,3.0,3.0,7.0,17.0,2.0,,,80.0,32.0,8.3,13.0,0.652957,3,,14,2.0,,1.0,5.0,6.0,1.0,3.0,2.0,,1.0,,2.0,2.0,,1.0,1.0,0.6072,1.0,1.0,,1.0,,,1.0,2.0,0.7136,1.0,1.0,,,1.0,1.0,1.0,,,,
11388443,away,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,192,737,M,796943,EUR,872899200,F,9,9,False,5.0,1.0,,,,1.0,1.0,4.0,2.0,,,25.0,7.0,6.6,5.0,0.00482052,1,,9,,,2.0,2.0,,,,,,,,,,,1.0,,0.0134,,1.0,,,,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,180,203,M,990814,EUR,902534400,F,19,19,True,15.0,11.0,,,3.0,3.0,8.0,14.0,3.0,,,65.0,35.0,6.9,12.0,0.0181719,1,,7,2.0,,5.0,7.0,5.0,,1.0,,1.0,4.0,1.0,,,,5.0,2.0,0.2754,4.0,,,1.0,Charles-Andreas,Brym,,,,,,,,,,1.0,,,,1.0
11388443,away,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,193,44,M,1048906,EUR,1014508800,D,14,14,True,10.0,9.0,1.0,,8.0,9.0,1.0,1.0,,,,29.0,14.0,7.0,1.0,0.00063824,0,,3,,,,,1.0,,,,,1.0,,,,,,,,1.0,,3.0,,Rick Meijssen,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,180,992,M,1089021,EUR,1005004800,F,17,17,True,8.0,7.0,,,4.0,4.0,4.0,6.0,3.0,,,29.0,14.0,6.8,3.0,0.219316,0,,10,2.0,1.0,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,Camiel Neghli,,,,,1.0,,,,,,,,,,
11388443,away,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,173,79,M,13028,EUR,558489600,M,16,16,True,7.0,5.0,,,3.0,4.0,2.0,3.0,,,,10.0,7.0,6.6,2.0,0.00998613,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Rayvien Rosario,rosario-rayvien,R. Rosario,F,181,51,M,1442072,EUR,1081641600,F,21,21,True,4.0,3.0,,,,,3.0,4.0,,,,10.0,14.0,7.0,3.0,0.0251247,0,,,,,,2.0,3.0,2.0,1.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
11388443,away,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,190,110,M,961674,EUR,1010793600,D,15,15,True,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Sergi Rosanas,sergi-rosanas,S. Rosanas,D,172,57,M,908715,EUR,980726400,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Sergi,Rosanas,,,,,,,,,,,,,,
11388443,away,Sparta Rotterdam,Hamza El Dahri,el-dahri-hamza,H. e. Dahri,M,177,113,M,1539611,EUR,1109980800,M,18,18,True,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,Hamza el Dahri,,,,,,,,,,,,,,,
