match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_totalClearance,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10390109,home,Olympique Lyonnais,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,F,7,7,False,23.0,17.0,1.0,1.0,3.0,4.0,20.0,2.0,,,58.0,36.0,7.4,7.0,0.44,0.028,0.130865,5,,14.0,1.0,1.0,2.0,4.0,,,,,,1.0,,2.0,2.0,1.0,karltokoekambi,,,2.0,2.0,,,,1.0,2.0,1.0,,,,,,,
10390109,home,Olympique Lyonnais,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,26,26,True,12.0,8.0,,,1.0,2.0,11.0,1.0,,,32.0,21.0,6.6,7.0,0.0576,0.0,0.150938,2,,7.0,1.0,,4.0,2.0,,,,,,,,2.0,2.0,,bradley_b,,,4.0,2.0,,,,1.0,,,,,,,,,
10390109,home,Olympique Lyonnais,Jeff Reine-Adélaïde,,,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184,467,M,794269,EUR,884995200,M,22,22,True,17.0,16.0,1.0,1.0,3.0,4.0,13.0,2.0,,,12.0,22.0,6.5,3.0,0.1041,0.0,0.0180515,1,,13.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
10390109,home,Olympique Lyonnais,Tetê,,,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,F,11,11,True,10.0,9.0,1.0,1.0,,,11.0,1.0,,,12.0,14.0,6.8,2.0,0.0,0.0,0.0397683,0,,9.0,1.0,,1.0,2.0,,,1.0,,,1.0,,1.0,,,Tete,,,,,,,,,,,,,,,,,
10390109,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,True,7.0,6.0,,,1.0,2.0,6.0,,,,11.0,11.0,6.3,3.0,0.0,0.0,0.00448529,0,,5.0,1.0,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10390109,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,home,Olympique Lyonnais,Jérôme Boateng,,,jerome-boateng,J. Boateng,D,,192,1892,,19382,EUR,589248000,D,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,home,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,home,Olympique Lyonnais,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Matz Sels,,,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,22.0,13.0,18.0,9.0,6.0,8.0,14.0,11.0,5.0,6.0,90.0,35.0,8.0,9.0,0.0,0.0,0.00135998,0,1.0382,7.0,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,
10390109,away,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,False,14.0,7.0,2.0,,5.0,9.0,5.0,3.0,,,90.0,29.0,6.4,12.0,0.0,0.0,0.00092473,0,,2.0,,,2.0,3.0,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Lucas Perrin,,,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,28.0,22.0,3.0,1.0,16.0,19.0,9.0,10.0,,,90.0,49.0,7.2,7.0,0.0,0.0,0.014501,0,,6.0,,1.0,5.0,8.0,,2.0,5.0,2.0,1.0,2.0,1.0,1.0,,7.0,,,3.0,,,,2.0,,,,,,,,,,,
10390109,away,RC Strasbourg,Gerzino Nyamsi,,,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,10.0,10.0,,,10.0,10.0,,1.0,,,45.0,18.0,6.6,,0.0,0.0,5.298e-05,0,,,,2.0,,2.0,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Alexander Djiku,,,alexander-djiku,A. Djiku,D,6,182,4730,M,289977,EUR,776390400,D,24,24,False,27.0,19.0,4.0,1.0,17.0,22.0,5.0,1.0,,,90.0,48.0,7.2,8.0,0.0,0.0,0.0002487,0,,2.0,,4.0,2.0,5.0,,3.0,1.0,1.0,,,1.0,,,14.0,alex_djiku,,1.0,,,,1.0,,,,,,,,,,,
10390109,away,RC Strasbourg,Dimitri Liénard,,,dimitri-lienard,D. Liénard,M,,184,77,M,365358,EUR,571708800,D,11,11,False,4.0,3.0,1.0,,3.0,4.0,,1.0,,,18.0,7.0,6.5,1.0,0.0,0.0,4.287e-05,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,
10390109,away,RC Strasbourg,Jean-Eudes Aholou,,,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,False,29.0,21.0,2.0,1.0,16.0,20.0,9.0,9.0,,,68.0,42.0,6.8,13.0,0.1031,0.2673,0.0068933,2,,5.0,,2.0,9.0,3.0,2.0,1.0,1.0,1.0,2.0,,6.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,
10390109,away,RC Strasbourg,Sanjin Prcić,,,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,False,40.0,31.0,5.0,2.0,23.0,27.0,14.0,10.0,,,90.0,64.0,7.2,12.0,0.0459,0.1222,0.00337973,2,,8.0,1.0,,4.0,4.0,1.0,2.0,,,1.0,2.0,,2.0,,5.0,,,1.0,2.0,2.0,,3.0,,,1.0,1.0,,,,,,,
10390109,away,RC Strasbourg,Jean-Ricner Bellegarde,,,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,17,17,False,7.0,3.0,,,3.0,6.0,1.0,1.0,,,31.0,18.0,6.2,9.0,0.0,0.0,4.854e-05,0,,,,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Habib Diallo,,,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,21.0,14.0,3.0,1.0,6.0,8.0,13.0,5.0,,,90.0,38.0,7.3,13.0,0.9139,0.9849,0.121294,2,,8.0,,2.0,7.0,4.0,1.0,2.0,2.0,1.0,4.0,,2.0,3.0,,,habibdiallo28,,,1.0,,,2.0,,1.0,,2.0,1.0,,,1.0,,,
10390109,away,RC Strasbourg,Kévin Gameiro,,,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,14.0,10.0,1.0,,7.0,8.0,7.0,3.0,,,68.0,26.0,6.3,10.0,0.2946,0.0,0.00354111,1,,3.0,1.0,,2.0,,1.0,3.0,,,4.0,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,
10390109,away,RC Strasbourg,Franci Bouebari,,,bouebari-franci,F. Bouebari,D,19,192,28,M,1444702,EUR,1063324800,D,35,35,True,13.0,7.0,1.0,,6.0,8.0,6.0,,,,72.0,38.0,6.3,13.0,0.0,0.0,0.00348177,0,,1.0,1.0,1.0,7.0,5.0,2.0,2.0,3.0,,1.0,,2.0,1.0,,1.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
10390109,away,RC Strasbourg,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,18.0,11.0,1.0,,7.0,11.0,7.0,7.0,,,59.0,41.0,6.4,11.0,0.0,0.0,0.00203361,0,,4.0,,3.0,7.0,7.0,3.0,1.0,2.0,2.0,,2.0,2.0,2.0,,4.0,,,,1.0,,,3.0,,,,,,,,,,,1.0
10390109,away,RC Strasbourg,Maxime Le Marchand,,,maxime-le-marchand,M. Le Marchand,D,23,184,46,,55052,EUR,624067200,D,23,23,True,14.0,10.0,3.0,1.0,6.0,7.0,7.0,3.0,,,45.0,24.0,7.2,4.0,0.0,0.0,0.00231151,0,,4.0,,,3.0,3.0,,1.0,3.0,,,,,2.0,,2.0,,,1.0,,,,3.0,,,,,,,,,,,
10390109,away,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,True,7.0,6.0,1.0,,3.0,3.0,4.0,4.0,,,22.0,18.0,6.6,5.0,0.0349,0.6318,0.00097195,1,,3.0,,,6.0,4.0,2.0,,3.0,2.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,
10390109,away,RC Strasbourg,Lebo Mothiba,,,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,6.0,4.0,,,1.0,2.0,4.0,1.0,,,22.0,13.0,6.4,6.0,0.0,0.0,0.00822854,0,,3.0,,2.0,4.0,2.0,,,,,3.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Robin Risser,Robin Risser,,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Antoine Nuss,,,antoine-nuss,A. Nuss,D,,179,8,M,1391189,EUR,1071792000,D,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Ronaël Pierre-Gabriel,,,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390109,away,RC Strasbourg,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
