match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_keyPass,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_lastManTackle,stat_blockedScoringAttempt
14065714,home,Angers,Prosper Peter,prosper-peter,P. Peter,F,35,,274,,,2137784,EUR,1186617600,F,35,35,False,10.0,6.0,,,0.0,3.0,5.0,5.0,,4.0,,1.0,,,,,,,,70.0,25.0,7.9,10.0,0.0265127,,2,,0.07,0.07,-0.01,,3.0,6.0,,1.0,2.0,,Prosper Peter,,1.0,,,1.0,1.0,,,4.0,1.0,,2.0,3.0,0.5448,1.0692,0.49,,,,1.0,2.0,1.0,,
14065714,home,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182.0,146,M,,1506932,EUR,1167609600,D,5,5,True,5.0,3.0,1.0,,0.0,1.0,2.0,3.0,,4.0,,,,,,,,,,21.0,9.0,6.4,5.0,0.0018834,,0,,0.04,0.21,-0.08,,2.0,,,,1.0,,Marius Courcoul,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
14065714,home,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172.0,920,M,,988632,EUR,793843200,F,18,18,True,5.0,4.0,,,0.0,3.0,3.0,2.0,,1.0,1.0,2.0,,,,,,,,21.0,12.0,6.7,4.0,0.00061248,,0,,-0.02,-0.09,0.16,,1.0,2.0,,,1.0,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,
14065714,home,Angers,Lanroy Machine,lanroy-machine,L. Machine,F,36,187.0,33,,,2142283,EUR,1129161600,F,36,36,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,20.0,7.0,6.5,1.0,0.00014831,,1,,-0.02,0.12,0.13,,1.0,1.0,,,1.0,,Lanroy Machine,,,,,,,,,,,1.0,,1.0,0.0468,,-0.22,,,,,1.0,,,
14065714,home,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187.0,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177.0,69,M,,170129,EUR,634089600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,home,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185.0,111,M,,1442036,EUR,1115510400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182.0,172,M,,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,home,Angers,Justin-Noel Kalumba,kalumba-justin-noel,J. Kalumba,M,30,182.0,201,M,,1484974,EUR,1103932800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181.0,58,M,,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,,164055,EUR,767232000,G,30,30,False,65.0,58.0,9.0,2.0,0.0,55.0,56.0,9.0,,,,13.0,,2.0,3.0,6.0,,,,90.0,82.0,7.4,7.0,0.00170308,0.2439,0,0.3105,0.19,0.01,0.14,0.27,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14065714,away,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,,991479,EUR,991094400,D,24,24,False,95.0,89.0,8.0,4.0,0.0,52.0,54.0,41.0,1.0,5.0,4.0,1.0,,,,,,,,90.0,107.0,7.8,7.0,0.0281454,,0,,0.53,0.15,0.36,,37.0,6.0,1.0,4.0,,1.0,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,
14065714,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191.0,9015,M,,1445625,EUR,1121212800,D,97,97,False,83.0,82.0,2.0,2.0,0.0,67.0,67.0,16.0,,4.0,3.0,4.0,1.0,,,,,,,90.0,93.0,7.1,3.0,0.00939604,,0,,0.22,0.09,-0.08,,15.0,4.0,,3.0,1.0,3.0,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
14065714,away,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184.0,576,M,,988907,EUR,941500800,D,3,3,False,78.0,73.0,5.0,3.0,0.0,46.0,47.0,31.0,2.0,4.0,3.0,3.0,,,,,,,,83.0,91.0,7.2,10.0,0.0283325,,0,,0.35,0.1,0.45,,27.0,3.0,1.0,2.0,1.0,,,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,
14065714,away,Stade Rennais,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176.0,5767,M,przemek.franek_,286909,EUR,797644800,M,95,95,False,64.0,53.0,4.0,2.0,0.0,24.0,28.0,36.0,,6.0,,4.0,1.0,,,,,,,90.0,96.0,6.3,20.0,0.0874438,,2,,-0.28,0.01,-0.28,,29.0,6.0,1.0,3.0,2.0,2.0,,6.0,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,0.0424,0.0371,0.03,,,,,,,,1.0
14065714,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180.0,1176,M,,806076,EUR,883526400,M,10,10,False,45.0,41.0,3.0,3.0,0.0,11.0,11.0,34.0,,3.0,,3.0,,,,,,,,88.0,58.0,6.6,5.0,0.0643788,,4,,-0.36,0.08,-0.09,,30.0,6.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,4.0,4.0,1.0,1.0,1.0,0.0969,0.0516,-0.42,1.0,,,,,,,2.0
14065714,away,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,,581314,EUR,786758400,M,21,21,False,80.0,72.0,,,0.0,27.0,28.0,52.0,,3.0,,7.0,,,,,,,,90.0,87.0,6.8,10.0,0.123727,,0,,0.31,0.18,-0.09,,45.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,True,,,,,
14065714,away,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,11416,M,sekofofana,191188,EUR,799804800,M,8,8,False,52.0,48.0,1.0,1.0,0.0,21.0,21.0,31.0,,2.0,,3.0,,,,,,,,83.0,56.0,6.7,6.0,0.148507,,0,,0.15,0.26,-0.06,,27.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,
14065714,away,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,,1102502,EUR,1021507200,M,26,26,False,46.0,42.0,3.0,1.0,1.0,19.0,21.0,25.0,,,1.0,4.0,,,,,,,,90.0,71.0,7.4,15.0,0.873166,,2,,0.49,0.1,-0.02,,23.0,1.0,1.0,,1.0,,Quentin Merlin,12.0,,,,,,4.0,,,,,2.0,1.0,0.1036,0.2514,-0.13,3.0,2.0,,,,,,
14065714,away,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,,876600,EUR,865900800,F,11,11,False,15.0,13.0,1.0,1.0,0.0,6.0,6.0,9.0,,2.0,,3.0,,,,,,,,60.0,20.0,6.3,4.0,0.00760842,,0,,-0.37,0.03,0.13,,7.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,,966621,EUR,956016000,F,9,9,False,17.0,13.0,,,0.0,1.0,2.0,15.0,2.0,7.0,,,,,,,,,,83.0,24.0,6.6,8.0,0.0359398,,3,,-0.2,-0.24,-0.06,,12.0,,,,2.0,2.0,,,,1.0,,,1.0,,,1.0,,,2.0,,0.8229,1.0719,0.42,,,,,,1.0,,1.0
14065714,away,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191.0,2028,M,,1606642,EUR,1192060800,F,39,39,True,13.0,10.0,,,0.0,,,13.0,,2.0,,,,,,,,,,30.0,21.0,6.4,5.0,0.0363448,,3,,-0.14,-0.33,0.13,,10.0,4.0,1.0,,,,,,3.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,,0.3824,0.3024,-0.59,,,,1.0,,,,
14065714,away,Stade Rennais,Mikayil Faye,mikayil-faye,M. Faye,D,30,183.0,9505,M,mikayilfaye,1002564,EUR,1089763200,D,15,15,True,9.0,7.0,1.0,1.0,0.0,1.0,1.0,8.0,,,,,,,,,,,,12.0,10.0,6.7,2.0,0.00219158,,0,,-0.08,0.0,0.13,,6.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,,1445628,EUR,1075507200,M,6,6,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,,,1.0,,,,,,,,12.0,5.0,6.6,,0.00042821,,1,,0.03,,0.13,,2.0,,,,,,,,,,,,,,,,,1.0,,,0.0098,,-0.07,,,,,,,,
14065714,away,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181.0,1574,M,,929620,EUR,1013817600,M,32,32,True,6.0,5.0,,,0.0,1.0,1.0,5.0,1.0,2.0,,,,,,,,,,12.0,10.0,6.5,3.0,0.0122725,,0,,-0.04,-0.52,0.14,,4.0,2.0,,2.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186.0,1629,M,,1382235,EUR,1026432000,F,99,99,True,4.0,2.0,,,0.0,,,4.0,,,,,,,,,,,,2.0,4.0,,2.0,0.421597,,0,,,,,,2.0,,,,,,Bertug Yildirim,,,,,,,1.0,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192.0,620,M,,947874,EUR,1035849600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173.0,2225,M,,1049515,EUR,960076800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Alidu Seidu,,,,,,,,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,,,,
14065714,away,Stade Rennais,Nordan Mukiele,nordan-mukiele,N. Mukiele,F,65,,141,,,1891021,EUR,1139702400,F,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Nordan,,,,,,,,Mukiele,,,,,,,,,,,,,,,,
