match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_penaltyConceded,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyWon
10438094,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,24.0,19.0,11.0,7.0,17.0,19.0,2.0,5.0,2.0,8.0,2.0,1.0,1.0,2.0,90.0,36.0,6.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,52.0,45.0,5.0,4.0,14.0,16.0,31.0,38.0,1.0,6.0,,,,,90.0,75.0,6.6,15.0,0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,49.0,44.0,6.0,3.0,33.0,35.0,11.0,14.0,3.0,6.0,,,,,90.0,65.0,7.2,7.0,0,,3.0,,5.0,9.0,,,8.0,,1.0,1.0,1.0,,antoniosilva.66,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,
10438094,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,51.0,48.0,5.0,4.0,33.0,34.0,15.0,17.0,3.0,11.0,,,,,90.0,74.0,7.1,6.0,2,,4.0,1.0,6.0,9.0,,,5.0,,3.0,3.0,1.0,,Notamendi30,,,3.0,,4.0,,True,1.0,1.0,1.0,,,,,,,,,
10438094,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,45.0,42.0,,,22.0,22.0,22.0,29.0,1.0,7.0,,,,,90.0,63.0,6.5,10.0,2,6.0,,,6.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,grimaldo35,2.0,,,,1.0,,,3.0,1.0,1.0,1.0,2.0,,,,,,,
10438094,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,68.0,60.0,1.0,,23.0,26.0,37.0,42.0,,5.0,,,,,90.0,80.0,6.9,9.0,0,,1.0,1.0,2.0,5.0,,,4.0,,1.0,,,,,,,3.0,,2.0,,,1.0,,,,,,,,,,,
10438094,home,Benfica,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,13,13,False,82.0,63.0,14.0,8.0,24.0,28.0,39.0,55.0,,7.0,,,,,90.0,101.0,7.5,23.0,1,1.0,,,4.0,8.0,1.0,,6.0,,1.0,1.0,1.0,1.0,Enzo8,1.0,1.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,,,,,
10438094,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,50.0,39.0,2.0,1.0,8.0,8.0,32.0,46.0,,7.0,,,,,90.0,68.0,7.3,17.0,3,4.0,,1.0,6.0,6.0,2.0,,2.0,,2.0,2.0,3.0,2.0,JoaoMario,,,,,1.0,,,2.0,3.0,,,1.0,1.0,,,,,,
10438094,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,30.0,27.0,1.0,,5.0,5.0,22.0,26.0,,4.0,,,,,89.0,57.0,6.5,12.0,2,1.0,1.0,,7.0,10.0,6.0,,,,1.0,5.0,1.0,1.0,Rafa_Silva,4.0,,,,,,,,1.0,1.0,,,5.0,,1.0,1.0,,,
10438094,home,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,22.0,18.0,1.0,,8.0,9.0,10.0,15.0,,4.0,,,,,65.0,33.0,6.0,11.0,0,2.0,,1.0,7.0,2.0,2.0,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,
10438094,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,17.0,12.0,,,2.0,3.0,10.0,14.0,,1.0,,,,,90.0,35.0,8.0,13.0,4,,2.0,,11.0,3.0,4.0,,2.0,,3.0,,3.0,,goncaloramos88,2.0,,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,2.0,,
10438094,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,10.0,7.0,1.0,,1.0,1.0,7.0,13.0,,,,,,,25.0,23.0,6.4,11.0,0,4.0,,,3.0,,1.0,,,,2.0,,1.0,1.0,davidneres,2.0,,,,,,,,,,,1.0,,,,,,,
10438094,home,Benfica,Chiquinho,,,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,True,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Helton Leite,,,helton-leite,H. Leite,G,23,196,371,M,329081,EUR,657504000,G,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Lucas Veríssimo,,,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Morato,,,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,joao_neves,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Julian Draxler,,,julian-draxler,J. Draxler,M,7,187,2782,M,142680,EUR,748483200,M,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Gil Dias,,,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,away,Sporting CP,Antonio Adán,,,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,42.0,33.0,11.0,3.0,33.0,36.0,,6.0,,14.0,3.0,,6.0,,90.0,60.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
10438094,away,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,50.0,45.0,5.0,4.0,40.0,41.0,5.0,9.0,4.0,3.0,,,,,90.0,60.0,6.8,5.0,0,,1.0,3.0,3.0,3.0,,,,,,,1.0,1.0,goncaloinacio_25,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10438094,away,Sporting CP,Sebastián Coates,Sebastián,Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,32.0,25.0,6.0,2.0,23.0,26.0,2.0,6.0,6.0,5.0,,,,,90.0,50.0,6.9,11.0,0,,,1.0,3.0,5.0,3.0,,3.0,,2.0,,,,,,2.0,2.0,,2.0,,True,1.0,,,,,1.0,,,,,,
10438094,away,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,50.0,46.0,5.0,3.0,40.0,42.0,6.0,8.0,1.0,3.0,,,,,67.0,55.0,6.5,4.0,0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438094,away,Sporting CP,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,M,24,24,False,35.0,25.0,10.0,4.0,17.0,18.0,8.0,17.0,1.0,7.0,,,,,90.0,58.0,6.8,14.0,3,,,,1.0,4.0,3.0,,,,2.0,2.0,,,pedroporro29,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,
10438094,away,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,28,28,False,24.0,16.0,4.0,4.0,10.0,17.0,6.0,8.0,,4.0,,,,,90.0,53.0,6.4,22.0,1,1.0,1.0,,14.0,6.0,5.0,,4.0,,3.0,1.0,2.0,,pedroogoncalves28,6.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,
10438094,away,Sporting CP,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,15,15,False,28.0,23.0,4.0,2.0,19.0,21.0,4.0,8.0,1.0,17.0,,,,,90.0,64.0,7.1,13.0,0,1.0,,1.0,13.0,18.0,6.0,,8.0,,2.0,5.0,5.0,,ugartemanu,2.0,,3.0,,1.0,,,4.0,,,,,4.0,,,,,,
10438094,away,Sporting CP,Nuno Santos,Nuno,Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,33.0,29.0,5.0,3.0,23.0,26.0,7.0,10.0,2.0,3.0,,,,,90.0,60.0,7.0,10.0,1,3.0,,1.0,1.0,6.0,,,2.0,,1.0,3.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,
10438094,away,Sporting CP,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,16.0,13.0,,,9.0,9.0,4.0,11.0,1.0,3.0,,,,,78.0,34.0,6.7,13.0,0,4.0,,,3.0,4.0,5.0,,1.0,,3.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,3.0,,,,,,
10438094,away,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,18.0,15.0,,,9.0,11.0,6.0,8.0,,2.0,,,,,89.0,31.0,5.7,10.0,2,1.0,1.0,,9.0,1.0,3.0,,,,,1.0,2.0,,trincao,3.0,,,,,,,,,1.0,,,,1.0,1.0,,,,
10438094,away,Sporting CP,Paulinho,,,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,False,22.0,14.0,2.0,1.0,10.0,12.0,4.0,10.0,2.0,2.0,,,,,78.0,32.0,7.2,12.0,0,,,5.0,,8.0,,,2.0,,4.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0
10438094,away,Sporting CP,Jeremiah St. Juste,,,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,8.0,8.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,,,,,23.0,12.0,6.7,,0,,,,2.0,2.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,
10438094,away,Sporting CP,Arthur Gomes,,,arthur-gomes,Arthur Gomes,M,11,175,670,M,822524,EUR,899424000,M,33,33,True,4.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,12.0,8.0,6.5,5.0,0,,1.0,1.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
10438094,away,Sporting CP,Youssef Chermiti,,,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,79,79,True,4.0,2.0,,,,,2.0,4.0,,,,,,,12.0,10.0,6.4,4.0,1,,,1.0,4.0,1.0,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
10438094,away,Sporting CP,Jovane Cabral,,,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,77,77,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,9.0,3.0,6.4,1.0,0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10438094,away,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,away,Sporting CP,José Marsà,,,jose-marsa,J. Martinez,D,3,181,222,M,962625,EUR,1015200000,D,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,away,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,away,Sporting CP,Mateo Tanlongo,Mateo Tanlongo,,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438094,away,Sporting CP,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
