match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_totalOffside,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_keyPass,captain,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAGoal,stat_punches
12530710,home,Sivasspor,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,173,946,M,787429,EUR,659664000,F,24,24,False,10.0,10.0,,,1.0,6.0,6.0,4.0,4.0,3.0,,,,,62.0,21.0,7.7,6.0,0.00521167,1,,10,5.0,1.0,4.0,1.0,,,,2.0,,,1.0,,,,2.0,0.7673,,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.9948,,,,,
12530710,home,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,173,1143,M,971572,EUR,780969600,M,90,90,True,12.0,11.0,1.0,1.0,0.0,10.0,10.0,1.0,3.0,2.0,,,,,28.0,20.0,6.3,4.0,0.00024656,0,,10,5.0,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Alex Pritchard,alex-pritchard,A. Pritchard,M,171,97,M,180009,EUR,736387200,M,10,10,True,2.0,1.0,,,0.0,,,1.0,3.0,,,,,,12.0,6.0,6.6,3.0,0.00095506,0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,True,9.0,9.0,,,0.0,8.0,8.0,1.0,1.0,,,,,,11.0,9.0,6.5,,0.00060845,0,,15,,,,,,,,,,,,,,,,,,,,,,,,Achilleas,Poungouras,,,,,,,,,,
12530710,home,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,180,292,M,188117,EUR,792979200,F,22,22,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,8.0,6.0,6.6,1.0,9.306e-05,0,,21,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,174,209,M,232318,EUR,808790400,F,11,11,True,,,,,0.0,,,1.0,1.0,,,,,,8.0,2.0,6.6,,0.0684234,0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,home,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,190,94,M,1149004,EUR,1114387200,D,53,53,True,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,Emirhan Basyigit,,,,,,,,,,,
12530710,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,,
12530710,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,185,49,M,847353,EUR,888624000,G,39,39,False,21.0,15.0,9.0,3.0,0.0,13.0,13.0,2.0,8.0,3.0,,1.0,2.0,2.0,79.0,26.0,5.7,6.0,0.00045395,0,-1.5012,1,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
12530710,away,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,183,386,M,1063395,EUR,1037664000,D,99,99,False,40.0,35.0,2.0,1.0,0.0,18.0,20.0,17.0,22.0,4.0,,,,,90.0,65.0,6.1,10.0,0.0195315,0,,2,4.0,6.0,,,,5.0,3.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,2.0,,1.0,,Arda Kurtulan,,,,,,,,,,,
12530710,away,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,187,41,M,1640309,EUR,1055462400,D,24,24,False,45.0,39.0,,,0.0,30.0,34.0,9.0,11.0,2.0,,,,,90.0,52.0,6.0,8.0,0.00397326,0,,24,2.0,4.0,1.0,1.0,,3.0,2.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,
12530710,away,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,191,42,M,903851,EUR,998006400,D,55,55,False,59.0,56.0,5.0,3.0,0.0,51.0,52.0,5.0,7.0,5.0,,,,,90.0,71.0,6.4,4.0,0.00112899,0,,5,3.0,6.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,2.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,172,28,M,996317,EUR,852422400,D,21,21,False,32.0,27.0,2.0,1.0,0.0,20.0,21.0,7.0,14.0,3.0,,,,,79.0,51.0,6.1,10.0,0.00890009,0,,,2.0,5.0,2.0,,,2.0,2.0,,3.0,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Maestro,maestro,Maestro,M,173,1198,M,1002146,EUR,1059955200,M,58,58,False,77.0,70.0,6.0,3.0,0.0,51.0,54.0,19.0,23.0,6.0,,,,,90.0,86.0,6.9,7.0,0.0170304,0,,58,1.0,7.0,,,1.0,4.0,4.0,,2.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,178,109,M,964233,EUR,1016236800,M,28,28,False,23.0,19.0,1.0,,0.0,3.0,3.0,16.0,21.0,1.0,,,,,90.0,30.0,7.1,7.0,0.0382988,2,,28,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,0.0983,1.0,,,,,,,,,,,2.0,1.0,0.4328,,,,,
12530710,away,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,166,68,M,826836,EUR,1087689600,M,16,16,False,42.0,32.0,7.0,1.0,0.0,15.0,17.0,17.0,27.0,3.0,,,,,79.0,55.0,6.3,15.0,0.0541611,1,,6,4.0,6.0,3.0,1.0,,3.0,1.0,,2.0,,,,1.0,,,0.014,2.0,,1.0,1.0,,1.0,True,,,,,,,,,,,,
12530710,away,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,175,43,M,816435,EUR,833328000,M,8,8,False,73.0,61.0,8.0,6.0,0.0,40.0,43.0,22.0,34.0,3.0,,,,,90.0,87.0,6.3,17.0,0.0527912,1,,8,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,0.0808,4.0,1.0,,1.0,,2.0,,,,,,1.0,,0.0387,,,,1.0,
12530710,away,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,175,109,M,910091,EUR,980726400,M,80,80,False,27.0,22.0,3.0,1.0,0.0,8.0,10.0,14.0,20.0,3.0,,,,,62.0,54.0,6.8,20.0,0.154799,2,,11,10.0,8.0,10.0,6.0,,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,,,0.1436,3.0,,1.0,3.0,,1.0,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,178,189,M,1654166,EUR,1202774400,F,60,60,False,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,,,,,30.0,7.0,6.4,4.0,0.0707267,0,,99,2.0,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,Ozan Demirbag,,,,,,,,,,,
12530710,away,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,182,285,M,1000187,EUR,1049068800,F,11,11,True,15.0,13.0,2.0,1.0,0.0,6.0,6.0,7.0,9.0,,,,,,60.0,21.0,6.4,5.0,0.00853344,1,,9,4.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,0.2153,,,,1.0,,,,,,,,,,,1.0,,,,
12530710,away,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,175,21,M,1170288,EUR,1147651200,F,87,87,True,10.0,8.0,,,0.0,4.0,4.0,4.0,7.0,,,,,,28.0,19.0,6.6,4.0,0.00175823,0,,77,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,191,34,M,1550761,EUR,1117843200,G,25,25,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,1.0,1.0,11.0,5.0,7.5,,8.52e-06,0,,25,,,,,,,,,,,,,,2.0,,,,,,,,,,Murat Ugur Eser,,,,,,,,,,,1.0
12530710,away,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,177,26,M,863172,EUR,931996800,M,22,22,True,14.0,11.0,,,0.0,10.0,10.0,1.0,4.0,1.0,,,,,11.0,15.0,6.5,3.0,0.000515,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Breyton Fougeu,breyton-fougeu,B. Fougeu,F,175,51,M,1545020,EUR,1073347200,F,93,93,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,2.0,,,,,11.0,8.0,6.4,1.0,0.00078689,0,,,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,Breyton,Fougeu,,,,,,,,,,
12530710,away,Adana Demirspor,Ali Arda Yildiz,yildiz-ali-arda,A. A. Yildiz,D,183,12,M,2086501,EUR,1176681600,D,61,61,True,,,,,,,,,,,,,,,,,,,,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Yusuf Bugra Demirkiran,demirkiran-yusuf-bugra,Y. B. Demirkiran,D,187,14,M,2086502,EUR,1142985600,D,53,53,True,,,,,,,,,,,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530710,away,Adana Demirspor,Samet Duyur,samet-duyur,S. Duyur,F,184,24,M,1865900,EUR,1250035200,F,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Samet,Duyur,,,,,,,,,,
12530710,away,Adana Demirspor,Gokdeniz Tunc,tunc-gokdeniz,G. Tunc,F,176,9,M,2086510,EUR,1154908800,F,13,13,True,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
