match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_punches,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
13472801,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176.0,8244,M,33238,EUR,568080000,F,14,14,False,13.0,9.0,1.0,,0.0,2.0,3.0,10.0,3.0,,,,,,81.0,19.0,6.8,5.0,0.00996708,0,,7.0,,,,4.0,4.0,1.0,,,,3.0,,,1.0,germancano14,,4.0,1.0,,,,,,,,,,1.0,,,,,,
13472801,home,Fluminense,Gabriel Fuentes,,,gabriel-fuentes,G. Fuentes,D,18,180.0,1577,M,927551,EUR,855446400,D,12,12,True,22.0,19.0,,,0.0,4.0,4.0,18.0,2.0,,,,,,30.0,33.0,7.0,6.0,0.0363131,0,,15.0,3.0,1.0,2.0,2.0,3.0,1.0,,2.0,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
13472801,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173.0,5275,M,1087399,EUR,1021680000,F,99,99,True,8.0,7.0,,,0.0,1.0,2.0,6.0,,,,,,,30.0,18.0,6.8,3.0,0.0143605,3,,6.0,1.0,,,5.0,2.0,3.0,1.0,,,,2.0,0.1141,,,,3.0,2.0,,2.0,,,,1.0,,,,,,,,,,
13472801,home,Fluminense,Riquelme Felipe,,,riquelme-felipe-silva,R. Felipe,M,28,175.0,1002,M,1884803,EUR,1173744000,F,28,28,True,12.0,7.0,2.0,1.0,0.0,2.0,5.0,7.0,2.0,,,,,,14.0,24.0,7.0,9.0,0.0125926,0,,5.0,,,,3.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,
13472801,home,Fluminense,Yeferson Soteldo,,,yeferson-soteldo,Y. Soteldo,M,7,160.0,11184,M,789960,EUR,867628800,F,7,7,True,5.0,3.0,,,0.0,1.0,1.0,4.0,,,,,,,9.0,13.0,6.7,9.0,0.0489271,0,,2.0,8.0,1.0,,,,,,,,,,,1.0,yefersonsoteldo1006,,,,,,,,,,,,,,,1.0,,,,
13472801,home,Fluminense,Everaldo,,,everaldo,Everaldo,F,9,181.0,2414,M,386212,EUR,678672000,F,9,9,True,,,,,0.0,,,,,,,,,,9.0,,6.3,,,0,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195.0,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192.0,1704,M,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Guga,,,guga,Guga,D,23,173.0,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Rubén Lezcano,,,ruben-lezcano,R. Lezcano,M,18,175.0,1157,M,1393308,EUR,1076284800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187.0,1705,M,1177404,EUR,1061424000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Santiago Moreno,,,santiago-moreno,S. Moreno,M,30,171.0,1030,M,100203,EUR,956275200,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,home,Fluminense,Otávio,,,otavio,Otávio,M,94,173.0,1027,M,552686,EUR,768009600,M,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Jandrei,,,jandrei,Jandrei,G,93,186.0,1016,M,874979,EUR,730944000,G,13,13,False,29.0,16.0,17.0,5.0,0.0,13.0,16.0,13.0,8.0,1.0,,,1.0,1.0,90.0,34.0,6.4,13.0,0.00259761,0,-0.11,3.0,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13472801,away,Juventude,Igor Formiga,,,igor-formiga,Igor Formiga,D,32,175.0,269,M,1009030,EUR,915753600,D,32,32,False,28.0,23.0,2.0,1.0,0.0,16.0,20.0,8.0,7.0,,,,,,90.0,56.0,7.6,11.0,0.0627265,0,,7.0,3.0,2.0,3.0,3.0,8.0,2.0,,5.0,,1.0,1.0,,2.0,,,2.0,2.0,,,,,,1.0,2.0,,2.0,3.0,,1.0,,,,
13472801,away,Juventude,Abner,Abner,,abner,Abner,D,23,189.0,249,M,1464653,EUR,1082332800,D,23,23,False,29.0,26.0,3.0,2.0,0.0,24.0,25.0,4.0,2.0,,,,,,90.0,38.0,6.7,4.0,0.00095908,0,,2.0,,,3.0,3.0,4.0,,,5.0,1.0,1.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,,
13472801,away,Juventude,Marcos Paulo,,,marcos-paulo,M. Paulo,D,47,183.0,176,M,1170913,EUR,1042848000,D,47,47,False,40.0,36.0,4.0,2.0,0.0,23.0,23.0,17.0,2.0,,,,,,90.0,59.0,7.5,5.0,0.0065246,0,,13.0,,,6.0,2.0,8.0,,,13.0,2.0,,2.0,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,
13472801,away,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,False,22.0,20.0,,,0.0,13.0,15.0,7.0,4.0,,,,,,90.0,46.0,6.8,7.0,0.0403716,0,,7.0,3.0,2.0,1.0,4.0,6.0,1.0,,3.0,,,2.0,,2.0,,True,1.0,,,,,,,1.0,5.0,,,1.0,,,,,,
13472801,away,Juventude,Rafael Bilú,,,rafael-bilu,Rafael Bilú,F,99,174.0,313,M,959005,EUR,924652800,M,99,99,False,12.0,10.0,,,0.0,5.0,6.0,6.0,3.0,,,,,,72.0,23.0,6.9,5.0,0.0489105,0,,5.0,2.0,1.0,,6.0,5.0,,,1.0,,3.0,3.0,,,,,2.0,,,,,,,,2.0,,2.0,1.0,1.0,,,,,
13472801,away,Juventude,Jádson,,,jadson,Jádson,M,16,171.0,454,M,243651,EUR,746668800,M,16,16,False,24.0,22.0,3.0,3.0,0.0,15.0,15.0,9.0,4.0,,,,,,80.0,33.0,7.0,4.0,0.00178545,0,,7.0,,,,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,
13472801,away,Juventude,Caique Gonçalves,,,caique-goncalves,Caique,M,95,178.0,364,M,871032,EUR,813283200,M,95,95,False,32.0,29.0,3.0,2.0,0.0,23.0,25.0,7.0,7.0,,,,,,90.0,39.0,6.8,4.0,0.00527863,0,,6.0,,,,5.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,2.0,2.0,1.0,,1.0,,,1.0,,
13472801,away,Juventude,Luis Mandaca,Luis Mandaca,,luis-mandaca,L. Mandaca,M,44,178.0,388,M,1116677,EUR,1001980800,M,44,44,False,11.0,6.0,1.0,,0.0,1.0,2.0,9.0,,,,,,,52.0,25.0,6.5,8.0,0.0436671,3,,5.0,,,1.0,5.0,4.0,1.0,1.0,3.0,,2.0,1.0,0.2638,1.0,,,1.0,,1.0,1.0,1.0,,0.1117,1.0,1.0,2.0,,2.0,,,,,,
13472801,away,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178.0,814,M,158561,EUR,613008000,F,9,9,False,5.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,,,,,,,52.0,10.0,6.8,2.0,0.00412765,1,,2.0,,,,3.0,,,1.0,1.0,1.0,,2.0,0.0997,1.0,,,1.0,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176.0,441,M,933955,EUR,860889600,F,19,19,False,10.0,7.0,,,0.0,,1.0,9.0,1.0,,,,,,80.0,16.0,6.4,7.0,0.0060214,1,,7.0,,,1.0,9.0,2.0,,,,,1.0,2.0,0.0175,,,,5.0,,,1.0,,,,,,1.0,,3.0,1.0,,,,1.0,
13472801,away,Juventude,Ênio,,,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,12.0,9.0,,,0.0,3.0,5.0,7.0,2.0,,,,,,38.0,17.0,6.6,6.0,0.0102321,0,,6.0,2.0,,,2.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,
13472801,away,Juventude,Nenê,,,nene,Nenê,M,10,181.0,1562,M,5672,EUR,364348800,M,10,10,True,9.0,7.0,1.0,,0.0,3.0,4.0,5.0,,,,,,,38.0,23.0,6.5,11.0,0.0529201,0,,4.0,7.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,
13472801,away,Juventude,Edison Negueba,Edison Negueba,,edison-negueba,E. Negueba,M,87,167.0,134,M,1200594,EUR,972345600,F,87,87,True,6.0,3.0,,,0.0,1.0,1.0,5.0,,,,,,,18.0,11.0,6.6,7.0,0.0120918,0,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,
13472801,away,Juventude,Peixoto,,,peixoto,Peixoto,M,72,181.0,94,M,1049781,EUR,867628800,M,72,72,True,4.0,4.0,,,0.0,,,4.0,2.0,,,,,,10.0,13.0,6.8,1.0,0.00991557,2,,4.0,,,1.0,,3.0,1.0,,2.0,,1.0,,0.0499,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,
13472801,away,Juventude,Giovanny,,,giovanny,Giovanny,M,11,175.0,203,M,797649,EUR,874627200,F,11,11,True,5.0,3.0,,,0.0,1.0,2.0,3.0,2.0,,,,,,10.0,10.0,6.8,2.0,0.00157678,2,,2.0,,,,,,,1.0,1.0,,,,0.0681,,,,,,,1.0,,,,,,,,,,,,,,1.0
13472801,away,Juventude,Gastón Guruceaga,,,gaston-guruceaga,G. Guruceaga,G,22,190.0,124,M,589614,EUR,795225600,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Marcelo Hermes,,,marcelo-hermes,M. Hermes,D,22,177.0,288,M,783490,EUR,791596800,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174.0,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Bernardo Tichz Toffolo,Bernardo,Tichz Toffolo,bernardo-tichz-toffolo,B. T. Toffolo,D,43,,36,M,1631649,EUR,1110499200,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Cipriano,Cipriano,,cipriano,Cipriano,D,5,195.0,124,M,1111123,EUR,1036800000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179.0,1614,M,1003013,EUR,1013644800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472801,away,Juventude,João Paulo Scatolin,João Paulo,Scatolin,joao-paulo-scatolin,J. P. Scatolin,F,90,,20,M,2075060,EUR,1210982400,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
