match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,captain,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork
12450953,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,24.0,18.0,11.0,5.0,0.0,15.0,18.0,3.0,6.0,1.0,6.0,1.0,2.0,2.0,90.0,31.0,6.4,6.0,0.0010023,0,1.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450953,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,False,50.0,46.0,2.0,1.0,0.0,18.0,19.0,29.0,36.0,4.0,6.0,,,,90.0,87.0,7.8,14.0,0.387456,1,,5.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,0.0398,0.2247,2.0,,,,,,,,,,,,,,,,
12450953,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,62.0,58.0,6.0,5.0,0.0,29.0,32.0,29.0,30.0,3.0,1.0,,,,90.0,69.0,7.6,4.0,0.0122084,2,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,0.4886,0.6474,,1.0,1.0,,,,,,,,,,,,,,
12450953,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,74.0,66.0,5.0,3.0,0.0,39.0,40.0,27.0,35.0,5.0,6.0,,,,90.0,89.0,7.3,10.0,0.0657223,1,,1.0,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,1.0,0.0328,,,1.0,,1.0,,,,,,,,,,,,,
12450953,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,41.0,35.0,5.0,2.0,0.0,14.0,15.0,22.0,27.0,7.0,4.0,,,,90.0,80.0,7.3,9.0,0.0277521,1,,1.0,1.0,3.0,,8.0,6.0,1.0,,,1.0,3.0,4.0,3.0,,0.0186,,,,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,
12450953,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,61.0,49.0,4.0,4.0,0.0,15.0,18.0,34.0,43.0,3.0,4.0,,,,90.0,84.0,6.6,21.0,0.0318168,1,,,,5.0,6.0,16.0,11.0,4.0,1.0,,,,2.0,2.0,5.0,0.0208,,,1.0,,3.0,4.0,1.0,,3.0,True,,,,,,,,
12450953,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,26,26,False,54.0,47.0,3.0,1.0,0.0,21.0,23.0,26.0,31.0,2.0,9.0,,,,74.0,67.0,7.0,9.0,0.0276862,0,,,,,,3.0,6.0,1.0,1.0,,,1.0,6.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
12450953,home,Lille,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,M,20,20,False,35.0,27.0,1.0,1.0,0.0,8.0,9.0,23.0,31.0,,5.0,,,,80.0,51.0,7.2,13.0,0.243214,2,,5.0,4.0,3.0,1.0,7.0,4.0,,1.0,,,2.0,1.0,,2.0,0.08,,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,
12450953,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,False,33.0,28.0,,,0.0,11.0,12.0,17.0,22.0,1.0,2.0,,,,89.0,45.0,7.2,12.0,0.0406997,1,,1.0,,2.0,1.0,4.0,3.0,,,1.0,,,1.0,,3.0,0.2926,0.8938,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
12450953,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,20.0,15.0,,,0.0,5.0,5.0,13.0,18.0,,1.0,,,,45.0,28.0,6.8,6.0,0.158337,0,,3.0,3.0,,,3.0,3.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,
