match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_duelLost,stat_totalTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_wonTackle,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyWon
12764257,home,Malmö FF,Erik Botheim,erik-botheim,E. Botheim,F,20,187.0,1101,M,844292,EUR,947462400,F,20,20,False,16.0,11.0,,,0.0,5.0,5.0,6.0,11.0,9.0,,1.0,5.0,,,,90.0,28.0,6.8,7.0,0.049059,3,,,,,7.0,,2.0,3.0,3.0,,,,0.5064,,,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,0.5431,1.0,,1.0,,
12764257,home,Malmö FF,Anders Christiansen,anders-christiansen,A. Christiansen,M,10,174.0,316,M,81859,EUR,644803200,M,10,10,True,14.0,12.0,,,0.0,5.0,5.0,8.0,18.0,,,1.0,,,,,35.0,27.0,7.2,11.0,0.00322332,3,,,,,1.0,,1.0,,,1.0,,1.0,0.196,,9.0,,,,,,,,1.0,,2.0,1.0,0.1516,,,,,
12764257,home,Malmö FF,Søren Rieks,soren-rieks,S. Rieks,M,5,184.0,59,M,23188,EUR,544752000,M,5,5,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,,,,13.0,2.0,6.3,1.0,0.00100601,0,,,,,2.0,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Zakaria Loukili,loukili-zakaria,Z. Loukili,M,34,180.0,111,M,1423255,EUR,1138147200,M,34,34,True,12.0,8.0,1.0,,1.0,2.0,2.0,6.0,10.0,3.0,,,1.0,,,,13.0,19.0,6.8,5.0,0.00647253,0,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12764257,home,Malmö FF,Joakim Persson,persson-joakim,J. Persson,G,50,184.0,34,M,1548911,EUR,1171756800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,Joakim Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,William Nieroth Lundgren,william-nieroth-lundgren,W. N. Lundgren,G,39,,15,M,1468525,EUR,1142208000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Martin Olsson,martin-olsson,M. Olsson,D,,170.0,80,M,27247,EUR,579830400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Elison Makolli,makolli-elison,E. Makolli,D,33,186.0,101,M,1142219,EUR,1105315200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,William Åkesson,william-akesson,W. Åkesson,D,,,14,M,1563724,EUR,1113177600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Oscar Lewicki,oscar-lewicki,O. Lewicki,M,6,171.0,50,M,113664,EUR,711072000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Adrian Skogmar,skogmar-adrian,A. Skogmar,M,37,175.0,120,M,1503622,EUR,1132704000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Gentian Lajqi,gentian-lajqi,G. Lajqi,M,43,180.0,33,M,1563726,EUR,1168214400,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,home,Malmö FF,Viggo Jeppsson,viggo-jeppsson,V. Jeppsson,M,42,183.0,18,M,1423253,EUR,1143158400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000,G,1,1,False,16.0,11.0,9.0,4.0,0.0,8.0,8.0,3.0,8.0,,,4.0,,1.0,,2.0,90.0,21.0,6.3,5.0,0.0004624,0,-1.1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12764257,away,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174.0,345,M,946506,EUR,990835200,D,28,28,False,32.0,26.0,4.0,2.0,0.0,11.0,14.0,15.0,23.0,7.0,9.0,3.0,1.0,,,,90.0,67.0,7.4,15.0,0.0115559,1,,,,,1.0,3.0,,,1.0,1.0,1.0,,0.0269,3.0,5.0,,,3.0,,1.0,,,,,,,,2.0,,,,
12764257,away,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186.0,104,M,1091627,EUR,1036540800,D,38,38,False,48.0,41.0,8.0,3.0,0.0,24.0,26.0,17.0,22.0,2.0,9.0,1.0,,,,,90.0,61.0,6.7,7.0,0.0107598,0,,Max Bruns,,,5.0,,2.0,3.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,
12764257,away,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193.0,475,M,965263,EUR,955324800,D,3,3,False,49.0,44.0,5.0,3.0,0.0,32.0,33.0,12.0,16.0,3.0,12.0,4.0,,,,,90.0,65.0,7.4,5.0,0.0138453,1,,,,,5.0,,3.0,1.0,2.0,,,,0.1138,,,1.0,,1.0,,,,,,,1.0,1.0,0.4126,1.0,,,,
12764257,away,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179.0,6700,M,961684,EUR,1011312000,D,34,34,False,29.0,22.0,1.0,,0.0,10.0,14.0,12.0,18.0,5.0,1.0,3.0,3.0,,,,90.0,54.0,6.5,16.0,0.0886925,0,,,,,4.0,1.0,,,,,2.0,,,1.0,3.0,,3.0,2.0,,,,1.0,,,,,,1.0,,,,
12764257,away,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189.0,422,M,798181,EUR,865209600,M,18,18,False,60.0,51.0,4.0,3.0,0.0,27.0,32.0,25.0,33.0,5.0,2.0,4.0,3.0,,,,89.0,81.0,6.9,15.0,0.20874,0,,,,,3.0,2.0,1.0,,,,2.0,1.0,,1.0,5.0,1.0,1.0,,,,,,1.0,,,,,,,,,
12764257,away,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168.0,329,M,825731,EUR,928108800,M,23,23,False,28.0,22.0,4.0,,1.0,9.0,13.0,14.0,19.0,7.0,,1.0,3.0,,,,90.0,50.0,7.8,11.0,0.0636135,1,,,,,2.0,4.0,1.0,,,,2.0,1.0,0.1337,2.0,4.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0
12764257,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200,M,11,11,False,27.0,18.0,4.0,1.0,0.0,6.0,9.0,13.0,20.0,5.0,2.0,4.0,1.0,,,,90.0,43.0,7.1,10.0,0.0180728,0,,,,,4.0,3.0,3.0,,1.0,,,,,3.0,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0
12764257,away,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173.0,3409,M,944467,EUR,1005523200,M,14,14,False,17.0,16.0,,,0.0,6.0,6.0,10.0,12.0,2.0,2.0,4.0,1.0,,,,73.0,27.0,7.4,2.0,0.384805,2,,,,,2.0,1.0,,2.0,,,,,1.006,1.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,0.7467,,,,,
12764257,away,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180.0,1624,M,1032926,EUR,956361600,M,30,30,False,26.0,20.0,,,0.0,3.0,6.0,17.0,22.0,3.0,,4.0,1.0,,,,72.0,36.0,6.6,12.0,0.118585,0,,,,,3.0,1.0,1.0,,,,,2.0,,1.0,2.0,,,3.0,,,,1.0,,,,,,1.0,,,,
12764257,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,790,M,35193,EUR,601862400,F,9,9,False,18.0,13.0,,,0.0,5.0,7.0,8.0,11.0,8.0,3.0,4.0,2.0,,,,90.0,38.0,7.5,7.0,0.00589964,2,,,,True,7.0,2.0,4.0,2.0,3.0,,1.0,1.0,0.8226,1.0,,,1.0,1.0,,,,,,,2.0,1.0,0.8696,1.0,,,,
12764257,away,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170.0,247,M,827662,EUR,935712000,F,7,7,True,1.0,,,,0.0,,,,1.0,1.0,1.0,,1.0,,,,18.0,3.0,6.6,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180.0,105,M,1440801,EUR,1087344000,M,41,41,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,2.0,1.0,1.0,,,,,17.0,9.0,6.3,3.0,0.00195709,0,,,,,4.0,,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12764257,away,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,119,M,974203,EUR,914976000,D,17,17,True,,,,,0.0,,,,,,1.0,,,,,,8.0,2.0,6.7,,,0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
12764257,away,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186.0,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195.0,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180.0,146,M,339879,EUR,777081600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181.0,461,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,Juliën Mesbahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Ruud Nijstad,ruud-nijstad,R. Nijstad,D,43,192.0,405,M,1890313,EUR,1200528000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,Ruud,Nijstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174.0,168,M,966546,EUR,993600000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179.0,96,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188.0,149,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764257,away,FC Twente,Owen Panneflek,owen-panneflek,O. Panneflek,F,30,,86,M,1971771,EUR,1159920000,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,Owen Panneflek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
