match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_errorLeadToAShot
12421070,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,32.0,25.0,17.0,10.0,0.0,20.0,23.0,5.0,9.0,10.0,2.0,1.0,90.0,40.0,7.4,8.0,0.00326378,0,0.5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,46.0,41.0,2.0,1.0,0.0,25.0,27.0,16.0,20.0,2.0,,,90.0,69.0,7.5,10.0,0.0144253,0,,1.0,3.0,2.0,3.0,7.0,2.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,61.0,51.0,13.0,7.0,0.0,34.0,38.0,17.0,23.0,4.0,,,90.0,72.0,7.0,11.0,0.0110811,0,,,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,,56.0,43.0,9.0,5.0,0.0,24.0,28.0,19.0,28.0,2.0,,,90.0,78.0,7.2,15.0,0.00830508,0,,,2.0,2.0,4.0,4.0,6.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,57.0,49.0,5.0,3.0,0.0,23.0,27.0,26.0,31.0,6.0,,,90.0,70.0,7.0,11.0,0.015559,1,,1.0,,2.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,,3.0,,,,,,1.0,0.0234,,,,,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,,32.0,24.0,3.0,2.0,0.0,8.0,11.0,18.0,26.0,2.0,,,90.0,55.0,7.4,15.0,0.283755,1,,5.0,,1.0,3.0,6.0,,1.0,3.0,,4.0,5.0,1.0,,1.0,2.0,,,,0.0177,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,False,,30.0,20.0,4.0,3.0,0.0,6.0,8.0,15.0,26.0,3.0,,,85.0,51.0,7.4,13.0,0.0366767,1,,4.0,,2.0,,6.0,3.0,3.0,3.0,1.0,,1.0,,,1.0,,,,,0.0195,1.0,,,1.0,,,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,,25.0,22.0,1.0,1.0,0.0,13.0,13.0,9.0,14.0,2.0,,,64.0,34.0,7.2,7.0,0.0245852,2,,2.0,,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,0.205,,,,,1.0,1.0,,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,,27.0,20.0,2.0,1.0,0.0,6.0,8.0,14.0,21.0,6.0,,,64.0,43.0,6.8,11.0,0.0272481,1,,2.0,1.0,,4.0,6.0,,,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,0.0231,,4.0,3.0,1.0,,,1.0,,,,,,,,,,
12421070,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169,1062,M,1212237,EUR,1021507200,F,77,77,False,,12.0,11.0,,,0.0,1.0,1.0,10.0,11.0,2.0,,,84.0,23.0,7.5,6.0,0.143557,2,,,,,5.0,1.0,,1.0,,,2.0,2.0,,2.0,1.0,2.0,Mohammed Fuseini,,1.0,0.5915,,1.0,,,,,1.0,1.0,1.0,1.0,0.9579,,,,,,
