match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_wasFouled,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_goals,stat_errorLeadToAShot,stat_penaltyWon,stat_blockedScoringAttempt,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_penaltyConceded,stat_totalOffside
14109676,home,Konyaspor,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,F,40,40,False,14.0,11.0,,,0.0,7.0,7.0,4.0,7.0,4.0,,,75.0,38.0,6.9,13.0,0.0188363,2,,0.08,0.16,0.23,,1.0,1.0,8.0,9.0,2.0,3.0,1.0,,1.0,3.0,2.0,3.0,0.1319,,1.0,-0.34,4.0,,1.0,,,1.0,,,3.0,,,,,1.0,,,,,,
14109676,home,Konyaspor,Josip Ćalušić,,,josip-calusic,J. Ćalušić,D,15,184.0,78,M,172331,EUR,750297600,D,15,15,True,41.0,36.0,2.0,1.0,0.0,24.0,27.0,12.0,14.0,2.0,,,64.0,45.0,6.2,6.0,0.0207686,0,,0.19,0.18,-0.46,,,3.0,3.0,4.0,,,,,2.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,
14109676,home,Konyaspor,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172.0,1009,M,355024,EUR,804643200,M,10,10,True,28.0,21.0,5.0,4.0,0.0,9.0,10.0,12.0,18.0,3.0,,,45.0,37.0,6.9,8.0,0.0290431,2,,0.14,0.04,-0.07,,,,,2.0,,,,,1.0,2.0,2.0,1.0,0.0582,,2.0,-0.13,,,,,,1.0,,,,,,,,1.0,,,,,,
14109676,home,Konyaspor,Jo Jin-ho,,,jin-ho-jo,J. Jo,M,21,172.0,550,M,1019710,EUR,1057795200,M,21,21,True,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,1.0,,,16.0,16.0,7.0,1.0,0.0050866,0,,-0.03,0.06,0.15,,,1.0,1.0,5.0,,,,,,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
14109676,home,Konyaspor,Kaan Akyazı,,,akyazi-kaan,K. Akyazı,F,70,182.0,101,M,1476229,EUR,1125100800,F,70,70,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,16.0,7.0,6.3,1.0,0.00452268,0,,-0.03,0.01,-0.03,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14109676,home,Konyaspor,Melih Bostan,,,melih-bostan,M. Bostan,F,91,173.0,184,M,1133195,EUR,1081382400,F,17,17,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,15.0,5.0,6.4,1.0,0.00121055,0,,0.0,-0.42,0.13,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109676,home,Konyaspor,Bahadır Han Güngördü,,,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,home,Konyaspor,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184.0,356,M,227196,EUR,845078400,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,home,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180.0,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,home,Konyaspor,Mücahit Ibrahimoglu,Mücahit Ibrahimoglu,,mucahit-ibrahimoglu,M. Ibrahimoglu,M,61,172.0,49,M,1149209,EUR,1110326400,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,home,Konyaspor,Marius Ștefănescu,,,marius-stefanescu,M. Ștefănescu,M,15,168.0,495,M,988637,EUR,903398400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Aleksandar Jovanović,,,aleksandar-jovanovic,A. Jovanović,G,1,191.0,617,M,800971,EUR,723600000,G,1,1,False,25.0,11.0,21.0,7.0,0.0,6.0,9.0,5.0,16.0,7.0,,,90.0,33.0,6.2,15.0,0.00240706,0,-0.3083,0.12,0.01,-0.24,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,-0.0002,,
14109676,away,Kocaelispor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,19.0,14.0,4.0,1.0,0.0,6.0,8.0,8.0,11.0,4.0,,,45.0,37.0,6.6,11.0,0.0746118,1,,0.12,0.1,-0.04,,2.0,,7.0,3.0,1.0,1.0,,,2.0,,,,0.0281,,,-0.16,3.0,1.0,,1.0,,1.0,,2.0,4.0,True,,,,,,,,,,
14109676,away,Kocaelispor,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189.0,1287,M,983510,EUR,1023321600,D,5,5,False,35.0,31.0,4.0,3.0,0.0,22.0,23.0,9.0,12.0,4.0,,,90.0,44.0,6.0,4.0,0.143328,0,,0.23,0.06,-0.63,,,2.0,5.0,5.0,,,,,5.0,2.0,1.0,,,,1.0,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,,1.0,
14109676,away,Kocaelispor,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,6,6,False,37.0,34.0,7.0,5.0,0.0,25.0,27.0,9.0,10.0,2.0,,,90.0,47.0,6.4,4.0,0.0044979,0,,0.23,0.02,-0.32,,,1.0,5.0,3.0,,,,,3.0,,,1.0,,,,,2.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,
14109676,away,Kocaelispor,Oleksandr Syrota,,,oleksandr-syrota,O. Syrota,D,34,193.0,158,M,976367,EUR,960681600,D,34,34,False,19.0,14.0,3.0,1.0,0.0,9.0,12.0,5.0,7.0,2.0,,,90.0,42.0,6.1,7.0,0.00387075,0,,0.06,0.01,-0.37,,,,4.0,2.0,,,,,7.0,2.0,1.0,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,
14109676,away,Kocaelispor,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200,M,8,8,False,38.0,31.0,1.0,,1.0,17.0,19.0,14.0,19.0,9.0,,,90.0,47.0,7.7,12.0,0.285103,1,,0.09,0.14,-0.13,,,,5.0,1.0,,2.0,,1.0,,,,3.0,0.032,0.0876,1.0,0.55,1.0,,,,1.0,,,,3.0,,1.0,,,,,,,,,
14109676,away,Kocaelispor,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,38.0,33.0,3.0,3.0,1.0,14.0,17.0,19.0,21.0,5.0,,,89.0,56.0,7.0,13.0,0.0624223,1,,0.22,0.13,-0.13,,4.0,2.0,5.0,6.0,,,,,,3.0,2.0,3.0,0.0538,,2.0,-0.27,1.0,,2.0,,,1.0,,2.0,3.0,,,,,,,,,,,
14109676,away,Kocaelispor,Daniel Agyei,,,daniel-agyei,D. Agyei,F,7,183.0,368,M,793227,EUR,865123200,M,7,7,False,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,1.0,,,74.0,16.0,6.9,5.0,0.293313,0,,0.48,0.21,-0.06,,3.0,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
14109676,away,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184.0,698,M,1149138,EUR,1116115200,M,98,98,False,14.0,13.0,,,0.0,5.0,5.0,8.0,9.0,1.0,,,85.0,33.0,6.6,8.0,0.0100202,0,,0.13,-0.26,-0.12,,,,7.0,8.0,2.0,3.0,1.0,,,4.0,2.0,2.0,,,,,3.0,,1.0,,,,,,2.0,,,,,,,,,,,
14109676,away,Kocaelispor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,29.0,23.0,3.0,1.0,0.0,12.0,15.0,11.0,14.0,8.0,,,89.0,44.0,8.7,13.0,0.0121541,2,,0.12,-0.12,-0.05,,,1.0,5.0,4.0,3.0,4.0,2.0,2.0,,1.0,1.0,2.0,0.5767,1.1971,,0.92,,,,,,,,1.0,1.0,,2.0,,,,,,,,,2.0
14109676,away,Kocaelispor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190.0,1064,M,123917,EUR,687830400,F,19,19,False,25.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,17.0,3.0,,,90.0,39.0,6.2,16.0,0.04257,1,,-0.19,0.04,0.14,,,4.0,7.0,8.0,1.0,1.0,1.0,,1.0,1.0,,5.0,0.2214,,1.0,-0.63,3.0,,4.0,,,,,,2.0,,,,,1.0,,,,,,
14109676,away,Kocaelispor,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,True,12.0,6.0,4.0,1.0,0.0,3.0,5.0,3.0,7.0,2.0,,,45.0,25.0,6.5,11.0,0.00203179,0,,-0.23,0.13,-0.19,,1.0,1.0,,4.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109676,away,Kocaelispor,Can Keleş,,,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,70,70,True,1.0,,,,0.0,,,,1.0,,,,16.0,7.0,6.3,4.0,,1,,-0.06,0.11,0.0,,1.0,,2.0,1.0,,2.0,,,,,,,0.0711,,,-0.53,1.0,,,,,1.0,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Samet Yalçın,,,samet-yalcin,S. Yalçın,M,23,180.0,46,M,789102,EUR,762652800,M,23,23,True,3.0,,1.0,,0.0,,1.0,,2.0,,,,12.0,4.0,6.5,3.0,,0,,-0.05,,0.13,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Tarkan Serbest,,,tarkan-serbest,T. Serbest,D,15,184.0,53,M,164099,EUR,767836800,D,15,15,True,,,,,0.0,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179.0,33,M,957582,EUR,895017600,D,3,3,True,,,,,0.0,,,,,,,,1.0,3.0,,1.0,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109676,away,Kocaelispor,Gökhan Değirmenci,,,gokhan-degirmenci,G. Değirmenci,G,35,184.0,46,M,60317,EUR,606441600,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Ege Bilim,Ege Bilim,,ege-bilim,E. Bilim,M,27,,28,M,1942371,EUR,1144972800,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Rigoberto Rivas,,,rigoberto-rivas,R. Rivas,M,99,178.0,347,M,837742,EUR,901843200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Furkan Gedik,,,furkan-gedik,F. Gedik,F,18,,41,M,1129463,EUR,1026432000,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109676,away,Kocaelispor,Ahmet Sağat,,,ahmet-sagat,A. Sağat,F,11,187.0,51,M,815131,EUR,833155200,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
