match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11067266,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,39.0,31.0,17.0,9.0,29.0,30.0,2.0,9.0,5.0,1.0,1.0,3.0,90.0,46.0,6.6,8.0,0.0,0.0,0.00111132,0,0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,False,83.0,70.0,14.0,8.0,33.0,38.0,38.0,48.0,11.0,,,,90.0,108.0,6.6,21.0,0.0,0.0,0.0970116,0,,3.0,1.0,2.0,9.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,46.0,38.0,6.0,2.0,30.0,31.0,8.0,15.0,8.0,,,,90.0,57.0,6.8,9.0,0.0,0.0,0.00954061,0,,,,2.0,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,True,2.0,5.0,1.0,1.0,,,,,,,,,,,,,,
11067266,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,41.0,37.0,5.0,3.0,25.0,26.0,12.0,16.0,7.0,,,,90.0,53.0,7.1,5.0,0.0,0.0,0.0131299,0,,1.0,,3.0,4.0,5.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,
11067266,home,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,False,33.0,30.0,,,13.0,14.0,19.0,24.0,3.0,,,,90.0,55.0,6.9,9.0,0.0,0.0,0.143439,0,,5.0,2.0,3.0,7.0,4.0,1.0,,,,2.0,1.0,1.0,3.0,1.0,Vanderlan,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
11067266,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,48.0,41.0,5.0,4.0,23.0,26.0,18.0,22.0,7.0,,,,82.0,67.0,7.5,9.0,0.062,0.0833,0.0200024,1,,,,,6.0,10.0,,1.0,3.0,2.0,6.0,4.0,2.0,4.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11067266,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,False,40.0,34.0,6.0,3.0,20.0,21.0,14.0,21.0,7.0,,,,75.0,48.0,6.7,9.0,0.1049,0.0,0.0303168,2,,2.0,,1.0,2.0,4.0,1.0,,,,2.0,,1.0,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,
11067266,home,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,,841128,EUR,887500800,M,14,14,False,30.0,24.0,3.0,2.0,11.0,12.0,13.0,21.0,3.0,,,,75.0,44.0,6.5,13.0,0.122,0.0,0.0130392,2,,3.0,,1.0,3.0,4.0,,2.0,1.0,1.0,,,2.0,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,
11067266,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,,1094179,EUR,976060800,M,18,18,False,22.0,16.0,2.0,2.0,2.0,6.0,14.0,16.0,4.0,,,,82.0,35.0,7.1,10.0,0.4314,0.2809,0.0374717,3,,,,4.0,11.0,6.0,2.0,3.0,,,2.0,2.0,,2.0,1.0,José López,,,4.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,
11067266,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,M,7,7,False,29.0,25.0,3.0,2.0,4.0,4.0,25.0,32.0,4.0,,,,90.0,56.0,8.5,14.0,0.1215,0.0,0.817185,2,,7.0,4.0,,2.0,6.0,,1.0,6.0,5.0,,,1.0,,6.0,,,,,,,3.0,,1.0,,1.0,1.0,,3.0,1.0,,,,,,
11067266,home,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,F,9,9,False,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,,,,61.0,24.0,6.7,12.0,1.1546,0.9806,0.0125719,2,,,,3.0,15.0,6.0,1.0,4.0,5.0,3.0,,,1.0,7.0,,,,,2.0,,,4.0,,,1.0,,1.0,1.0,,,1.0,,,,,
11067266,home,Palmeiras,Rafael Navarro,rafael-navarro,R. Navarro,F,9,183,1148,M,,985427,EUR,955670400,F,29,29,True,8.0,7.0,,,,,7.0,8.0,1.0,,,,29.0,19.0,6.5,5.0,0.8646,0.6567,0.0409269,2,,,,2.0,8.0,4.0,,2.0,3.0,3.0,,,,4.0,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,1.0,2.0,,,,
11067266,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,True,11.0,11.0,3.0,3.0,4.0,4.0,7.0,7.0,1.0,,,,15.0,23.0,7.2,3.0,0.05,0.0,0.00642053,1,,,,,2.0,5.0,,2.0,4.0,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
11067266,home,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,,937552,EUR,822441600,F,19,19,True,10.0,7.0,1.0,,1.0,2.0,6.0,8.0,2.0,,,,15.0,15.0,6.9,4.0,0.0,0.0,0.0130848,0,,,,,,5.0,,,1.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,guilhermelira06,1464248,EUR,1139443200,F,31,31,True,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,,,,8.0,10.0,6.8,2.0,0.0555,0.0,0.1349,1,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,Luis Guilherme,,,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,
11067266,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,6.0,5.0,1.0,1.0,,,5.0,6.0,,,,,8.0,9.0,6.7,2.0,0.0297,0.0,0.00324586,1,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
11067266,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Kaique,kaique,Kaique,G,1,190,588,M,,1167067,EUR,1050451200,G,51,51,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Kaique,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,M,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,,250351,EUR,736992000,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,,1167069,EUR,1031529600,M,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Jhon Jhon,,,,,,,,,,,,,,,,,,,,
11067266,home,Palmeiras,Giovani,giovani,Giovani,M,21,182,1107,M,,1066717,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Giovani,,,,,,,,,,,,,,,,,,,,
11067266,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,,329055,EUR,564192000,G,1,1,False,26.0,17.0,17.0,8.0,12.0,15.0,5.0,11.0,8.0,2.0,1.0,3.0,90.0,38.0,6.8,9.0,0.0,0.0,0.001235,0,0.0015000000000001,,,,,2.0,,,,,,,,,,,,True,2.0,3.0,1.0,,,,,,,,,,,,1.0,2.0,2.0,
11067266,away,Cuiabá,Mateusinho,mateusinho,Mateusinho,D,98,175,322,M,,1107069,EUR,907718400,D,98,98,False,41.0,32.0,2.0,,16.0,21.0,17.0,25.0,6.0,,,,90.0,60.0,6.2,14.0,0.0,0.0,0.0733185,0,,5.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,Mateusinho,,,1.0,3.0,1.0,,,,,,,,,,,,,,,
11067266,away,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,,221206,EUR,703382400,D,4,4,False,43.0,40.0,6.0,3.0,21.0,21.0,19.0,22.0,3.0,,,,90.0,56.0,6.7,3.0,0.0366,0.0,0.0109847,1,,,,1.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,8.0,,,1.0,,,,1.0,,,,,,,,,
11067266,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,,809194,EUR,656640000,D,34,34,False,48.0,44.0,5.0,4.0,35.0,36.0,9.0,12.0,5.0,,,,90.0,59.0,7.1,4.0,0.0,0.0,0.00562947,0,,,,1.0,1.0,7.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,
11067266,away,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,,987168,EUR,773366400,D,94,94,False,37.0,25.0,3.0,1.0,11.0,14.0,14.0,25.0,10.0,,,,74.0,61.0,6.7,18.0,0.0,0.0,0.0393067,0,,2.0,,1.0,6.0,6.0,4.0,,2.0,2.0,3.0,3.0,,1.0,2.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
