match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,captain,stat_aerialLost,stat_wonTackle,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
14288799,home,FC Alverca,André Gomes,André Gomes,,andre-gomes,A. Gomes,G,13,182.0,797,M,1139990,EUR,1098230400,G,13,13,False,29.0,15.0,18.0,4.0,0.0,11.0,11.0,4.0,18.0,2.0,8.0,1.0,2.0,1.0,90.0,43.0,6.6,15.0,0.00064346,35.723703372679,7.0,11.535982541138,0.0,0.1244,0,0.0467,0.03,-0.02,-0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186.0,1828,M,1167068,EUR,1020816000,D,4,4,False,45.0,30.0,13.0,4.0,0.0,19.0,25.0,11.0,20.0,5.0,2.0,,,,90.0,54.0,6.3,15.0,0.00833855,146.14509901607,17.0,61.701309548143,1.0,,0,,0.18,0.09,-0.17,,5.0,2.0,2.0,1.0,2.0,3.0,17.693212954816,22.57999169619,,,,,,,,,,,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185.0,192,M,125625,EUR,701740800,D,5,5,False,27.0,25.0,4.0,3.0,0.0,22.0,22.0,3.0,5.0,2.0,,,,,90.0,30.0,6.5,2.0,0.00110819,54.408539592365,9.0,-25.430303480417,0.0,,0,,-0.09,0.01,-0.1,,1.0,1.0,,,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Steven Baseya,Steven Baseya,,steven-baseya,S. Baseya,D,14,189.0,124,M,1506777,EUR,1105660800,D,14,14,False,55.0,48.0,5.0,3.0,0.0,38.0,40.0,10.0,15.0,6.0,2.0,,,,90.0,64.0,6.6,8.0,0.00449877,199.26668619828,28.0,8.6615412497056,0.0,,0,,0.11,0.07,-0.17,,2.0,3.0,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Diogo Spencer,,,diogo-spencer,D. Spencer,D,82,178.0,353,M,1120043,EUR,1082160000,M,82,82,False,18.0,14.0,4.0,1.0,0.0,5.0,6.0,9.0,12.0,1.0,2.0,,,,65.0,36.0,6.7,10.0,0.0305999,71.511961223348,5.0,27.95111204202,1.0,,0,,0.25,0.04,0.18,,2.0,,,1.0,,,25.84887436997,37.002262417317,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Vasco Moreira,Vasco Moreira,,vasco-moreira,V. Moreira,M,17,180.0,77,M,1063375,EUR,989193600,M,17,17,False,18.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,12.0,1.0,6.0,,,,72.0,27.0,7.1,3.0,0.011333,87.724957784995,7.0,20.60183176686,0.0,,0,,0.07,0.22,0.24,,,4.0,,,2.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Lincoln,,,lincoln,Lincoln,M,18,177.0,846,M,794928,EUR,910396800,M,18,18,False,40.0,35.0,5.0,2.0,0.0,18.0,19.0,17.0,21.0,2.0,4.0,,,,90.0,69.0,7.4,16.0,0.0573595,92.754288631328,9.0,53.256506808633,2.0,,2,,0.24,0.22,0.26,,4.0,9.0,,,6.0,1.0,21.850288369166,54.667554140166,,,5.0,1.0,2.0,2.0,5.0,1.0,2.0,,1.0,2.0,1.0,0.2157,1.0,-0.02,,,,,,,,,,
14288799,home,FC Alverca,Isaac James,Isaac,James,isaac-james,I. James,D,12,175.0,45,M,1915110,EUR,1093651200,M,12,12,False,31.0,22.0,4.0,,0.0,11.0,14.0,11.0,17.0,1.0,6.0,,,,83.0,46.0,6.5,12.0,0.0632208,176.14216379701,16.0,93.892936982352,4.0,,0,,0.17,0.26,-0.04,,5.0,3.0,1.0,,2.0,3.0,29.211057212898,97.152283205959,,1.0,1.0,,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,
14288799,home,FC Alverca,Figueiredo,Figueiredo,,figueiredo,Figueiredo,M,20,178.0,689,M,1105790,EUR,997747200,F,20,20,False,18.0,14.0,,,0.0,4.0,6.0,10.0,12.0,,4.0,,,,90.0,29.0,6.0,12.0,0.0177906,60.72812914486,6.0,26.222915116724,0.0,,0,,0.19,0.06,-0.07,,12.0,1.0,2.0,1.0,,3.0,,,,3.0,,,3.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
14288799,home,FC Alverca,Marko Milovanović,Marko,Milovanović,marko-milovanovic,M. Milovanović,F,9,196.0,377,M,1100957,EUR,1059955200,F,9,9,False,13.0,7.0,1.0,1.0,0.0,2.0,4.0,5.0,9.0,,,,,,45.0,18.0,6.9,9.0,0.00644995,54.101778597337,7.0,6.7930528935068,1.0,,2,,-0.09,0.25,-0.01,,4.0,2.0,,,,1.0,9.80308848861,13.94796386574,,1.0,,2.0,1.0,,,,2.0,,,,,0.9082,,0.28,1.0,1.0,1.0,1.0,0.9202,,,,,
