match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_interceptionWon,stat_errorLeadToAShot,stat_challengeLost,stat_wasFouled,captain,player_firstName,player_lastName,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goalAssist,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals
10433974,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,186,158,M,51558,EUR,507081600,F,9,9,False,22.0,12.0,,,3.0,5.0,9.0,17.0,,,,67.0,37.0,6.4,17.0,0,9,,,1.0,7.0,4.0,4.0,1.0,,,,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,,2.0,,,,,,
10433974,home,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,183,91,M,138154,EUR,759456000,M,8,8,True,54.0,45.0,12.0,9.0,23.0,25.0,22.0,29.0,4.0,,,50.0,60.0,6.9,10.0,1,2,,,,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,
10433974,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,True,34.0,28.0,3.0,,20.0,23.0,8.0,11.0,2.0,,,50.0,40.0,6.6,7.0,1,8,,,,3.0,3.0,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,
10433974,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,True,43.0,38.0,7.0,4.0,26.0,27.0,12.0,16.0,6.0,,,45.0,52.0,6.8,7.0,0,2,,,1.0,3.0,3.0,1.0,,,,2.0,,,,,3.0,,1.0,3.0,,,,,,,,,,,,,,
10433974,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,45.0,40.0,6.0,5.0,21.0,22.0,19.0,23.0,5.0,,,45.0,62.0,7.4,9.0,0,,,,,,7.0,,,,,1.0,3.0,2.0,,1.0,2.0,,,,,,2.0,,,,,1.0,,,,,,
10433974,home,Sivasspor,Karol Angielski,karol-angielski,K. Angielski,F,181,346,M,297324,EUR,827280000,F,19,19,True,7.0,5.0,,,,,5.0,7.0,,,,23.0,13.0,6.6,4.0,0,24,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
10433974,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,,,
10433974,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,15,15,True,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,home,Sivasspor,Özkan Yigiter,ozkan-yigiter,Ö. Yigiter,M,190,13,M,1131626,EUR,947203200,M,62,62,True,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,190,11,M,97960,EUR,757382400,G,1,1,False,32.0,17.0,20.0,5.0,13.0,13.0,4.0,19.0,10.0,1.0,,90.0,38.0,6.9,15.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,180,128,M,967214,EUR,959731200,D,7,7,False,33.0,24.0,8.0,4.0,19.0,23.0,5.0,10.0,5.0,,,90.0,53.0,7.1,14.0,0,7,,,,4.0,5.0,1.0,,,,,4.0,3.0,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,185,109,M,98276,EUR,585792000,D,89,89,False,41.0,29.0,8.0,2.0,21.0,22.0,8.0,19.0,3.0,,,90.0,51.0,7.1,13.0,0,89,,,3.0,4.0,5.0,,,,,1.0,4.0,1.0,,,1.0,,1.0,2.0,,,,True,,,,,,,,,,
10433974,away,Antalyaspor,Christian Luyindama,christian-luyindama,C. Luyindama,D,191,355,,867191,EUR,757987200,D,28,28,False,37.0,33.0,2.0,1.0,28.0,31.0,5.0,6.0,9.0,,,90.0,47.0,6.9,4.0,0,,,,2.0,4.0,2.0,,1.0,1.0,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,181,42,M,24639,EUR,544579200,D,13,13,False,46.0,36.0,9.0,4.0,23.0,27.0,13.0,19.0,2.0,,,90.0,62.0,7.7,10.0,0,30,,,,,5.0,,,,,4.0,3.0,,,,1.0,1.0,,3.0,,,1.0,,Fedor,Kudryashov,,,,,,,,
10433974,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,177,69,M,43559,EUR,581990400,D,11,11,False,28.0,21.0,3.0,,12.0,16.0,9.0,12.0,8.0,,,81.0,46.0,7.1,9.0,0,77,,,,1.0,2.0,,,,,1.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,2.0,,,,,,
10433974,away,Antalyaspor,Shoya Nakajima,shoya-nakajima,S. Nakajima,F,167,664,M,155825,EUR,777600000,M,22,22,False,14.0,9.0,,,4.0,4.0,5.0,10.0,3.0,,,64.0,27.0,6.8,10.0,1,10,,,3.0,4.0,3.0,1.0,2.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Fernando,fernando,Fernando,M,175,141,M,123354,EUR,699580800,M,8,8,False,42.0,36.0,5.0,3.0,18.0,18.0,19.0,27.0,5.0,,,81.0,56.0,7.3,10.0,0,,3.0,1.0,1.0,2.0,5.0,1.0,,,,,3.0,,,1.0,,,,,,,2.0,,,,,1.0,,1.0,,,,
10433974,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,180,30,M,859546,EUR,872640000,M,19,19,False,47.0,37.0,4.0,1.0,29.0,34.0,8.0,13.0,9.0,,,90.0,59.0,7.1,12.0,0,19,,,,2.0,5.0,,1.0,1.0,,,3.0,2.0,,2.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,
10433974,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,179,231,M,229800,EUR,734400000,M,20,20,False,21.0,16.0,,,10.0,12.0,6.0,10.0,3.0,,,72.0,46.0,8.0,13.0,3,23,1.0,,,4.0,7.0,1.0,3.0,1.0,,1.0,5.0,1.0,,4.0,1.0,,,3.0,,1.0,,,,,,2.0,1.0,1.0,1.0,2.0,,
10433974,away,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,193,2072,M,818391,EUR,890956800,F,9,9,False,14.0,9.0,1.0,,5.0,6.0,4.0,9.0,2.0,,,82.0,29.0,7.1,10.0,3,11,1.0,,5.0,9.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,,,1.0,3.0,,1.0,,,,3.0,,,,3.0,1.0,,,,1.0,1.0,1.0
10433974,away,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,170,467,M,941633,EUR,814579200,F,27,27,True,9.0,6.0,2.0,,3.0,5.0,3.0,4.0,4.0,,,26.0,17.0,6.2,7.0,0,27,,,2.0,7.0,2.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
10433974,away,Antalyaspor,Admir Mehmedi,admir-mehmedi,A. Mehmedi,M,183,130,,37386,EUR,669081600,F,14,14,True,10.0,7.0,,,1.0,2.0,6.0,8.0,2.0,,,18.0,21.0,6.8,7.0,0,25,,,,3.0,5.0,1.0,,,,,4.0,1.0,,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
10433974,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,181,189,M,803021,EUR,903830400,D,2,2,True,5.0,4.0,,,3.0,3.0,1.0,2.0,1.0,,,9.0,8.0,6.3,2.0,0,2,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,Sherel,Floranus,,,,,,,,
10433974,away,Antalyaspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,181,117,M,69351,EUR,663033600,M,5,5,True,2.0,2.0,,,,,2.0,3.0,,,,9.0,3.0,6.5,1.0,0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,183,435,M,39438,EUR,545184000,F,10,10,True,5.0,1.0,,,,,1.0,5.0,,,,8.0,8.0,6.6,5.0,0,,,,1.0,2.0,3.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
10433974,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Mustafa Erdilman,mustafa-erdilman,M. Erdilman,M,178,27,M,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,175,11,M,43512,EUR,486604800,M,88,88,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433974,away,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,181,144,M,952564,EUR,1006473600,F,17,17,True,,,,,,,,,,,,,,,,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
