match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,description,reason,playerName,rescinded
10406881,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10406881,,2.0,1.0,,90,5.0,,1,,,goal,168258072.0,False,regular,580658.0,Smail Prevljak,,,,,
10406881,,,,,90,2.0,,1,,,substitution,121607729.0,False,regular,,,False,,,,
10406881,,,,,87,,,4,,,substitution,121607722.0,True,regular,,,False,,,,
10406881,,,,,87,,,4,,,substitution,121607723.0,True,regular,,,False,,,,
10406881,,,,,85,,,6,,,inGamePenalty,118416910.0,False,missed,580658.0,Smail Prevljak,,Goalkeeper save,goalkeeperSave,,
10406881,,,,,78,,,13,,,substitution,121607680.0,False,injury,,,True,,,,
10406881,,,,,77,,,14,,,substitution,121607679.0,False,regular,,,False,,,,
10406881,,,,,77,,,14,,,substitution,121607678.0,False,regular,,,False,,,,
10406881,,,,,67,,,24,,,substitution,121607647.0,True,regular,,,False,,,,
10406881,,,,,67,,,24,,,substitution,121607648.0,True,regular,,,False,,,,
10406881,,,,,62,,,29,,,substitution,121607631.0,False,regular,,,False,,,,
10406881,,2.0,0.0,,52,,,39,,,goal,168257331.0,True,regular,909958.0,Yorbe Vertessen,,,,,
10406881,,,,,52,,,39,,,card,120651233.0,False,yellow,803116.0,Regan Charles-Cook,,,Foul,Regan Charles-Cook,False
10406881,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10406881,,,,,36,,,10,,,substitution,121607421.0,True,injury,,,True,,,,
10406881,,,,,32,,,14,,,card,120651128.0,True,yellow,303634.0,Christian Burgess,,,Foul,Christian Burgess,False
10406881,,1.0,0.0,,14,,,32,,,goal,168256045.0,True,regular,1110842.0,Simon Adingra,,,,,
