match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goalAssist,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_bigChanceCreated
10406881,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,50.0,39.0,21.0,10.0,33.0,36.0,6.0,14.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,56.0,6.8,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,58.0,53.0,4.0,2.0,41.0,42.0,12.0,16.0,,4.0,,,,,,,,,90.0,70.0,6.8,5.0,0,,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,89.0,83.0,6.0,4.0,75.0,79.0,8.0,10.0,3.0,9.0,,1.0,,,,,,,90.0,98.0,7.0,6.0,1,,,4.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,86.0,79.0,5.0,3.0,50.0,52.0,29.0,34.0,2.0,5.0,,1.0,,,,,,,90.0,104.0,7.0,10.0,0,,,3.0,6.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,41.0,34.0,1.0,,18.0,20.0,17.0,23.0,8.0,12.0,,1.0,,,,,,,87.0,71.0,7.1,14.0,1,,,,12.0,1.0,3.0,3.0,2.0,3.0,,3.0,1.0,,2.0,2.0,2.0,1.0,2.0,8.0,6.0,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,20,20,False,56.0,49.0,1.0,1.0,24.0,27.0,25.0,29.0,5.0,7.0,,2.0,,,,,,,90.0,72.0,7.2,11.0,0,,,,5.0,2.0,,3.0,2.0,1.0,1.0,,,,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,879,M,829643,EUR,749347200,M,10,10,False,23.0,19.0,3.0,2.0,10.0,11.0,9.0,13.0,3.0,1.0,,1.0,,,,,,,36.0,33.0,6.9,8.0,0,,,,2.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,,1.0,True,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,34.0,31.0,1.0,1.0,14.0,15.0,17.0,20.0,6.0,5.0,,,,,,,,,67.0,52.0,6.5,12.0,1,Jean Thierry Lazare,Amani,1.0,7.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,3.0,1.0,1.0,,4.0,2.0,1.0,,,jtl_amani_8,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Simon Adingra,simon-adingra,S. Adingra,M,24,175,54789,M,1110842,EUR,1009843200,M,11,11,False,48.0,40.0,3.0,2.0,17.0,18.0,26.0,39.0,8.0,8.0,,,,,,,,,90.0,82.0,7.9,21.0,2,,,,10.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,,,1.0,2.0,9.0,3.0,2.0,6.0,3.0,,,simon.adingra,2.0,1.0,,,,,,
10406881,home,Royale Union Saint-Gilloise,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,18,18,False,12.0,9.0,,,1.0,1.0,8.0,11.0,2.0,1.0,,,,,,,,,67.0,19.0,7.4,4.0,3,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,3.0,1.0,,,,,,
10406881,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,31.0,17.0,,,5.0,11.0,12.0,20.0,5.0,2.0,,1.0,,,,,,,87.0,47.0,6.8,19.0,3,,,3.0,5.0,1.0,,2.0,2.0,,2.0,1.0,1.0,,2.0,2.0,,,,1.0,,,,,1.0,,1.0,,,,,
10406881,home,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7730,M,1127191,EUR,991094400,M,6,6,True,45.0,40.0,2.0,2.0,26.0,28.0,14.0,17.0,4.0,5.0,,2.0,,,,,,,54.0,49.0,6.5,6.0,0,Oussama El Azzouzi,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,o.elazzouzi,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,True,14.0,10.0,,,8.0,10.0,2.0,4.0,6.0,,,,,,,,,,23.0,22.0,5.8,10.0,0,,,1.0,2.0,,,,,,,,,,,,,,4.0,3.0,1.0,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,7,7,True,10.0,8.0,2.0,1.0,3.0,4.0,5.0,7.0,2.0,1.0,,,,,,,,,23.0,19.0,6.4,7.0,1,,,1.0,2.0,,,,,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,,,,boniface_jrn,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,8.0,5.0,6.0,2.0,0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,8.0,2.0,6.5,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406881,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406881,away,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,False,27.0,21.0,11.0,5.0,20.0,20.0,1.0,7.0,,7.0,,,1.0,,,4.0,,,90.0,33.0,6.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406881,away,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,False,37.0,33.0,9.0,5.0,23.0,23.0,10.0,14.0,3.0,5.0,,1.0,,,,,,,77.0,48.0,6.5,5.0,1,,,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10406881,away,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,4,4,False,37.0,33.0,4.0,1.0,25.0,29.0,8.0,8.0,2.0,4.0,,1.0,,,,,,,90.0,43.0,6.3,5.0,0,,,,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10406881,away,KAS Eupen,Loic Bessile,loic-bessile,L. Bessile,D,29,183,84,M,826213,EUR,919382400,D,5,5,False,57.0,44.0,11.0,5.0,27.0,32.0,17.0,25.0,6.0,10.0,,2.0,,,,,,,90.0,74.0,7.1,13.0,0,,,1.0,4.0,3.0,5.0,3.0,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10406881,away,KAS Eupen,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178,2182,M,1168646,EUR,1067558400,M,27,27,False,16.0,14.0,,,7.0,8.0,7.0,8.0,5.0,3.0,,4.0,,,,,,,62.0,37.0,6.4,8.0,0,Ibrahim Diakité,,1.0,4.0,2.0,,1.0,1.0,,,,,,4.0,,,,1.0,2.0,2.0,,,,,,,,,,,
10406881,away,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,149,M,990265,EUR,939686400,M,15,15,False,28.0,22.0,3.0,1.0,13.0,15.0,9.0,13.0,6.0,5.0,,,,,,,,,78.0,47.0,6.7,10.0,1,,,1.0,7.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,3.0,2.0,1.0,,,,1.0,,,,,,,
10406881,away,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,82,M,201988,EUR,697593600,M,8,8,False,66.0,53.0,15.0,11.0,28.0,31.0,26.0,38.0,3.0,4.0,,,,,,,,,90.0,88.0,7.5,21.0,0,,,,6.0,1.0,1.0,6.0,6.0,,1.0,,,,3.0,2.0,3.0,1.0,2.0,,,,True,,,,,,,,,
