match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,description,reason,playerName,rescinded,confirmed
14131950,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14131950,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,,,,,
14131950,,,,,89,,,2,,,substitution,,125111457.0,False,False,regular,,,,,,,
14131950,,1.0,1.0,,87,,,4,,,goal,,326956990.0,,True,regular,44685.0,Nenê,,,,,
14131950,,,,,84,,,7,,,inGamePenalty,,118582243.0,,True,missed,44685.0,Nenê,Goalkeeper save,goalkeeperSave,,,
14131950,,,,,84,,,7,,,card,,124320796.0,,False,yellow,1138915.0,Zé Carlos,,Argument,Zé Carlos,False,
14131950,,,,,82,,,9,,,card,,124320795.0,,False,yellow,1114164.0,Marvin Elimbi,,Foul,Marvin Elimbi,False,
14131950,,,,,80,,,11,,,substitution,,125111335.0,False,True,regular,,,,,,,
14131950,,,,,79,,,12,,,card,,124320751.0,,True,yellow,981217.0,Gustavo Assunção,,Argument,Gustavo Assunção,False,
14131950,,,,,76,,,15,,,card,,124320711.0,,False,yellow,1146305.0,Gustavo Varela,,Time wasting,Gustavo Varela,False,
14131950,,,,,75,,,16,,,substitution,,125111234.0,False,False,regular,,,,,,,
14131950,,,,,75,,,16,,,substitution,,125111233.0,False,False,regular,,,,,,,
14131950,,,,,75,,,16,,,substitution,,125111202.0,False,False,regular,,,,,,,
14131950,,,,,71,,,20,,,substitution,,125111181.0,False,True,regular,,,,,,,
14131950,,,,,71,,,20,,,substitution,,125111180.0,False,True,regular,,,,,,,
14131950,,,,,71,,,20,,,substitution,,125111179.0,False,True,regular,,,,,,,
14131950,,,,,65,,,26,,,card,,124320576.0,,False,yellow,1084746.0,Santi García,,Time wasting,Santi García,False,
14131950,,,,,46,,,45,,,substitution,,125110794.0,False,True,regular,,,,,,,
14131950,,,,,46,,,45,,,substitution,,125110780.0,False,False,regular,,,,,,,
14131950,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14131950,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
14131950,,,,,44,,,2,,,inGamePenalty,,118582196.0,,False,missed,1101174.0,Pablo Felipe,Off target,offTarget,,,
14131950,,,,,42,,,4,,,varDecision,,91137.0,,False,penaltyNotAwarded,1101174.0,Pablo Felipe,,,,,False
14131950,,,,,33,,,13,,,card,,124319708.0,,False,yellow,1001662.0,Zé Carlos,,Foul,Zé Carlos,False,
14131950,,0.0,1.0,,5,,,41,,,goal,,326939245.0,,False,regular,1084746.0,Santi García,,,,,
