match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_keyPass,player_jerseyNumber,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyMiss,stat_outfielderBlock,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltySave,stat_totalOffside,stat_hitWoodwork
14131950,home,AVS - Futebol SAD,Tomané,tomane,Tomané,F,185,176,M,126076,EUR,719798400,F,7,7,False,10.0,5.0,,,0.0,2.0,2.0,3.0,8.0,3.0,,2.0,3.0,2.0,,,,71.0,22.0,7.2,7.0,0.00644816,,1,,0.03,0.09,0.18,,,,3.0,4.0,8.0,,,,,7,,,,4.0,,,,,,0.094,,0.03,,,1.0,,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Pedro Lima,pedro-lima,P. Lima,M,184,482,M,1067648,EUR,1048723200,M,8,8,True,14.0,11.0,2.0,1.0,1.0,2.0,3.0,9.0,11.0,2.0,,,3.0,1.0,,,,45.0,22.0,7.1,6.0,0.175551,,2,,0.25,0.15,0.13,,Pedro Lima,,,2.0,3.0,,,,1.0,8,1.0,,,2.0,1.0,,,,1.0,0.0639,0.0086,-0.52,1.0,,,1.0,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Leonardo Rivas,leonardo-rivas,L. Rivas,D,177,133,M,988778,EUR,1007596800,D,12,12,True,3.0,3.0,,,0.0,,,3.0,3.0,,,1.0,2.0,,,,,19.0,8.0,6.9,,0.0591039,,0,,0.16,0.15,0.14,,,,,,,,,,2.0,12,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Nenê,nene,Nenê,F,183,194,M,44685,EUR,428198400,F,18,18,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,1.0,,,,19.0,10.0,7.2,4.0,0.0007902,,3,,-0.05,-0.05,-0.09,,,,,1.0,2.0,,,,,18,1.0,,,1.0,,,,,3.0,1.1172,1.1015,0.27,,,,,1.0,1.0,1.0,1.0,,,,,,
14131950,home,AVS - Futebol SAD,Diego Duarte,duarte-diego,D. Duarte,F,177,164,M,1003071,EUR,1018224000,F,20,20,True,6.0,5.0,1.0,,0.0,,,5.0,6.0,1.0,,,2.0,1.0,,,,19.0,12.0,6.6,3.0,0.0896778,,1,,0.04,-0.02,0.0,,,,,1.0,2.0,,,1.0,2.0,20,,1.0,1.0,,,,,1.0,,0.0354,,-0.13,1.0,,,,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Carlos Ponck,carlos-ponck,C. Ponck,D,183,62,M,584116,EUR,789955200,D,26,26,True,8.0,7.0,1.0,,0.0,5.0,5.0,2.0,3.0,,,2.0,,,,,,10.0,13.0,6.7,1.0,0.00153245,,0,,0.02,0.01,0.19,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14131950,home,AVS - Futebol SAD,Simão,simao,Simão,G,187,92,M,981817,EUR,738979200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Tiago Galletto,tiago-galletto,T. Galletto,M,181,72,M,1018546,EUR,1021075200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,176,44,M,1006114,EUR,1047340800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,home,AVS - Futebol SAD,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Andrew,andrew,Andrew,G,189,2669,M,947893,EUR,993945600,G,42,42,False,34.0,24.0,15.0,5.0,0.0,23.0,27.0,1.0,7.0,,,,17.0,,6.0,1.0,7.0,90.0,55.0,8.4,10.0,0.00083005,1.2461,0,1.221,0.19,0.01,0.19,0.73,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,
14131950,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,177,69,M,1001662,EUR,901843200,D,2,2,False,19.0,10.0,5.0,1.0,0.0,3.0,5.0,7.0,14.0,2.0,1.0,2.0,5.0,2.0,,,,45.0,38.0,7.2,16.0,0.192464,,0,,0.36,0.0,-0.04,,Zé,Carlos,,1.0,5.0,1.0,,1.0,2.0,2,,3.0,3.0,,1.0,1.0,True,2.0,,,,,,1.0,,,,,,,,,,,,
14131950,away,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,186,83,M,1114164,EUR,1045699200,D,4,4,False,56.0,48.0,14.0,9.0,0.0,38.0,38.0,10.0,18.0,5.0,1.0,6.0,,,,,,90.0,69.0,6.4,8.0,0.00487787,,0,,0.26,0.11,-0.35,,Marvin,Elimbi,1.0,3.0,3.0,2.0,1.0,3.0,,4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14131950,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,187,415,M,800348,EUR,749088000,D,39,39,False,57.0,48.0,5.0,2.0,0.0,44.0,46.0,4.0,11.0,4.0,1.0,6.0,3.0,,,,,90.0,68.0,6.5,9.0,0.00143304,,1,,-0.07,0.17,0.23,,,,3.0,,2.0,,,,,39,,2.0,2.0,,,,,,,0.2632,,-0.45,1.0,,,,1.0,,,,1.0,,,,,
14131950,away,Gil Vicente,Ghislain Konan,ghislain-konan,G. Konan,D,176,2821,M,831781,EUR,820022400,D,3,3,False,39.0,37.0,1.0,,0.0,21.0,21.0,16.0,18.0,7.0,1.0,3.0,7.0,1.0,,,,90.0,60.0,6.3,9.0,0.00728537,,0,,0.14,0.04,-0.11,,Ghislain,Konan,1.0,,2.0,3.0,,1.0,,3,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,178,226,M,989837,EUR,991008000,M,5,5,False,49.0,45.0,2.0,2.0,0.0,23.0,25.0,22.0,24.0,6.0,2.0,2.0,4.0,,,,,90.0,60.0,6.7,5.0,0.0236668,,0,,-0.1,0.1,-0.08,,,,1.0,,5.0,1.0,,3.0,1.0,5,,4.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Luís Esteves,luis-esteves,L. Esteves,M,171,237,M,1097527,EUR,892080000,M,10,10,False,49.0,36.0,4.0,1.0,0.0,19.0,22.0,17.0,27.0,4.0,1.0,1.0,6.0,2.0,,,,90.0,69.0,7.2,18.0,0.373034,,3,,0.42,0.31,-0.08,,Luís,Esteves,,2.0,6.0,,,1.0,3.0,10,2.0,3.0,1.0,1.0,,,,4.0,1.0,0.1642,0.0463,-0.49,1.0,3.0,1.0,1.0,,,,,,,,,,
14131950,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,176,196,M,611880,EUR,783561600,M,77,77,False,34.0,23.0,1.0,,1.0,7.0,10.0,16.0,24.0,3.0,1.0,,6.0,5.0,,,,89.0,55.0,6.5,20.0,0.0603057,,2,,-0.45,0.42,0.0,,,,,1.0,3.0,1.0,,,1.0,77,,1.0,1.0,,3.0,1.0,,3.0,1.0,0.123,0.2268,-0.34,1.0,1.0,,,,,,,,,,,,
14131950,away,Gil Vicente,Santi García,santi-garcia,S. García,M,184,131,M,1084746,EUR,999043200,M,95,95,False,35.0,26.0,3.0,3.0,0.0,9.0,10.0,17.0,25.0,5.0,,,2.0,2.0,,,,75.0,51.0,7.9,17.0,0.0238193,,2,,-0.3,0.27,-0.01,,,,1.0,4.0,8.0,,,2.0,1.0,95,1.0,,,1.0,4.0,3.0,,,2.0,0.0533,0.2644,0.52,,,,,,1.0,,,,,,,,
14131950,away,Gil Vicente,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,172,474,M,1032547,EUR,1046390400,M,11,11,False,13.0,11.0,1.0,,0.0,3.0,4.0,8.0,9.0,7.0,2.0,,2.0,3.0,,,,75.0,27.0,6.2,9.0,0.00442562,,0,,-0.29,0.02,-0.1,,Joelson Mendes,,1.0,,3.0,1.0,,3.0,,11,,,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,184,2627,M,1101174,EUR,1073001600,F,9,9,False,12.0,12.0,,,0.0,2.0,2.0,10.0,10.0,7.0,,,1.0,1.0,,,,75.0,21.0,5.6,1.0,0.0334959,,2,,0.09,0.04,-0.08,,Pablo Felipe Pereira de Jesus,,3.0,1.0,3.0,,,4.0,,19,,1.0,,1.0,,,,,,0.8415,,-1.0,1.0,,1.0,,1.0,,,1.0,,,,,,
14131950,away,Gil Vicente,Hevertton Santos,hevertton-santos,H. Santos,D,182,177,M,1087355,EUR,980985600,D,20,20,True,15.0,11.0,2.0,,0.0,7.0,8.0,4.0,7.0,1.0,,2.0,2.0,,,,,45.0,35.0,6.6,8.0,0.00658546,,0,,0.01,-0.08,0.13,,,,1.0,,2.0,4.0,,,,20,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,
14131950,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,M,172,109,M,1138915,EUR,1004400000,M,6,6,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,1.0,,1.0,1.0,,,,,15.0,10.0,6.6,,0.00736603,,0,,0.07,0.04,-0.02,,Zé Carlos,,1.0,,1.0,1.0,,1.0,,6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Martin Fernández,martin-fernandez,M. Fernández,M,171,78,M,1083277,EUR,1056326400,M,32,32,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,1.0,,,,,15.0,5.0,6.5,1.0,0.00045674,,0,,-0.02,-0.11,-0.06,,Martin,Fernández,,,1.0,,,,,32,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Gustavo Varela,gustavo-varela,G. Varela,F,184,562,M,1146305,EUR,1107043200,F,89,89,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,3.0,,,,,,,,15.0,13.0,6.7,2.0,0.00637504,,2,,-0.13,0.35,0.24,,Gustavo,Varela,2.0,,3.0,,,,,89,1.0,,,2.0,1.0,1.0,,,1.0,0.6002,0.3998,0.16,1.0,,,,1.0,,,,,,,,,1.0
14131950,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,184,147,M,1445615,EUR,1026691200,F,7,7,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,,,,,9.0,9.0,6.8,2.0,0.0191937,,0,,-0.11,0.11,0.14,,,,,1.0,3.0,,,,1.0,7,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Daniel Figueira,daniel-figueira,D. Figueira,G,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,187,60,M,1142261,EUR,1094342400,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Agustín Moreira,moreira-agustin,A. Moreira,M,174,68,M,1799336,EUR,991008000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Agustín,Moreira,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
14131950,away,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,170,42,M,949449,EUR,871776000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sergio,Bermejo,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
