match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,captain,stat_errorLeadToAShot,stat_bigChanceCreated,stat_keyPass,stat_errorLeadToAGoal,stat_outfielderBlock
14025226,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,69953,M,donnarumma,824509,EUR,919900800,G,25,25,False,25.0,22.0,8.0,5.0,0.0,22.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,90.0,35.0,8.5,3.0,9.443e-05,58.869325833403,10.0,14.07,7.455,1.0419,0,0.8158,0.06,0.02,0.28,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183.0,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,109.0,103.0,5.0,4.0,0.0,41.0,42.0,6.0,12.0,,5.0,3.0,1.0,6.0,,,90.0,136.0,8.1,15.0,0.0473013,331.13097018868,40.0,172.83,28.245,,0,,0.45,0.25,-0.01,,,,62.0,67.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,2.0,94.051487850532,4.0,,,,,,,,,,,,,,,
14025226,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188.0,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,77.0,73.0,3.0,3.0,0.0,53.0,55.0,,1.0,,,,1.0,3.0,,,90.0,83.0,7.1,4.0,0.00516668,200.10622558851,25.0,88.2,17.955,,1,,0.19,0.13,0.13,,,,20.0,22.0,,,,1.0,,,,,,1.0,,,,1.0,1.0,0.1103,0.0723,-0.25,,,,,,,,,,
14025226,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186.0,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,77.0,71.0,6.0,3.0,0.0,48.0,51.0,1.0,3.0,,,,4.0,8.0,,,90.0,89.0,7.2,7.0,0.0232006,409.65015607132,37.0,104.37,30.87,,3,,0.2,0.37,0.15,,,,23.0,26.0,,,,3.0,1.0,1.0,,,,,,73.543079604439,3.0,1.0,,0.3422,,-0.61,2.0,1.0,,,,,,,,
14025226,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193.0,15962,M,,1142703,EUR,1111363200,D,33,33,False,61.0,59.0,1.0,1.0,0.0,22.0,23.0,12.0,2.0,,4.0,,2.0,6.0,,,90.0,89.0,6.3,15.0,0.108605,156.88964270641,23.0,25.62,13.125,,0,,0.3,0.01,0.14,,Nico,O’Reilly,37.0,38.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,13.454376574186,1.0,,,,,,,,1.0,,,,,,,
14025226,home,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185.0,38485,M,tijjanireijnders,893549,EUR,901670400,M,4,4,False,26.0,24.0,,,0.0,5.0,6.0,5.0,1.0,1.0,4.0,1.0,,4.0,,,67.0,37.0,7.5,7.0,0.0194144,124.2902398332,11.0,80.22,15.855,,2,,0.04,0.46,-0.05,,,,19.0,20.0,1.0,,,,,,,,1.0,,1.0,47.644456776779,4.0,,2.0,0.2654,0.6198,0.48,,,,1.0,,,,,,
14025226,home,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186.0,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,77.0,71.0,3.0,1.0,0.0,30.0,31.0,3.0,2.0,1.0,,,,2.0,,,67.0,86.0,7.1,7.0,0.221195,166.50854046197,24.0,55.965,12.285,,0,,0.39,0.19,-0.04,,,,41.0,46.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,
14025226,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173.0,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,82.0,77.0,4.0,4.0,0.0,34.0,35.0,7.0,3.0,2.0,1.0,,,7.0,,,75.0,94.0,7.0,7.0,0.0509094,287.00931548102,32.0,134.715,30.135,,0,,0.34,0.32,-0.19,,,,43.0,47.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,75.103090864129,3.0,,,,,,,,,,True,1.0,,,,
14025226,home,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176.0,76914,M,rayan_cherki,979128,EUR,1061078400,M,10,10,False,53.0,45.0,,,0.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,,3.0,,,67.0,71.0,8.0,15.0,0.552529,207.43777311644,23.0,66.15,14.805,,0,,0.89,0.39,-0.06,,,,39.0,46.0,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,54.325091075955,5.0,,,,,,,,,,,,3.0,6.0,,
14025226,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171.0,175652,M,Foden,859765,EUR,959472000,M,47,47,False,62.0,58.0,1.0,1.0,0.0,16.0,16.0,5.0,3.0,1.0,1.0,1.0,,3.0,,,90.0,81.0,6.4,16.0,0.248222,164.14135037466,24.0,59.64,14.28,,2,,0.01,0.29,-0.06,,,,42.0,46.0,7.0,1.0,,,3.0,,1.0,,2.0,1.0,1.0,24.130222237651,2.0,,1.0,0.0795,0.1327,-0.5,1.0,,,,,,1.0,2.0,,
14025226,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194.0,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,5.0,4.0,,,1.0,1.0,2.0,,1.0,,,,,,,,90.0,13.0,8.7,2.0,0.0707557,3.1967685246198,1.0,1.785,1.785,,7,,-0.09,0.06,-0.02,,,,3.0,3.0,1.0,,,1.0,,,,,,,,,,2.0,3.0,1.022,1.7329,0.7,4.0,,,2.0,,,1.0,1.0,,
14025226,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170.0,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,26.0,21.0,,,0.0,9.0,9.0,2.0,3.0,,2.0,1.0,,3.0,,,23.0,35.0,7.1,6.0,0.284863,123.15852374741,12.0,64.365,18.9,,0,,0.06,0.39,0.13,,Rico Lewis,,12.0,17.0,,,,,,2.0,,,,2.0,1.0,71.46555519223,3.0,,,,,,,,,,,,1.0,2.0,,
14025226,home,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186.0,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,True,34.0,32.0,2.0,2.0,0.0,13.0,14.0,,1.0,,,,,1.0,,,23.0,37.0,7.0,2.0,0.0140039,119.62098578278,13.0,71.505,23.1,,0,,0.15,0.08,0.0,,,,19.0,20.0,,,,,,,1.0,1.0,,,,23.795733735273,1.0,,,,,,,,,,,,,,,
14025226,home,Manchester City,Savinho,savio,Savinho,M,26,176.0,52457,M,Savinho,1046795,EUR,1081555200,F,26,26,True,19.0,17.0,,,0.0,2.0,2.0,1.0,,,,,,2.0,,,23.0,22.0,6.7,3.0,0.0429472,117.81788550812,14.0,47.145,32.025,,2,,0.15,0.24,0.0,,,,15.0,17.0,,,,,,,,,,,1.0,64.948623483752,4.0,1.0,1.0,0.2802,0.2532,0.02,,1.0,,,,,,,,
14025226,home,Manchester City,Divine Mukasa,divine-mukasa,D. Mukasa,M,63,178.0,12530,M,,1467990,EUR,1187740800,M,63,63,True,17.0,16.0,,,0.0,3.0,3.0,2.0,,,,,,1.0,,,15.0,18.0,6.9,2.0,0.20001,56.325146842075,8.0,21.525,14.385,,0,,0.32,0.19,0.0,,,,13.0,14.0,,,,,1.0,,,,,,1.0,14.548649456221,1.0,,,,,,,,,,,,,1.0,,
14025226,home,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197.0,21722,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180.0,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,home,Manchester City,Stephen Mfuni,stephen-mfuni,S. Mfuni,D,91,180.0,3019,M,,1402791,EUR,1202774400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Stephen Mfuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,home,Manchester City,Charlie Gray,charlie-gray,C. Gray,M,6,,1400,M,,1402918,EUR,1140566400,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Charlie Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,home,Manchester City,Reigan Heskey,reigan-heskey,R. Heskey,F,11,184.0,2738,M,,1601596,EUR,1200614400,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Reigan,Heskey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195.0,3046,M,,96531,EUR,730771200,G,23,23,False,26.0,15.0,17.0,6.0,0.0,12.0,15.0,1.0,,,,,,5.0,4.0,5.0,90.0,35.0,7.0,11.0,0.00029784,10.453987907711,2.0,0.735,3.045,0.7694,0,-0.189,0.01,-0.03,-0.33,0.49,,,3.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025226,away,West Ham United,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173.0,1504,M,,823085,EUR,860889600,D,2,2,False,44.0,39.0,1.0,,0.0,29.0,32.0,4.0,8.0,1.0,2.0,,1.0,2.0,,,90.0,72.0,5.8,10.0,0.00701161,101.87141356919,13.0,-49.98,7.455,,0,,-0.01,0.06,-0.79,,,,10.0,12.0,,,1.0,,,4.0,5.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,
14025226,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1250,M,,894474,EUR,864345600,D,3,3,False,44.0,39.0,3.0,1.0,0.0,34.0,37.0,3.0,3.0,,,,4.0,1.0,,,90.0,55.0,6.3,6.0,0.00178651,93.572159278986,14.0,-36.12,3.885,,0,,0.1,0.05,-0.19,,,,5.0,7.0,,,1.0,1.0,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,2.0
14025226,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189.0,2607,M,,945217,EUR,946512000,D,25,25,False,33.0,29.0,4.0,,0.0,24.0,27.0,1.0,1.0,1.0,,,1.0,7.0,,,90.0,38.0,6.0,4.0,0.00094108,32.460419146442,6.0,-0.315,4.41,,0,,0.05,0.04,-0.41,,,,5.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14025226,away,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180.0,573,M,,1150952,EUR,1134345600,D,30,30,False,32.0,26.0,3.0,,0.0,18.0,21.0,5.0,5.0,2.0,1.0,,1.0,5.0,,,64.0,47.0,6.3,12.0,0.00237513,77.521096613603,11.0,-32.865,7.35,,0,,0.03,0.03,-0.29,,Oliver Scarles,,8.0,11.0,,,,,,1.0,5.0,4.0,4.0,,2.0,23.632110379735,1.0,,,,,,,,,,,,,,,
14025226,away,West Ham United,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188.0,1742,M,,1170560,EUR,1065571200,M,27,27,False,35.0,25.0,6.0,4.0,0.0,21.0,27.0,1.0,6.0,,,,2.0,6.0,,,90.0,49.0,6.7,12.0,0.00947105,72.209525241032,8.0,11.17,4.24,,0,,0.01,0.01,-0.17,,Soungoutou Magassa,,4.0,8.0,,,1.0,1.0,,1.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,
14025226,away,West Ham United,Freddie Potts,freddie-potts,F. Potts,M,32,183.0,468,M,,1089582,EUR,1063324800,M,32,32,False,30.0,27.0,1.0,1.0,0.0,18.0,19.0,1.0,3.0,,2.0,1.0,1.0,3.0,,,79.0,43.0,7.1,6.0,0.004549,49.299909371584,9.0,-3.465,5.88,,1,,0.03,0.02,-0.12,,Freddie Potts,,9.0,11.0,,,,,,,2.0,2.0,2.0,,,,,,1.0,0.1413,0.4568,0.31,,,,,,,,,,
14025226,away,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178.0,3830,M,,1142562,EUR,1089417600,M,18,18,False,42.0,37.0,2.0,2.0,0.0,26.0,29.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,,,79.0,57.0,7.0,8.0,0.00396554,149.49299225326,20.0,-34.65,8.505,,1,,-0.05,0.11,-0.09,,,,11.0,13.0,,,,,,2.0,1.0,1.0,2.0,3.0,,38.466020121661,1.0,,,0.1506,,-0.07,1.0,,,,,,,,,
14025226,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180.0,63569,M,Paqueta,839981,EUR,872640000,M,10,10,False,46.0,36.0,3.0,1.0,0.0,25.0,27.0,6.0,9.0,1.0,3.0,2.0,1.0,3.0,,,78.0,63.0,6.7,15.0,0.152492,79.187445546121,12.0,-19.32,8.82,,1,,0.05,0.02,-0.17,,,,11.0,19.0,,,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,,,,1.0,0.0351,0.1021,0.01,,,,,,,1.0,2.0,,
14025226,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174.0,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,18.0,12.0,2.0,,0.0,5.0,7.0,2.0,1.0,,1.0,1.0,,3.0,,,90.0,24.0,6.4,9.0,0.0101259,92.546362129776,9.0,-27.825,4.2,,2,,-0.26,0.48,0.13,,,,7.0,11.0,,,,,2.0,,,,1.0,,,26.817583951579,1.0,1.0,,0.5222,,-0.54,2.0,,1.0,,True,,,,,
14025226,away,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174.0,5285,M,csummerville7,917005,EUR,1004400000,F,7,7,False,13.0,7.0,,,0.0,7.0,9.0,6.0,4.0,1.0,3.0,1.0,,4.0,,,79.0,29.0,6.6,13.0,0.00011168,85.762574835163,7.0,6.405,19.215,,1,,-0.22,0.35,-0.1,,,,,4.0,,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,22.877514827039,2.0,1.0,1.0,0.078,0.2569,0.22,,,1.0,,,,,,,
