match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,captain,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_goals,player_sofascoreId,stat_penaltyWon
14763683,home,Grimsby Town,Christy Pym,christy-pym,C. Pym,G,1,182.0,202,M,313104,EUR,798681600,G,1,1,False,38.0,21.0,25.0,8.0,0.0,15.0,18.0,6.0,20.0,3.0,1.0,90.0,39.0,5.7,17.0,0,0.08,0.01,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,Harvey Rodgers,harvey-rodgers,H. Rodgers,D,5,179.0,31,M,849832,EUR,845769600,D,5,5,False,24.0,16.0,4.0,2.0,0.0,7.0,10.0,9.0,14.0,,,57.0,46.0,6.1,11.0,0,0.27,0.12,-0.77,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,Samuel Lavelle,samuel-lavelle,S. Lavelle,D,6,188.0,25,M,892010,EUR,844300800,D,6,6,False,40.0,34.0,10.0,5.0,0.0,25.0,27.0,9.0,13.0,3.0,,90.0,52.0,6.2,7.0,0,0.03,0.05,-0.51,,,,,,4.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,Cameron McJannett,cameron-mcjannett,C. McJannett,D,17,173.0,24,M,920677,EUR,905040000,D,17,17,False,44.0,34.0,9.0,4.0,0.0,25.0,30.0,9.0,14.0,,,90.0,53.0,5.2,10.0,0,0.28,0.05,-1.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,2.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,Jayden Sweeney,jayden-sweeney,J. Sweeney,D,3,178.0,44,M,990373,EUR,1007424000,D,3,3,False,41.0,32.0,3.0,1.0,0.0,19.0,24.0,13.0,17.0,5.0,,90.0,61.0,5.3,12.0,0,-0.13,0.06,-1.0,,,,,4.0,4.0,1.0,,,,,3.0,1.0,,,2.0,1.0,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,George McEachran,george-mceachran,G. McEachran,M,20,172.0,96,M,867439,EUR,967593600,M,20,20,False,33.0,27.0,3.0,2.0,0.0,20.0,22.0,7.0,11.0,1.0,,58.0,41.0,6.2,8.0,0,0.02,0.01,-0.38,,,,,5.0,4.0,3.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,Darragh Burns,darragh-burns,D. Burns,M,18,176.0,103,M,1005670,EUR,1023494400,M,18,18,False,22.0,14.0,3.0,1.0,0.0,4.0,4.0,10.0,18.0,7.0,,57.0,38.0,6.9,13.0,0,0.34,0.19,-0.19,,,2.0,1.0,6.0,7.0,2.0,,2.0,2.0,,1.0,1.0,4.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14763683,home,Grimsby Town,Kieran Green,kieran-green,K. Green,M,4,175.0,29,M,754692,EUR,867628800,M,4,4,False,23.0,13.0,1.0,,0.0,9.0,13.0,4.0,10.0,3.0,,58.0,28.0,6.2,13.0,0,-0.03,0.0,-0.24,,,2.0,1.0,,2.0,,,,,,2.0,,,,,,,,,1.0,,2.0,,True,1.0,,,,,,,,,,,,,
14763683,home,Grimsby Town,Evan Khouri,evan-khouri,E. Khouri,M,8,179.0,70,M,994540,EUR,1043107200,M,8,8,False,27.0,25.0,,,0.0,6.0,7.0,19.0,20.0,2.0,,90.0,37.0,6.1,2.0,1,0.26,0.03,-0.33,,,,,4.0,4.0,,,1.0,,,,2.0,,,2.0,1.0,,,1.0,,3.0,1.0,,,,1.0,1.0,1.0,-0.54,,,,,,,,,
14763683,home,Grimsby Town,Charles Vernam,charles-vernam,C. Vernam,M,30,170.0,77,M,862793,EUR,844732800,M,30,30,False,22.0,17.0,2.0,,0.0,5.0,5.0,12.0,17.0,2.0,,76.0,32.0,5.9,13.0,1,-0.1,0.15,-0.4,,,3.0,,5.0,2.0,2.0,,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,1.0,,-0.04,,,,,,,,,
