match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_penaltyMiss,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAGoal
12504629,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190.0,4366,M,592794,EUR,858988800,G,1,1,False,18.0,13.0,7.0,2.0,0.0,11.0,15.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,90.0,23.0,7.0,6.0,0.00023921,0,0.4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6986,M,153257,EUR,744422400,D,22,22,False,61.0,55.0,4.0,3.0,0.0,17.0,18.0,38.0,47.0,1.0,2.0,4.0,,,,90.0,81.0,7.3,12.0,0.038004,0,,dilorenzo22,True,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190.0,3520,M,332155,EUR,762048000,D,13,13,False,75.0,72.0,9.0,6.0,0.0,41.0,41.0,31.0,34.0,1.0,1.0,2.0,,,,90.0,87.0,7.4,4.0,0.0116699,1,,,,,2.0,4.0,1.0,,6.0,3.0,,,1.0,1.0,,1.0,0.0603,0.0927,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2485,M,108484,EUR,676512000,D,5,5,False,88.0,81.0,8.0,3.0,0.0,50.0,55.0,31.0,33.0,3.0,6.0,3.0,,,,90.0,99.0,7.3,8.0,0.00794001,0,,,,,,1.0,,,2.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184.0,3517,M,805078,EUR,878256000,D,17,17,False,65.0,59.0,3.0,1.0,0.0,28.0,28.0,31.0,39.0,2.0,10.0,6.0,,,,88.0,94.0,7.7,12.0,0.02301,2,,,,2.0,2.0,5.0,2.0,,1.0,2.0,6.0,4.0,3.0,,1.0,,0.0613,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184.0,12968,M,787941,EUR,816480000,M,99,99,False,33.0,29.0,2.0,1.0,0.0,11.0,12.0,18.0,22.0,1.0,1.0,1.0,,,,70.0,47.0,6.5,8.0,0.0148887,2,,anguiss_29,,1.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,0.1024,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170.0,4661,M,150383,EUR,785721600,M,68,68,False,66.0,59.0,2.0,1.0,0.0,26.0,30.0,33.0,36.0,,2.0,8.0,,,,90.0,80.0,7.0,9.0,0.260505,0,,StanLobotka,,,,2.0,,,4.0,3.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193.0,25748,M,879346,EUR,850003200,M,8,8,False,40.0,30.0,4.0,3.0,0.0,14.0,15.0,16.0,25.0,2.0,7.0,7.0,,,,90.0,59.0,7.5,13.0,0.0174327,4,,ScottMcTominay,,,2.0,6.0,,3.0,2.0,2.0,1.0,1.0,,2.0,3.0,,0.2659,,3.0,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,
12504629,home,Napoli,David Neres,david-neres,D. Neres,F,7,175.0,15134,M,850993,EUR,857347200,F,7,7,False,44.0,36.0,,,0.0,6.0,7.0,31.0,51.0,,5.0,4.0,,,,90.0,81.0,7.3,29.0,0.0953951,4,,davidneres,,14.0,,8.0,1.0,8.0,1.0,,,,1.0,,1.0,,0.1394,,3.0,3.0,1.0,,1.0,4.0,,,1.0,,,,,,,,,,,,,
12504629,home,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191.0,56823,M,78893,EUR,737251200,F,11,11,False,15.0,11.0,,,0.0,4.0,4.0,7.0,13.0,3.0,5.0,,,,,90.0,31.0,6.3,10.0,0.0771018,4,,RLukaku,,2.0,2.0,7.0,,2.0,,,,,1.0,2.0,2.0,2.0,0.9321,0.8558,1.0,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
12504629,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183.0,97764,M,889259,EUR,981936000,F,77,77,False,34.0,30.0,1.0,1.0,0.0,13.0,13.0,18.0,27.0,2.0,6.0,5.0,,,,75.0,61.0,7.9,16.0,0.215194,6,,Kvaradona,,6.0,,4.0,1.0,4.0,,2.0,1.0,1.0,1.0,,3.0,3.0,0.2001,0.1974,,2.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,
12504629,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172.0,8190,M,865651,EUR,950832000,F,81,81,True,14.0,12.0,1.0,1.0,0.0,2.0,3.0,11.0,13.0,1.0,2.0,3.0,,,,20.0,21.0,7.7,4.0,0.0333038,1,,giacomo.raspadori,,2.0,,3.0,,,2.0,,,,,2.0,3.0,1.0,0.1898,0.8884,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
12504629,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171.0,4493,M,235672,EUR,744336000,F,21,21,True,8.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,11.0,,,,,,,15.0,14.0,6.9,5.0,0.0511273,1,,,,4.0,,2.0,,1.0,,,,,,1.0,2.0,1.0,0.0188,0.009,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3729,M,148899,EUR,733017600,D,37,37,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,2.0,6.6,,0.00020104,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191.0,1685,M,947954,EUR,998697600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190.0,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182.0,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169.0,4342,M,907668,EUR,992217600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,billygilmour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Francesco Gioielli,gioielli-francesco,F. Gioielli,M,60,,118,M,1137347,EUR,1077753600,M,60,60,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504629,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179.0,9782,M,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,simeonegiovanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
