match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goals,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyFaced,stat_errorLeadToAShot,stat_bigChanceCreated,stat_penaltyConceded,stat_totalOffside
11406868,home,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,24.0,14.0,13.0,3.0,13.0,17.0,1.0,7.0,1.0,1.0,10.0,2.0,1.0,3.0,90.0,34.0,6.5,10.0,0.0001824,0,-0.4354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,D,14,14,False,34.0,27.0,3.0,1.0,15.0,20.0,12.0,16.0,1.0,4.0,3.0,,,,90.0,49.0,6.2,11.0,0.00876431,0,,,,2.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,53.0,40.0,9.0,3.0,27.0,33.0,13.0,20.0,1.0,1.0,3.0,,,,90.0,66.0,6.7,13.0,0.0029318,0,,,,,,,,5.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,False,37.0,32.0,5.0,1.0,26.0,29.0,6.0,8.0,,1.0,,,,,90.0,49.0,6.4,5.0,0.00109299,0,,,,,4.0,4.0,,5.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,D,4,4,False,33.0,28.0,2.0,,15.0,16.0,13.0,17.0,,4.0,7.0,,,,85.0,58.0,6.6,10.0,0.0120367,1,,,,,1.0,3.0,,3.0,3.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,0.0395,0.0292,,,,,,,,,,,,,
11406868,home,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,39.0,28.0,3.0,,16.0,17.0,12.0,23.0,2.0,4.0,9.0,,,,85.0,52.0,7.0,14.0,0.0166743,1,,,,1.0,1.0,4.0,1.0,2.0,2.0,,,1.0,,1.0,,2.0,,1.0,,0.044,0.0339,True,1.0,1.0,,,,,,,,,,
11406868,home,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,56.0,52.0,4.0,3.0,32.0,33.0,20.0,23.0,1.0,8.0,7.0,,,,90.0,67.0,7.1,4.0,0.0106931,0,,,,,1.0,1.0,,2.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,M,8,8,False,17.0,14.0,,,4.0,4.0,10.0,13.0,,4.0,1.0,,,,77.0,27.0,6.9,5.0,0.011466,1,,,,,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,0.0187,0.032,,,,,,,,,,,,,
11406868,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,M,18,18,False,32.0,24.0,2.0,,7.0,9.0,18.0,24.0,,3.0,3.0,,,,90.0,46.0,8.0,12.0,0.0683955,2,,,,1.0,3.0,4.0,,,,,2.0,,,2.0,1.0,1.0,1.0,1.0,3.0,0.8633,0.9923,,1.0,1.0,matiassoule11,1.0,1.0,1.0,,,,,,
11406868,home,Frosinone,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,False,24.0,20.0,3.0,1.0,5.0,6.0,15.0,18.0,,5.0,3.0,,,,77.0,43.0,6.9,9.0,0.0223969,1,,,,,,4.0,1.0,1.0,,,1.0,2.0,1.0,,,5.0,4.0,,2.0,0.0288,,,,3.0,,,,,1.0,,,,,
11406868,home,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,False,10.0,5.0,,,1.0,2.0,4.0,8.0,1.0,4.0,,,,,77.0,20.0,6.9,8.0,0.00597509,1,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,3.0,0.0257,,,,1.0,kaiojorge,,,1.0,,,,,,
11406868,home,Frosinone,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,32,32,True,9.0,4.0,2.0,1.0,2.0,2.0,2.0,7.0,,1.0,,,,,13.0,18.0,6.2,10.0,0.00110593,0,,,,,,2.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,True,6.0,3.0,,,2.0,4.0,1.0,2.0,,,,,,,13.0,6.0,6.0,3.0,0.00012077,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,True,1.0,1.0,,,1.0,1.0,,,,,,,,,13.0,1.0,6.5,,2.709e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,walo_98,,,,,,,,,
11406868,home,Frosinone,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,12,12,True,,,,,,,,,,,,,,,9.0,1.0,6.3,,,0,,,,,2.0,4.0,,,,,,2.0,,,,,,,,,,,,,reinier.jesus,,,,,,,,,
11406868,home,Frosinone,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,1142248,EUR,1134259200,F,27,27,True,3.0,2.0,,,,,2.0,3.0,1.0,1.0,,,,,10.0,4.0,6.6,1.0,0.00197887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Ilario Monterisi,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406868,home,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,Giorgi Kvernadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
