match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_fouls,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_lastManTackle
14025241,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,22,22,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,,,,,28.0,14.0,6.3,2.0,0.00387153,62.831354389397,5.0,29.925,22.89,,2,,-0.08,0.23,-0.01,,Hugo Ekitiké,,1.0,,3.0,5.0,1.0,2.0,,,,,,,,,0.0723,-0.32,,,2.0,,,,,,1.0,1.0,,,1.0,,,
14025241,home,Liverpool,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,149387,M,FWirtz,1019322,EUR,1051920000,M,7,7,True,25.0,21.0,2.0,2.0,0.0,3.0,4.0,18.0,21.0,,2.0,,,,,,,28.0,33.0,6.8,9.0,0.0963379,91.794409547895,11.0,56.91,13.965,,0,,0.27,0.26,-0.06,,,,3.0,,1.0,3.0,1.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,
14025241,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,7.0,6.0,,,1.0,2.0,2.0,4.0,5.0,,,,2.0,,,,,18.0,23.0,6.7,9.0,0.0329698,33.466697969776,4.0,31.5,10.08,,1,,0.09,0.06,0.23,,,,4.0,,,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,0.0708,-0.17,,,1.0,,,,,1.0,,,,,,,,
14025241,home,Liverpool,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32543,M,jeremie_frimpong,970361,EUR,976406400,D,30,30,True,3.0,2.0,1.0,,0.0,2.0,3.0,0.0,0.0,,,,1.0,,,,,14.0,11.0,6.9,4.0,0.3056,17.266225662403,3.0,13.335,6.615,,0,,0.38,-0.25,-0.05,,,,2.0,1.0,2.0,4.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,
14025241,home,Liverpool,Freddie Woodman,freddie-woodman,F. Woodman,G,28,187,5377,M,,284417,EUR,857433600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174,27091,M,,1881902,EUR,1219881600,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rio Ngumoha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,away,Manchester United,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27298,M,,964753,EUR,1026000000,G,31,31,False,46.0,9.0,45.0,8.0,0.0,1.0,1.0,8.0,45.0,1.0,11.0,,,4.0,5.0,,,90.0,55.0,6.9,37.0,0.00128492,17.35015801204,3.0,-8.925,-1.995,0.5491,0,1.3296,0.09,0.01,0.22,0.39,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,
14025241,away,Manchester United,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,18.0,14.0,3.0,,0.0,9.0,10.0,5.0,8.0,5.0,1.0,,,,,,,90.0,31.0,6.4,5.0,0.00207666,13.481428827993,3.0,-4.83,1.89,,1,,0.07,0.06,0.16,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,,,,0.427,-0.57,,1.0,1.0,,,,,,,1.0,,,,,,
14025241,away,Manchester United,Harry Maguire,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,22.0,14.0,4.0,1.0,0.0,10.0,11.0,4.0,11.0,8.0,4.0,,,,,,,90.0,34.0,7.5,8.0,0.00830402,28.076397898187,3.0,-9.555,0.0,,1,,-0.03,0.03,0.14,,,,,,4.0,5.0,5.0,,,,,,5.0,,,1.0,0.0884,0.52,,,,1.0,1.0,0.484,,,,1.0,,1.0,,,,
14025241,away,Manchester United,Luke Shaw,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,21.0,17.0,2.0,1.0,0.0,11.0,12.0,6.0,9.0,4.0,,,1.0,,,,,85.0,32.0,6.6,6.0,0.00275446,4.2022965150022,1.0,-3.78,-3.78,,0,,-0.05,0.01,-0.11,,,,,,,1.0,5.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,
14025241,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,23.0,22.0,2.0,1.0,1.0,9.0,10.0,13.0,13.0,1.0,4.0,,1.0,,,,,59.0,36.0,7.0,4.0,0.19488,106.89330140975,9.0,-32.865,19.32,,0,,0.25,0.22,0.0,,,,,,,4.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,3.0,,,,,,
14025241,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,19.0,16.0,3.0,1.0,0.0,8.0,9.0,8.0,10.0,2.0,,,,,,,,58.0,30.0,7.0,3.0,0.00245545,6.2936546616413,1.0,3.045,3.045,,0,,-0.01,0.01,0.27,,,,,,,2.0,6.0,,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,
14025241,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,32.0,26.0,5.0,4.0,1.0,6.0,8.0,20.0,24.0,2.0,5.0,,4.0,,,,,85.0,54.0,7.1,15.0,0.12416,62.067535879347,5.0,21.105,24.99,,2,,0.43,0.01,-0.07,,,,5.0,2.0,1.0,3.0,3.0,,1.0,,2.0,3.0,,1.0,1.0,,0.1999,-0.51,True,,1.0,,,,,2.0,,,1.0,,,,,
14025241,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,2,2,False,22.0,16.0,3.0,1.0,0.0,9.0,10.0,7.0,12.0,8.0,4.0,1.0,2.0,,,,,90.0,48.0,6.8,13.0,0.0120648,25.889276733954,3.0,7.245,9.87,,0,,0.18,-0.57,0.14,,,,2.0,1.0,1.0,4.0,5.0,,4.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,
14025241,away,Manchester United,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,15.0,12.0,1.0,,0.0,4.0,4.0,8.0,11.0,1.0,1.0,,4.0,,,,,90.0,33.0,7.6,12.0,0.322984,75.73728449662,8.0,-54.075,5.145,,3,,0.4,0.27,0.14,,,,3.0,1.0,7.0,11.0,,1.0,,,,1.0,,1.0,1.0,,0.3833,0.58,,1.0,,2.0,,0.518,,1.0,,2.0,,1.0,,,,
14025241,away,Manchester United,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,7,7,False,12.0,7.0,3.0,,0.0,2.0,2.0,5.0,10.0,1.0,,,3.0,,,,,61.0,19.0,6.3,8.0,0.00290853,4.2406632735929,1.0,-3.885,-3.885,,2,,-0.13,0.01,0.14,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,0.1566,-0.11,,1.0,1.0,1.0,,0.0551,,,,1.0,,,,,,
14025241,away,Manchester United,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,10,10,False,29.0,24.0,2.0,1.0,0.0,7.0,9.0,17.0,20.0,2.0,6.0,,4.0,,,,,90.0,55.0,6.7,14.0,0.0362317,121.41016351612,11.0,-49.665,8.715,,2,,0.03,0.36,0.28,,,,1.0,,3.0,8.0,5.0,2.0,,,2.0,,1.0,,1.0,,0.0774,-0.53,,,1.0,,1.0,,,4.0,2.0,1.0,,,,,,
14025241,away,Manchester United,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,4.0,,,,,,,,32.0,14.0,6.6,,0.00232561,4.1540866625529,1.0,-3.99,-3.99,,0,,-0.02,0.02,-0.01,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
14025241,away,Manchester United,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,D,13,13,True,12.0,7.0,1.0,,0.0,1.0,2.0,6.0,10.0,2.0,2.0,,2.0,,,,,31.0,26.0,6.6,9.0,0.0169661,26.606595489429,4.0,-11.865,4.83,,0,,-0.05,-0.04,0.41,,,,1.0,,1.0,5.0,4.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,1.0
14025241,away,Manchester United,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,77788,M,benjamin_sesko,986397,EUR,1054339200,F,30,30,True,13.0,8.0,,,0.0,,2.0,8.0,11.0,2.0,3.0,,,,,,,29.0,19.0,7.0,6.0,0.0226053,24.01064580946,4.0,3.99,6.72,,1,,0.04,0.05,0.34,,,,,,1.0,2.0,4.0,1.0,,,,1.0,3.0,,,1.0,0.0063,-0.12,,,1.0,,,,,1.0,1.0,,,,1.0,,,
14025241,away,Manchester United,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,2.0,,,,,,,,14.0,6.0,6.8,3.0,0.00018556,,,,,,0,,-0.02,,0.19,,Leny Yoro,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14025241,away,Manchester United,Kobbie Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,,,,,0.0,,,,,1.0,,,,,,,,14.0,2.0,6.5,,,,,,,,0,,,,0.16,,Kobbie,Mainoo,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,away,Manchester United,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,away,Manchester United,Ayden Heaven,heaven-ayden,A. Heaven,D,26,189,10471,M,,1445799,EUR,1158883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ayden Heaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,away,Manchester United,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025241,away,Manchester United,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
