match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_lastManTackle,stat_goals,captain,player_sofascoreId,stat_clearanceOffLine,stat_errorLeadToAGoal
10388238,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,False,45.0,31.0,23.0,9.0,25.0,27.0,6.0,18.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,90.0,60.0,6.4,14.0,0.0,0.0,0.00222993,0,-0.8634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388238,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,36.0,28.0,3.0,,14.0,19.0,15.0,18.0,2.0,2.0,3.0,1.0,,,,90.0,53.0,6.5,11.0,0.0,0.0,0.184563,0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10388238,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,61.0,54.0,4.0,2.0,48.0,50.0,6.0,11.0,5.0,5.0,6.0,1.0,,,,90.0,73.0,6.6,7.0,0.0973,0.0,0.00257664,1,,,,2.0,3.0,1.0,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10388238,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,62.0,57.0,5.0,3.0,46.0,50.0,11.0,12.0,4.0,4.0,5.0,,,,,90.0,78.0,6.3,6.0,0.3326,0.0,0.00963672,1,,,,1.0,5.0,1.0,,2.0,,,1.0,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,,,,
10388238,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,49.0,40.0,5.0,1.0,19.0,23.0,21.0,26.0,3.0,1.0,10.0,,,,,90.0,69.0,6.0,13.0,0.0,0.0,0.0453762,0,,,,4.0,8.0,1.0,,2.0,1.0,2.0,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,
10388238,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,6,6,False,51.0,46.0,1.0,1.0,38.0,40.0,8.0,11.0,5.0,1.0,4.0,,,,,90.0,60.0,6.7,7.0,0.0,0.0,0.00518084,0,,,,3.0,5.0,,,2.0,2.0,2.0,1.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,
10388238,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,60.0,53.0,2.0,1.0,23.0,25.0,30.0,36.0,7.0,,11.0,3.0,,,,90.0,76.0,6.7,12.0,0.0,0.0,0.0429633,0,,1.0,,4.0,7.0,3.0,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,
10388238,home,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,23,23,False,47.0,42.0,3.0,1.0,12.0,12.0,35.0,44.0,1.0,,2.0,,,,,90.0,68.0,8.8,13.0,0.5368,0.2217,1.1022,3,,9.0,5.0,2.0,6.0,2.0,3.0,1.0,1.0,2.0,,2.0,10.0,,,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,
10388238,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,32,32,False,47.0,39.0,2.0,1.0,18.0,20.0,21.0,27.0,2.0,,11.0,1.0,,,,90.0,64.0,7.1,15.0,0.2361,0.2837,0.0219634,5,,,,2.0,5.0,1.0,,,,3.0,1.0,,,,,1.0,,,2.0,,2.0,1.0,,,1.0,2.0,,1.0,,,,
10388238,home,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,23996,EUR,588556800,M,13,13,False,48.0,45.0,3.0,3.0,18.0,19.0,27.0,29.0,5.0,1.0,3.0,3.0,,,,85.0,64.0,6.8,6.0,0.8377,0.5506,0.323902,6,,,,1.0,6.0,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,4.0,,,2.0,,1.0,2.0,,,,True,,,
