match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_goals,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId,stat_punches
14083096,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,6,6,False,46.0,41.0,2.0,1.0,0.0,22.0,23.0,19.0,23.0,8.0,5.0,,6.0,4.0,,,,,,60.0,63.0,7.1,10.0,0.148488,97.762991546503,11.0,51.66,10.5,,1,,0.18,0.11,-0.07,,,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,,4.0,0.0534,,1.0,-0.1,,,,,,,1.0,,,,
14083096,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,False,67.0,57.0,11.0,7.0,0.0,29.0,32.0,28.0,35.0,8.0,10.0,,3.0,3.0,,,,,,90.0,87.0,7.5,14.0,0.279243,162.15356961143,20.0,62.265,29.4,,0,,0.4,0.23,-0.12,,2.0,1.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,29.453112297345,1.0,,,,,1.0,,,2.0,,,,1.0,,,,,,,,
14083096,away,Real Betis,Antony,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,36.0,31.0,,,0.0,6.0,7.0,25.0,29.0,2.0,3.0,,,,,,,,,60.0,51.0,6.2,11.0,0.0277353,122.19656526645,11.0,89.355,32.34,,1,,-0.07,0.21,-0.25,,1.0,,,4.0,2.0,,4.0,2.0,,1.0,,,68.653801895821,3.0,,,1.0,,3.0,0.0229,0.019,,0.01,,,,,,,,,,Antony,
14083096,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,39.0,31.0,5.0,2.0,0.0,9.0,10.0,22.0,29.0,1.0,5.0,,,,,,,,,76.0,55.0,6.1,18.0,0.10695,160.09437034556,16.0,85.68,29.19,,0,,0.09,0.04,-0.13,,4.0,1.0,,6.0,1.0,2.0,2.0,,,1.0,1.0,,37.662927395517,1.0,,,,,2.0,,,3.0,,,,2.0,,,,,,,,
14083096,away,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,M,10,10,False,24.0,16.0,1.0,1.0,0.0,3.0,4.0,13.0,20.0,7.0,5.0,,,,,,,,,90.0,57.0,6.8,24.0,0.0147138,187.67308010523,16.0,149.415,33.285,,5,,-0.47,0.3,-0.18,,4.0,3.0,2.0,14.0,1.0,2.0,8.0,2.0,,1.0,3.0,2.0,108.73503967886,6.0,,,2.0,,3.0,0.288,0.2444,,0.46,,2.0,,1.0,,,1.0,,,ez_abde,
14083096,away,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,False,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,76.0,16.0,6.7,1.0,0.0018747,21.459192088694,4.0,16.8,5.985,,4,,-0.02,0.02,-0.02,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,2.0,,,,,,1.0,,,0.3654,0.039,,-0.43,1.0,2.0,,,3.0,,1.0,,,bakambu17,
14083096,away,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,3,3,True,26.0,23.0,2.0,2.0,0.0,15.0,18.0,8.0,8.0,3.0,5.0,,2.0,1.0,,,,,,30.0,40.0,7.1,3.0,0.00359608,92.960028927412,10.0,69.51,14.91,,0,,-0.02,0.08,0.19,,,1.0,1.0,1.0,,,,,4.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083096,away,Real Betis,Pablo García,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,F,52,52,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,,1.0,,,,,,,30.0,21.0,6.3,8.0,0.00442681,20.123551766324,4.0,-0.105,3.465,,1,,-0.07,-0.27,0.14,,,,,6.0,1.0,3.0,2.0,,1.0,,,,,,,,,,1.0,0.0808,,,-0.04,,,,,,,1.0,,,,
14083096,away,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,30.0,14.0,6.4,4.0,0.0012245,8.7163990124974,2.0,-4.83,-1.05,,3,,-0.23,0.0,0.15,,,1.0,1.0,3.0,,2.0,,,1.0,,1.0,,,,,,,,,0.4043,,1.0,0.03,1.0,1.0,,,,,2.0,,,,
14083096,away,Real Betis,Nelson Deossa,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,True,4.0,3.0,,,0.0,,,3.0,4.0,3.0,1.0,,,,,,,,,14.0,10.0,6.7,1.0,0.00306084,21.041984733522,4.0,-10.5,0.21000000000001,,1,,-0.03,0.01,-0.01,,,,,,,,1.0,1.0,,,2.0,,,,Nelson Deossa,,,,,0.0078,,,-0.03,,,,,,,1.0,,,,
14083096,away,Real Betis,Ivan Corralejo,ivan-corralejo,I. Corralejo,M,21,,74,M,1542759,EUR,1172707200,M,50,50,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,2.0,,,,,,,,,14.0,10.0,6.5,,0.0104665,11.559826424663,2.0,3.99,5.775,,0,,0.05,0.01,-0.09,,,1.0,,4.0,2.0,,,,,,1.0,1.0,,,Ivan Corralejo,,,,,,,,,,,,,,,,,,,
14083096,away,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083096,away,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083096,away,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
