match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_errorLeadToAShot,stat_fouls,captain,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_accurateCross,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_goals
11406802,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,18.0,16.0,,,0.0,6.0,6.0,12.0,15.0,,3.0,,,,,70.0,39.0,6.2,12.0,0.101363,4,,3.0,,1.0,7.0,3.0,5.0,1.0,,,3.0,1.0,1.0,,2.0,,,,0.4971,2.0,,,1.0,,3.0,1.0,,lameckbanda.10,1.0,,,
11406802,home,Lecce,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,True,9.0,4.0,,,0.0,1.0,1.0,3.0,9.0,,1.0,,,,,30.0,16.0,6.6,7.0,0.063413,0,,1.0,6.0,3.0,7.0,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,
11406802,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,True,12.0,10.0,1.0,,0.0,6.0,7.0,4.0,7.0,,1.0,,,,,20.0,23.0,6.7,7.0,0.00335228,0,,2.0,1.0,2.0,2.0,4.0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,Odogwu,,,,
11406802,home,Lecce,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,,2.0,,,,,20.0,11.0,6.6,3.0,0.0008597,0,,,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
11406802,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,True,10.0,8.0,3.0,2.0,0.0,5.0,7.0,3.0,3.0,,2.0,,,,,10.0,16.0,6.9,2.0,0.174906,1,,,,1.0,1.0,4.0,,,1.0,1.0,,2.0,,,,,,,0.0259,,,1.0,,,1.0,,,,,,,
11406802,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,F,50,50,True,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,3.0,,3.0,,,,,10.0,9.0,6.8,3.0,0.00163658,1,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,,0.1127,,,,,,,,,,,,,
11406802,home,Lecce,Alexandru Borbei,,,alexandru-borbei,A. Borbei,G,27,183,173,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,home,Lecce,Lorenzo Venuti,,,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,home,Lecce,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59,,,,
11406802,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Lorenzo Montipò,,,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,30.0,9.0,27.0,6.0,0.0,3.0,5.0,6.0,25.0,1.0,11.0,3.0,4.0,1.0,1.0,90.0,41.0,7.3,22.0,0.00563387,0,0.1876,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,
11406802,away,Hellas Verona,Jackson Tchatchoua,,,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,False,6.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,5.0,,,,,,,58.0,24.0,6.4,6.0,0.00482662,0,,2.0,,,2.0,2.0,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,
11406802,away,Hellas Verona,Giangiacomo Magnani,,,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,21.0,16.0,7.0,2.0,0.0,11.0,11.0,5.0,10.0,12.0,2.0,,,,,90.0,41.0,7.7,5.0,0.00544623,0,,,2.0,4.0,3.0,6.0,,,1.0,1.0,,2.0,,,,,,3.0,,,2.0,1.0,,,,,,,,,,
11406802,away,Hellas Verona,Diego Coppola,,,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,25.0,19.0,3.0,,0.0,13.0,17.0,6.0,8.0,6.0,1.0,,,,,90.0,40.0,7.2,7.0,0.00087053,1,,,4.0,6.0,8.0,7.0,,,1.0,,1.0,,,,,,1.0,3.0,0.233,,2.0,4.0,,,,,,,,,,
11406802,away,Hellas Verona,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,False,31.0,13.0,5.0,,0.0,8.0,11.0,6.0,23.0,2.0,3.0,,,,,90.0,49.0,7.1,22.0,0.0115374,0,,3.0,3.0,6.0,6.0,8.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,
11406802,away,Hellas Verona,Ondrej Duda,,,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,36.0,24.0,12.0,3.0,0.0,7.0,9.0,18.0,30.0,4.0,6.0,,,,,90.0,55.0,7.0,16.0,0.084222,3,,3.0,,,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,0.0869,1.0,1.0,,,,2.0,,,,,,,
11406802,away,Hellas Verona,Suat Serdar,,,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,30.0,24.0,7.0,4.0,0.0,9.0,10.0,15.0,20.0,1.0,7.0,,,,,76.0,42.0,7.2,7.0,0.00700698,0,,,,2.0,3.0,7.0,2.0,2.0,3.0,1.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,
11406802,away,Hellas Verona,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,False,13.0,9.0,2.0,1.0,1.0,3.0,3.0,8.0,15.0,,5.0,,,,,86.0,32.0,7.2,10.0,0.0358289,2,,5.0,4.0,,8.0,5.0,,,1.0,1.0,1.0,4.0,2.0,,3.0,,2.0,,0.0667,2.0,,1.0,,,,,,,,,,
11406802,away,Hellas Verona,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,20.0,13.0,3.0,1.0,0.0,3.0,4.0,10.0,16.0,1.0,5.0,,,,,90.0,36.0,7.5,12.0,0.31877,3,,,2.0,2.0,7.0,5.0,3.0,,,,2.0,3.0,1.0,,2.0,,2.0,,0.0869,,,,,,,1.0,2.0,,,,,1.0
11406802,away,Hellas Verona,Darko Lazović,,,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,19.0,12.0,,,0.0,2.0,3.0,10.0,18.0,1.0,2.0,,,,,76.0,29.0,6.9,12.0,0.0242377,2,,2.0,,,1.0,,,,,,2.0,,1.0,,,True,1.0,,0.0473,,,,1.0,,,1.0,,,,,,
11406802,away,Hellas Verona,Tijjani Noslin,,,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,F,17,17,False,7.0,4.0,,,0.0,,,4.0,7.0,1.0,1.0,,,,,58.0,18.0,6.9,4.0,0.00288009,1,,,3.0,2.0,3.0,5.0,,,3.0,,1.0,,,,,,,,0.0674,,,,,,,1.0,,,,,,
11406802,away,Hellas Verona,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,18,18,True,8.0,3.0,4.0,,0.0,2.0,4.0,1.0,4.0,2.0,1.0,,,,,32.0,15.0,6.5,6.0,0.00054428,0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Karol Świderski,,,karol-swiderski,K. Świderski,F,19,184,4787,M,576438,EUR,853977600,F,11,11,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,4.0,,,,,32.0,18.0,6.4,8.0,0.0176544,0,,,1.0,,7.0,2.0,3.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,3.0,,,,,swider9,,,,
11406802,away,Hellas Verona,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,14.0,5.0,6.2,1.0,0.0127396,0,,,3.0,,6.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
11406802,away,Hellas Verona,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,903,M,1019892,EUR,1029369600,F,10,10,True,4.0,1.0,1.0,,0.0,,,1.0,5.0,2.0,1.0,,,,,14.0,12.0,6.6,6.0,0.00078712,0,,1.0,1.0,1.0,3.0,2.0,,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Thomas Henry,,,thomas-henry,T. Henry,F,9,191,450,M,795541,EUR,780019200,F,9,9,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,,,12.0,6.0,6.4,3.0,2.05e-06,1,,,,1.0,3.0,1.0,,,,,1.0,,,,3.0,,,,0.0445,,,,,,,1.0,,,,,,
11406802,away,Hellas Verona,Mattia Chiesa,Mattia,Chiesa,mattia-chiesa,M. Chiesa,G,1,190,62,M,916322,EUR,963705600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Simone Perilli,,,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Rúben Vinagre,,,ruben-vinagre,R. Vinagre,D,19,174,703,M,846441,EUR,923616000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Reda Belahyane,Reda Belahyane,,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,reda.belahyane,,,,
11406802,away,Hellas Verona,Charlys,Charlys,,charlys,Charlys,M,8,186,163,M,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183,302,M,929631,EUR,988588800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406802,away,Hellas Verona,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
