match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_penaltyConceded,stat_totalOffside,stat_bigChanceCreated
11541538,home,América Mineiro,Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,False,30.0,15.0,23.0,8.0,10.0,12.0,5.0,18.0,3.0,3.0,2.0,13.0,2.0,1.0,2.0,3.0,4.0,2.0,90.0,43.0,5.6,15.0,0.0,0.0,0.00180371,0,-0.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541538,home,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,False,42.0,24.0,10.0,3.0,15.0,21.0,9.0,21.0,5.0,9.0,8.0,6.0,,1.0,,,,,90.0,62.0,7.1,19.0,0.0914,0.0,0.0347174,1,,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11541538,home,América Mineiro,Iago Maidana,,,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,False,21.0,18.0,6.0,4.0,16.0,18.0,2.0,3.0,1.0,3.0,9.0,8.0,,,,,,,90.0,44.0,7.5,3.0,0.0,0.0,0.0050102,0,,2.0,3.0,,,4.0,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11541538,home,América Mineiro,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,False,35.0,23.0,12.0,3.0,17.0,19.0,6.0,16.0,,3.0,6.0,3.0,,1.0,,,,,90.0,51.0,6.6,12.0,0.0,0.0,0.0303378,0,,2.0,3.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
11541538,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,False,7.0,3.0,2.0,,1.0,3.0,3.0,5.0,,,1.0,2.0,,,,,,,33.0,16.0,6.3,8.0,0.0,0.0,0.193434,0,,,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11541538,home,América Mineiro,Juninho,,,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,24.0,18.0,1.0,,5.0,8.0,13.0,16.0,,3.0,2.0,7.0,,,,,,,90.0,43.0,7.2,9.0,0.0,0.0,0.126249,0,,1.0,4.0,1.0,,,5.0,2.0,2.0,1.0,2.0,,,,2.0,True,1.0,1.0,,,,,,,,,,,,
11541538,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,False,20.0,13.0,4.0,2.0,9.0,14.0,4.0,6.0,2.0,5.0,2.0,4.0,,1.0,,,,,59.0,29.0,6.4,10.0,0.0,0.0,0.00211455,0,,,2.0,1.0,,,,,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,,
11541538,home,América Mineiro,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,29.0,20.0,4.0,1.0,15.0,15.0,6.0,16.0,1.0,7.0,,8.0,,4.0,,,,,90.0,46.0,6.3,15.0,0.1184,0.0,0.00483931,1,,,6.0,3.0,,1.0,,,,2.0,,,2.0,1.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,
11541538,home,América Mineiro,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,False,13.0,9.0,2.0,,7.0,8.0,2.0,6.0,,2.0,,5.0,,,,,,,60.0,29.0,6.2,12.0,0.0,0.0,0.0871087,0,,1.0,7.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,1.0,,3.0,,,,,,,,,,,,,
11541538,home,América Mineiro,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,166471,EUR,537235200,F,11,11,False,11.0,8.0,1.0,1.0,,1.0,8.0,11.0,,4.0,,3.0,,2.0,,,,,71.0,25.0,6.6,9.0,0.0853,0.0,0.0181996,1,,3.0,6.0,,1.0,,,1.0,,3.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,
