match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalCross,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim
11368650,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,False,True,22.0,18.0,8.0,4.0,18.0,19.0,3.0,9.0,1.0,1.0,90.0,29.0,6.4,5.0,0.00018657,0,-0.2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368650,home,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,False,,73.0,63.0,9.0,3.0,47.0,51.0,22.0,7.0,,,90.0,93.0,6.6,13.0,0.0257146,0,,16.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368650,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,,70.0,64.0,3.0,1.0,53.0,55.0,15.0,2.0,,,90.0,79.0,6.9,6.0,0.00294681,0,,11.0,1.0,4.0,2.0,7.0,,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11368650,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,False,,74.0,53.0,16.0,5.0,31.0,37.0,37.0,6.0,,,90.0,90.0,7.2,25.0,0.0114813,1,,22.0,1.0,3.0,2.0,7.0,1.0,3.0,1.0,3.0,1.0,,1.0,3.0,3.0,1.0,0.092,,,,,,,,,,,,,,,,,,,
11368650,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,,22.0,14.0,3.0,1.0,7.0,9.0,13.0,4.0,,,45.0,32.0,6.5,11.0,0.00572874,2,,7.0,2.0,1.0,5.0,3.0,1.0,,,1.0,1.0,,,1.0,,,0.0577,,,2.0,1.0,1.0,0.0504,,,,,,,,,,,,,
11368650,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,34,34,False,,66.0,62.0,3.0,2.0,30.0,32.0,36.0,2.0,,,90.0,74.0,7.3,7.0,0.220968,0,,32.0,2.0,,4.0,4.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,
11368650,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,,36.0,34.0,2.0,2.0,12.0,13.0,23.0,3.0,,,90.0,52.0,6.7,8.0,0.0206141,1,,22.0,2.0,1.0,7.0,5.0,,2.0,,2.0,,1.0,,4.0,4.0,,0.0319,,,2.0,,1.0,,,,,2.0,,,,,,,,,
11368650,home,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,M,23,23,False,,18.0,13.0,1.0,,9.0,11.0,8.0,1.0,,,45.0,28.0,6.5,8.0,0.010102,0,,5.0,,,3.0,2.0,2.0,,1.0,3.0,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,
11368650,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,17,17,False,,16.0,10.0,1.0,,2.0,5.0,12.0,1.0,,,45.0,25.0,6.7,11.0,0.00505434,0,,8.0,1.0,,2.0,3.0,,,,2.0,2.0,1.0,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,
11368650,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,,17.0,11.0,1.0,,4.0,5.0,12.0,3.0,,,73.0,24.0,6.5,8.0,0.0262032,2,,7.0,4.0,1.0,8.0,1.0,,,,1.0,,4.0,,,,1.0,0.2751,,,1.0,1.0,,0.0654,,,1.0,,,,1.0,1.0,1.0,,,,
