match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAGoal,stat_accurateCross,stat_aerialLost,stat_errorLeadToAShot,stat_wasFouled,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_penaltyWon,stat_hitWoodwork
12450895,home,Saint-Étienne,Gautier Larsonneur,,,gautier-larsonneur,G. Larsonneur,G,30,181,266,M,810526,EUR,856656000,G,30,30,False,True,36.0,21.0,26.0,11.0,0.0,17.0,18.0,4.0,18.0,12.0,1.0,2.0,1.0,4.0,2.0,2.0,90.0,46.0,6.6,15.0,0.00125443,0,-1.7894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450895,home,Saint-Étienne,Yvann Maçon,,,yvann-macon,Y. Maçon,D,27,177,147,M,1006486,EUR,907200000,D,27,27,False,,37.0,29.0,1.0,1.0,0.0,9.0,9.0,20.0,29.0,8.0,,,,,,,89.0,68.0,6.4,16.0,0.0584238,1,,1.0,4.0,8.0,1.0,4.0,2.0,1.0,1.0,6.0,4.0,2.0,2.0,1.0,0.0223,1.0,,,,,,,,,,,,,,,,,,,
12450895,home,Saint-Étienne,Dylan Batubinsika,,,dylan-batubinsika,D. Batubinsika,D,28,184,4399,M,352912,EUR,824342400,D,21,21,False,,43.0,40.0,1.0,1.0,0.0,28.0,29.0,12.0,14.0,5.0,,,,,,,90.0,58.0,6.1,4.0,0.00461005,0,,,2.0,3.0,1.0,,,,3.0,2.0,,,,,,,1.0,1.0,7.0,1.0,,,,,,,,,,,,,,,
12450895,home,Saint-Étienne,Mickael Nade,,,mickael-nade,M. Nade,D,3,186,169,M,865847,EUR,920505600,D,3,3,False,,48.0,44.0,1.0,,0.0,39.0,40.0,5.0,8.0,1.0,,,,,,,90.0,58.0,5.5,4.0,0.00501905,0,,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,6.0,1.0,1.0,,,,,,,,,,,,,,
12450895,home,Saint-Étienne,Léo Pétrot,,,leo-petrot,L. Pétrot,D,21,188,232,M,827504,EUR,861062400,D,19,19,False,,45.0,38.0,3.0,1.0,0.0,17.0,20.0,22.0,28.0,6.0,,,,,,,90.0,67.0,6.0,13.0,0.0352595,0,,3.0,3.0,2.0,,1.0,,,1.0,,,2.0,,,,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12450895,home,Saint-Étienne,Benjamin Bouchouari,,,benjamin-bouchouari,B. Bouchouari,M,8,165,2363,M,1046446,EUR,1005609600,M,6,6,False,,52.0,47.0,1.0,,0.0,16.0,19.0,31.0,33.0,4.0,,,,,,,90.0,66.0,6.3,9.0,0.165477,0,,,6.0,4.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,,
12450895,home,Saint-Étienne,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,4,187,490,M,996908,EUR,1011052800,M,4,4,False,,65.0,56.0,5.0,3.0,0.0,30.0,34.0,26.0,31.0,4.0,,,,,,,90.0,80.0,6.6,12.0,0.0537041,2,,,4.0,5.0,1.0,1.0,1.0,,1.0,4.0,2.0,2.0,1.0,,0.0427,,,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,
12450895,home,Saint-Étienne,Florian Tardieu,,,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,False,,44.0,39.0,2.0,2.0,0.0,14.0,16.0,25.0,28.0,5.0,,,,,,,63.0,54.0,6.4,8.0,0.054606,0,,,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,
12450895,home,Saint-Étienne,Irvin Cardona,,,irvin-cardona,I. Cardona,F,7,185,565,M,605552,EUR,870998400,F,7,7,False,,31.0,21.0,1.0,1.0,0.0,4.0,5.0,17.0,27.0,2.0,,,,,,,78.0,45.0,6.9,15.0,0.406224,1,,1.0,1.0,3.0,,1.0,,1.0,,1.0,,3.0,,,0.0154,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
12450895,home,Saint-Étienne,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,32,32,False,,32.0,23.0,,,0.0,11.0,13.0,12.0,19.0,1.0,,,,,,,79.0,46.0,7.1,14.0,0.02582,4,,,5.0,4.0,2.0,1.0,1.0,1.0,1.0,,,4.0,2.0,,0.7159,,2.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,1.0,0.8106,,,,
