match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_goalAssist,stat_totalContest,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_wonContest,stat_goodHighClaim,stat_bigChanceMissed
11399504,home,Heracles Almelo,Emil Hansson,emil-hansson,E. Hansson,M,7,172,243,M,794362,EUR,897868800,F,29,29,False,33.0,28.0,1.0,,7.0,7.0,24.0,33.0,3.0,,,,,87.0,54.0,7.5,16.0,0.122,0.0,0.397256,2,,7.0,3.0,,7.0,3.0,1.0,,,,,2.0,2.0,,1.0,,,1.0,,,1.0,,1.0,2.0,6.0,,1.0,,,3.0,,
11399504,home,Heracles Almelo,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,44,44,True,8.0,5.0,,,,,5.0,8.0,,,,,,29.0,15.0,7.1,6.0,0.6972,0.6147,0.0202254,2,,,,1.0,3.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,Mohamed,Sankoh,,,
11399504,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,True,9.0,6.0,2.0,2.0,,,6.0,11.0,,,,,,28.0,13.0,6.7,7.0,0.0,0.0,0.115783,0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11399504,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188,82,M,1189738,EUR,1024790400,M,32,32,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,13.0,5.0,6.2,2.0,0.0,0.0,0.00100516,0,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
11399504,home,Heracles Almelo,Abdenego Nankishi,abdenego-nankishi,A. Nankishi,M,17,178,65,M,1064081,EUR,1025913600,F,24,24,True,3.0,3.0,,,,,3.0,5.0,3.0,,,,,12.0,10.0,6.7,4.0,0.0,0.0,0.00722052,0,,2.0,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,
11399504,home,Heracles Almelo,Diego van Oorschot,van-oorschot-diego,D. v. Oorschot,F,8,173,57,M,1482511,EUR,1128211200,F,30,30,True,3.0,2.0,,,,,2.0,3.0,2.0,,,,,8.0,5.0,6.6,1.0,0.0,0.0,0.00036137,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Diego van Oorschot,,,,
11399504,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,home,Heracles Almelo,Robin Jalving,robin-jalving,R. Jalving,G,,193,14,M,856545,EUR,955411200,G,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,home,Heracles Almelo,Sava Arangel Čestić,sava-arangel-cestic,S. A. Čestić,D,6,192,85,M,1014566,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,home,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stijn Bultman,,,,
11399504,home,Heracles Almelo,Marko Vejinović,marko-vejinovic,M. Vejinović,M,18,186,29,M,40947,EUR,634003200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,32.0,10.0,30.0,8.0,4.0,7.0,6.0,25.0,13.0,1.0,2.0,,,90.0,40.0,6.0,22.0,0.0,0.0,0.00114426,0,-1.3603,,,,,1.0,,,,,,,,1.0,,,,,True,,,,,,,,,,,,1.0,
11399504,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,26.0,23.0,5.0,4.0,10.0,12.0,14.0,16.0,6.0,,,,,90.0,56.0,7.1,7.0,0.0,0.0,0.0346283,0,,2.0,1.0,,2.0,5.0,,5.0,3.0,3.0,1.0,,3.0,,2.0,,1.0,2.0,,,,,,,1.0,,,,,1.0,,
11399504,away,Excelsior,Casper Widell,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,38.0,32.0,10.0,10.0,18.0,21.0,14.0,17.0,6.0,,,,,90.0,50.0,6.8,8.0,0.0,0.0,0.0121864,0,,,,,1.0,2.0,,8.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,
11399504,away,Excelsior,Sven Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,25.0,24.0,3.0,3.0,20.0,20.0,4.0,5.0,2.0,,,,,76.0,30.0,6.4,1.0,0.0,0.0,0.00115375,0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,Sven,Nieuwpoort,,,
11399504,away,Excelsior,Arthur Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,21.0,17.0,1.0,,9.0,10.0,8.0,11.0,5.0,,,,,90.0,48.0,6.3,13.0,0.0238,0.0767,0.0553478,1,,,,,5.0,6.0,,4.0,3.0,1.0,,,,,,,1.0,3.0,,1.0,,,2.0,,6.0,,,Arthur,Zagre,3.0,,
11399504,away,Excelsior,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,False,27.0,19.0,1.0,1.0,10.0,11.0,9.0,17.0,3.0,,,,,76.0,41.0,6.4,12.0,0.0,0.0,0.00430947,0,,1.0,,1.0,5.0,4.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,3.0,,,,,,,
11399504,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,M,4,4,False,35.0,27.0,5.0,1.0,13.0,14.0,14.0,22.0,2.0,,,,,90.0,47.0,6.6,11.0,0.0116,0.0,0.0112946,1,,1.0,,1.0,3.0,4.0,,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,
11399504,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,25.0,20.0,1.0,1.0,6.0,8.0,14.0,17.0,5.0,,,,,63.0,34.0,7.2,8.0,0.0,0.0,0.216387,0,,,,2.0,3.0,4.0,,,2.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,1.0,1.0,,,,1.0,,
11399504,away,Excelsior,Derensili Sanches Fernandes,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,F,30,30,False,23.0,14.0,1.0,,6.0,11.0,9.0,14.0,9.0,,,,,76.0,37.0,6.7,16.0,0.0592,0.0,0.0921566,1,,2.0,1.0,1.0,6.0,3.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,3.0,,,1.0,,,,3.0,1.0,,,,1.0,,
11399504,away,Excelsior,Nikolas Agrafiotis,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,19,19,False,3.0,1.0,,,,1.0,1.0,2.0,,,,,,34.0,7.0,7.3,3.0,0.1591,0.1695,0.00127611,2,,,,4.0,5.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,Nikolas Agrafiotis,,,,
11399504,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,7,7,False,17.0,13.0,2.0,1.0,2.0,4.0,12.0,15.0,2.0,,,,,56.0,27.0,5.9,8.0,0.145,0.0,0.0994267,2,,2.0,1.0,1.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,Lazaros,Lamprou,,,1.0
11399504,away,Excelsior,Richie Omorowa,richie-omorowa,R. Omorowa,F,93,181,182,M,1104954,EUR,1080604800,F,17,17,True,16.0,11.0,,,6.0,8.0,5.0,8.0,1.0,,,,,56.0,25.0,6.4,9.0,0.0794,0.2977,0.00762651,1,,,,4.0,7.0,6.0,,,1.0,1.0,1.0,2.0,,3.0,,,,3.0,,1.0,,,1.0,,1.0,,,,,1.0,,1.0
11399504,away,Excelsior,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,10,10,True,16.0,13.0,3.0,2.0,4.0,5.0,9.0,11.0,2.0,,,,,27.0,28.0,7.1,5.0,0.0215,0.0,0.0277062,1,,,,1.0,2.0,5.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,2.0,,,,,2.0,,
11399504,away,Excelsior,Ian Smeulers,ian-smeulers,I. Smeulers,D,,174,14,M,856742,EUR,947635200,D,28,28,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,,,,14.0,12.0,6.2,5.0,0.0,0.0,0.00188034,0,,,,,2.0,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
11399504,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,9.0,9.0,2.0,2.0,6.0,6.0,3.0,3.0,,,,,,14.0,13.0,6.6,,0.0,0.0,0.00028836,0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,Serano Seymor,,,,
11399504,away,Excelsior,Oscar Uddenäs,oscar-uddenas,O. Uddenäs,F,10,186,70,M,962069,EUR,1029542400,M,11,11,True,3.0,2.0,1.0,,,,2.0,3.0,,,,,,14.0,6.0,6.2,4.0,0.0,0.0,0.00295878,0,,,,1.0,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,
11399504,away,Excelsior,Norbert Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norbert,Alblas,,,
11399504,away,Excelsior,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mimeirhel Benita,,,,
11399504,away,Excelsior,Noah Naujoks,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399504,away,Excelsior,Troy Parrott,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
