match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_duelLost,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_totalCross,stat_challengeLost,stat_clearanceOffLine,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,stat_totalOffside
13096804,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,False,27.0,14.0,17.0,4.0,0.0,11.0,14.0,3.0,13.0,2.0,11.0,3.0,1.0,1.0,2.0,2.0,90.0,40.0,6.9,13.0,0.00068663,0,0.0091000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,False,36.0,33.0,7.0,5.0,0.0,21.0,21.0,12.0,15.0,2.0,7.0,,,,,,74.0,51.0,7.1,3.0,0.00948104,0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,5,5,False,14.0,11.0,5.0,2.0,0.0,7.0,7.0,4.0,7.0,,,,,,,,32.0,17.0,5.3,4.0,0.00210518,0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,39.0,32.0,7.0,4.0,0.0,19.0,22.0,13.0,17.0,6.0,4.0,,,,,,90.0,50.0,7.0,7.0,0.0159006,0,,1.0,2.0,1.0,,,1.0,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,32.0,26.0,6.0,3.0,0.0,12.0,14.0,14.0,21.0,5.0,6.0,,,,,,90.0,62.0,8.2,13.0,0.0832913,0,,7.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,24.0,19.0,1.0,,0.0,5.0,5.0,15.0,23.0,1.0,3.0,,,,,,74.0,45.0,6.7,12.0,0.717432,2,,3.0,1.0,,,,2.0,4.0,1.0,,,4.0,1.0,,1.0,1.0,True,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1415,0.4238,,,,,
13096804,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,45.0,32.0,10.0,4.0,0.0,17.0,23.0,15.0,23.0,4.0,10.0,,,,,,90.0,76.0,7.2,20.0,0.0111436,3,,11.0,1.0,,5.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,,,4.0,,,,2.0,2.0,1.0,,,1.0,2.0,0.1109,0.1663,p.gueye24,,,,
13096804,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,52.0,42.0,3.0,2.0,0.0,18.0,21.0,24.0,31.0,3.0,7.0,,,,,,90.0,76.0,7.3,16.0,0.0276229,1,,6.0,,2.0,3.0,2.0,,5.0,5.0,2.0,2.0,,2.0,,,1.0,,,,2.0,1.0,,,,,0.0587,,,1.0,,,
13096804,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,False,27.0,19.0,3.0,,1.0,7.0,8.0,13.0,25.0,,1.0,,,,,,63.0,40.0,7.1,15.0,0.132844,0,,2.0,,,1.0,,,,2.0,,1.0,6.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,
13096804,home,Villarreal,Thierno Barry,,,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,False,12.0,10.0,,,0.0,2.0,2.0,9.0,11.0,,1.0,,,,,,74.0,24.0,7.5,4.0,0.41688,1,,9.0,2.0,,1.0,,,3.0,2.0,3.0,5.0,1.0,,,1.0,2.0,,1.0,,2.0,2.0,2.0,1.0,,,0.1477,,t.barry29,1.0,,,
13096804,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,False,19.0,13.0,1.0,,0.0,2.0,2.0,11.0,18.0,,1.0,,,,,,83.0,48.0,7.0,18.0,0.0155207,5,,10.0,,,3.0,2.0,,11.0,4.0,4.0,,1.0,,,4.0,1.0,,,3.0,7.0,3.0,,2.0,2.0,1.0,0.5997,1.3698,,2.0,1.0,,
13096804,home,Villarreal,Juan Bernat,,,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,12,12,True,7.0,5.0,,,0.0,2.0,3.0,3.0,6.0,2.0,1.0,,,,,,27.0,15.0,6.9,4.0,0.00208037,1,,3.0,,,2.0,2.0,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,1.0,,0.3136,0.3309,,,,,
13096804,home,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,True,11.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,6.0,,2.0,,,,,,16.0,18.0,6.8,2.0,0.00408439,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanfoyth,,,,
13096804,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,9.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,1.0,,,,,,16.0,14.0,6.8,3.0,0.00615403,0,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,GerardMoreno9,,,,
13096804,home,Villarreal,Pau Cabanes,Pau Cabanes De La Torre,,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,33,33,True,10.0,7.0,,,0.0,,,7.0,11.0,,,,,,,,16.0,17.0,6.6,9.0,0.0823944,0,,1.0,,,,,1.0,3.0,2.0,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,
13096804,home,Villarreal,Thiago Ojeda,Thiago Ojeda,,thiago-ojeda,T. Ojeda,M,28,188,125,M,1116580,EUR,1042329600,M,38,38,True,7.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,,,,,13.0,11.0,6.6,2.0,0.0093953,1,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.0103,,,1.0,,,
13096804,home,Villarreal,Rubén Gómez,Rubén Gómez Peris,,ruben-gomez,R. Gómez,G,31,185,45,M,1407702,EUR,1011830400,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ericbailly,,,,
13096804,home,Villarreal,Arnau Solà,,,arnau-sola,A. Solà,D,16,179,86,M,997025,EUR,1049414400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,home,Villarreal,Etta Eyong,Etta Eyong,,etta-eyong,E. Eyong,F,21,181,18339,M,1393673,EUR,1066089600,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,away,Rayo Vallecano,Augusto Batalla,,,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,False,23.0,18.0,11.0,6.0,0.0,14.0,14.0,4.0,9.0,,5.0,1.0,4.0,4.0,,,90.0,30.0,7.5,6.0,0.00056635,0,1.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096804,away,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,29.0,22.0,8.0,3.0,0.0,11.0,14.0,11.0,15.0,1.0,3.0,,,,,,57.0,44.0,6.6,8.0,0.0316943,0,,,1.0,,,,,3.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
13096804,away,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,50.0,42.0,9.0,2.0,0.0,20.0,24.0,22.0,26.0,5.0,4.0,,,,,,90.0,62.0,7.1,8.0,0.199659,2,,4.0,1.0,2.0,1.0,1.0,1.0,5.0,,4.0,3.0,,,,,1.0,,,,,,,,,,0.0833,,,2.0,,,
13096804,away,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,33.0,30.0,5.0,3.0,0.0,22.0,23.0,8.0,10.0,7.0,4.0,,,,,,90.0,52.0,6.9,5.0,0.00338618,1,,5.0,,,3.0,3.0,2.0,4.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,0.0241,,,1.0,,,
13096804,away,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,47.0,37.0,3.0,1.0,0.0,14.0,19.0,23.0,30.0,6.0,8.0,,,,,,84.0,85.0,7.5,14.0,0.0309741,3,,7.0,1.0,2.0,5.0,4.0,,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,0.1681,0.3017,,1.0,,,
