match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_wonTackle,captain,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_penaltyConceded,stat_bigChanceCreated,stat_goodHighClaim,stat_goals,stat_lastManTackle,stat_penaltyWon
14572819,home,FC Utrecht,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176.0,515,M,1105700,EUR,1027296000,F,10,10,False,29.0,22.0,2.0,,0.0,6.0,6.0,16.0,23.0,1.0,4.0,,,,,85.0,53.0,6.6,19.0,0.0536443,238.68254235879,23.0,136.08,30.135,,3,,0.31,0.28,-0.04,,1.0,1.0,9.0,4.0,1.0,4.0,,1.0,2.0,,,,,109.29038069151,5.0,4.0,2.0,,1.0,4.0,,,,,,0.2061,-0.47,1.0,2.0,0.0198,,,,,,,,
14572819,home,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,10,170.0,323,M,1214695,EUR,1121385600,F,15,15,True,22.0,18.0,1.0,,0.0,6.0,6.0,12.0,16.0,,2.0,,,,,45.0,34.0,6.7,9.0,0.0510096,57.303841134677,10.0,-6.405,5.46,,2,,0.08,0.11,0.15,,,,1.0,2.0,,1.0,,,2.0,1.0,Adrian Blake,,1.0,,,1.0,1.0,,,3.0,1.0,,,,,0.0372,0.01,1.0,1.0,0.041,,,,,,,,
14572819,home,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178.0,3584,M,991679,EUR,971913600,D,16,16,True,14.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,8.0,1.0,2.0,,,,,22.0,23.0,6.5,2.0,0.0464409,50.380539497335,7.0,40.11,15.33,,1,,0.25,0.07,-0.41,,,1.0,1.0,5.0,,,,4.0,,2.0,,,,15.954475861024,1.0,,,,1.0,2.0,1.0,3.0,,1.0,,0.0436,-0.16,,,,,,1.0,,,,,
14572819,home,FC Utrecht,Jaygo van Ommeren,jaygo-van-ommeren,J. v. Ommeren,M,6,,81,M,1957736,EUR,1210204800,M,46,46,True,21.0,19.0,,,0.0,10.0,11.0,9.0,10.0,,1.0,,,,,22.0,22.0,6.5,3.0,0.0114052,34.465565390958,6.0,3.885,5.355,,0,,0.04,0.02,-0.06,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,Jaygo van Ommeren,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Rafik El Arguioui,rafik-el-arguioui,R. E. Arguioui,M,8,178.0,353,M,1190941,EUR,1122768000,M,43,43,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,,9.0,6.0,6.4,2.0,0.00291796,35.200621318363,3.0,8.4,10.605,,0,,-0.12,0.05,-0.05,,,1.0,,1.0,,,,,,,Rafik el Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Bjorn Menzo,bjorn-menzo,B. Menzo,M,17,183.0,39,M,2035260,EUR,1177200000,F,49,49,True,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,,,,,9.0,12.0,7.2,2.0,0.448146,49.901862117371,5.0,43.47,30.765,,1,,0.46,0.24,0.13,,,1.0,,2.0,,,1.0,,,1.0,Bjorn Menzo,,,33.010880766802,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,0.0146,-0.32,,,,,,,1.0,,,,
14572819,home,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196.0,390,M,347726,EUR,770256000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Kevin Gadellaa,kevin-gadellaa,K. Gadellaa,G,1,210.0,176,M,1169107,EUR,1049760000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186.0,201,M,794990,EUR,896745600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182.0,150,M,46900,EUR,618105600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190.0,158,M,152414,EUR,719107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,home,FC Utrecht,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185.0,271,M,1001468,EUR,949622400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Tobias Okiki Lawal,tobias-okiki-lawal,T. O. Lawal,G,26,195.0,270,M,990025,EUR,960336000,G,26,26,False,40.0,28.0,21.0,10.0,0.0,19.0,23.0,9.0,17.0,2.0,12.0,3.0,,7.0,1.0,90.0,58.0,8.5,12.0,0.0052259,58.317182805113,9.0,42.315,9.555,0.2887,0,0.462,0.27,0.01,0.36,0.3,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14572819,away,KRC Genk,Zakaria El Ouahdi,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3927,M,1134470,EUR,1009756800,D,77,77,False,29.0,25.0,3.0,1.0,0.0,12.0,12.0,13.0,17.0,5.0,6.0,,,,,90.0,57.0,8.2,8.0,0.00871641,145.19951463582,14.0,54.495,36.855,,2,,0.04,0.09,0.83,,1.0,,4.0,3.0,,,2.0,1.0,2.0,,,,1.0,37.566357302778,1.0,2.0,1.0,,3.0,1.0,,1.0,,,,0.1678,0.51,1.0,1.0,0.0314,,z.elouahdi,,,,1.0,1.0,
14572819,away,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185.0,236,M,935309,EUR,952992000,D,3,3,False,40.0,37.0,1.0,,0.0,22.0,24.0,15.0,16.0,3.0,5.0,,,,,90.0,52.0,7.0,4.0,0.00605626,127.69151384613,19.0,14.28,14.07,,0,,0.14,0.03,0.26,,2.0,,2.0,3.0,,,,2.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Matte Smets,smets-matte,M. Smets,D,6,184.0,967,M,1392905,EUR,1073174400,D,6,6,False,51.0,45.0,4.0,2.0,0.0,34.0,36.0,11.0,15.0,5.0,2.0,,,,,90.0,62.0,7.0,6.0,0.00378675,221.28892682394,31.0,30.975,23.625,,1,,0.18,0.07,0.38,,,,1.0,,,,1.0,,,,,,,27.854625486623,1.0,,,1.0,1.0,,,,,,,0.0074,0.0,1.0,,0.0092,,,,,,,,
14572819,away,KRC Genk,Yaimar Medina,yaimar-medina,Y. Medina,D,19,178.0,1169,M,1106546,EUR,1099612800,D,19,19,False,36.0,28.0,4.0,1.0,0.0,15.0,19.0,13.0,17.0,7.0,3.0,,,,,90.0,67.0,7.5,13.0,0.0742365,98.688304800284,13.0,12.915,19.32,,1,,0.02,0.22,0.84,,2.0,2.0,4.0,6.0,,,3.0,3.0,3.0,1.0,Yaimar Medina,,1.0,35.680957720457,2.0,,,,2.0,1.0,1.0,1.0,,1.0,,0.0206,-0.28,,,,,,,1.0,,,1.0,
14572819,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181.0,435,M,801025,EUR,855187200,M,8,8,False,41.0,33.0,7.0,4.0,0.0,18.0,20.0,15.0,21.0,3.0,5.0,,,,,90.0,59.0,8.0,9.0,0.109839,90.779018101722,13.0,-11.865,11.13,,0,,0.14,0.12,0.6,,1.0,2.0,1.0,8.0,,,1.0,4.0,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,3.0,True,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Junya Ito,junya-ito,J. Ito,M,10,176.0,4879,M,783278,EUR,731635200,M,10,10,False,26.0,20.0,3.0,1.0,0.0,5.0,8.0,15.0,18.0,1.0,1.0,,,,,90.0,46.0,6.9,13.0,0.0119381,129.065020465,10.0,95.55,47.565,,0,,-0.39,0.21,-0.04,,,1.0,4.0,8.0,3.0,,1.0,7.0,,1.0,,,,74.747665698056,2.0,1.0,,,,4.0,,4.0,,,,,,,,,,ItouJky,,,,,,
14572819,away,KRC Genk,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,542,M,845344,EUR,929404800,M,38,38,False,39.0,32.0,1.0,,0.0,8.0,9.0,24.0,30.0,4.0,4.0,,,,,90.0,59.0,7.3,11.0,0.124785,66.943000726206,12.0,28.665,7.14,,4,,-0.26,0.27,0.19,,3.0,2.0,8.0,6.0,2.0,1.0,2.0,1.0,2.0,,,,3.0,,,1.0,,,1.0,,,1.0,,1.0,,0.9979,0.43,3.0,,1.1028,1.0,,,,,1.0,,
14572819,away,KRC Genk,Konstantinos Karetsas,konstantinos-karetsas,K. Karetsas,M,20,171.0,6602,M,1468744,EUR,1195430400,M,20,20,False,38.0,30.0,3.0,2.0,0.0,8.0,9.0,22.0,29.0,1.0,7.0,,,,,89.0,68.0,7.1,22.0,0.10616,217.59256839575,26.0,96.6,23.31,,1,,0.25,0.22,-0.08,,1.0,,12.0,7.0,2.0,2.0,,2.0,2.0,1.0,,,3.0,26.423649180232,1.0,9.0,2.0,,,4.0,1.0,1.0,,,,0.0395,0.01,,1.0,,,,,,,,,1.0
14572819,away,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174.0,385,M,985162,EUR,964396800,M,14,14,False,17.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,13.0,,2.0,,,,,68.0,27.0,6.3,9.0,0.127754,51.265299085924,7.0,-1.47,6.825,,0,,0.02,0.02,-0.02,,,1.0,5.0,1.0,,1.0,3.0,,1.0,2.0,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Aaron Bibout,bibout-aaron,A. Bibout,F,23,193.0,430,M,1502620,EUR,1094688000,F,23,23,False,12.0,11.0,,,0.0,3.0,3.0,8.0,9.0,2.0,2.0,,,,,74.0,27.0,6.5,6.0,0.00843676,66.89515998834,7.0,12.39,24.255,,3,,-0.1,0.2,0.16,,2.0,2.0,5.0,4.0,,1.0,,1.0,3.0,1.0,,,,27.417798616957,1.0,2.0,1.0,,1.0,,,,,3.0,,0.3782,-0.41,,,,1.0,,,,,,,
14572819,away,KRC Genk,Nikolas Sattlberger,sattlberger-nikolas,N. Sattlberger,M,24,191.0,235,M,1086072,EUR,1074384000,M,24,24,True,11.0,9.0,,,0.0,6.0,6.0,3.0,5.0,1.0,,,,,,22.0,12.0,6.7,2.0,0.00531814,,,,,,0,,0.03,,-0.02,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Hyun-gyu Oh,hyun-gyu-oh,H. Oh,F,9,185.0,4457,M,1010634,EUR,987033600,F,9,9,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,16.0,9.0,6.3,7.0,0.00271515,,,,,,0,,-0.07,-0.16,-0.01,,1.0,2.0,4.0,2.0,,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179.0,986,M,1099462,EUR,1012780800,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,2.0,,1.0,0.00130166,,,,,,0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,194,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Brent Stevens,brent-stevens,B. Stevens,G,71,187.0,133,M,1138934,EUR,1060560000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Brent Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Josue Ndenge Kongolo,josue-ndenge-kongolo,J. N. Kongolo,D,44,184.0,310,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Adrian Palacios,palacios-adrian,A. Palacios,D,34,186.0,283,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,August De Wannemacker,august-de-wannemacker,A. D. Wannemacker,M,56,181.0,258,M,1931420,EUR,1230163200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,August De Wannemacker,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180.0,163,M,961902,EUR,1011571200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Ibrahima Sory Bangoura,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Jusef Erabi,jusef-erabi,J. Erabi,F,99,183.0,639,M,1106649,EUR,1055030400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572819,away,KRC Genk,Robin Mirisola,robin-mirisola,R. Mirisola,F,29,182.0,303,M,1405446,EUR,1165536000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
