match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_aerialLost,stat_outfielderBlock,stat_penaltyWon,stat_bigChanceMissed,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_hitWoodwork
12437724,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,23.0,22.0,,,0.0,10.0,10.0,13.0,15.0,2.0,,,,45.0,37.0,7.1,7.0,0.383909,0,,Arda Guler,,,2.0,4.0,5.0,,3.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,
12437724,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,24.0,22.0,1.0,1.0,0.0,15.0,17.0,7.0,7.0,3.0,,,,23.0,27.0,7.3,2.0,0.145149,0,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,
12437724,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Lorenzo Aguado,lorenzo-aguado-herrera,L. Aguado,D,2,177,2022,M,,1526535,EUR,1032393600,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Diego Aguado,diego-aguado-facio,D. Aguado,D,3,185,5738,M,,1614687,EUR,1170806400,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Chema Andrés,chema-andres,C. Andrés,M,30,193,8504,M,,1464641,EUR,1114387200,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,Chema Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,away,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,,604258,EUR,733881600,G,13,13,False,28.0,14.0,23.0,9.0,0.0,5.0,5.0,9.0,23.0,4.0,2.0,,,90.0,32.0,6.6,14.0,0.00358726,0,-0.3863,,,True,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12437724,away,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,,949707,EUR,899424000,D,21,21,False,24.0,17.0,4.0,1.0,0.0,6.0,7.0,11.0,19.0,2.0,,,,90.0,54.0,7.1,14.0,0.00977333,1,,,,,2.0,7.0,9.0,2.0,1.0,,3.0,5.0,3.0,1.0,3.0,0.0222,,1.0,1.0,2.0,,,,,,4.0,1.0,1.0,,0.0117,,,,,,,,,
12437724,away,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,,576276,EUR,794793600,D,22,22,False,23.0,21.0,3.0,3.0,0.0,13.0,14.0,8.0,9.0,3.0,,,,90.0,32.0,6.8,3.0,0.00584701,0,,,,,,4.0,3.0,,1.0,,4.0,2.0,2.0,,,,1.0,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,
12437724,away,Getafe,Juan Berrocal,juan-berrocal,J. Berrocal,D,6,187,92,M,,851226,EUR,918172800,D,4,4,False,26.0,20.0,4.0,,0.0,16.0,17.0,4.0,9.0,5.0,,,,78.0,28.0,6.2,6.0,0.00228263,0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12437724,away,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,,350560,EUR,730425600,D,16,16,False,30.0,24.0,2.0,,0.0,11.0,11.0,13.0,21.0,3.0,,,,90.0,50.0,6.7,11.0,0.0350243,1,,,,,2.0,2.0,5.0,,1.0,,2.0,4.0,2.0,1.0,,0.0179,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,
12437724,away,Getafe,Allan Nyom,allan-nyom,A. Nyom,D,12,190,777,M,,128637,EUR,579225600,M,12,12,False,4.0,2.0,,,0.0,,,2.0,4.0,,,,,45.0,9.0,5.8,4.0,0.00121294,0,,,,,,3.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,
12437724,away,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,,811629,EUR,781488000,M,5,5,False,34.0,32.0,4.0,3.0,0.0,15.0,17.0,18.0,21.0,6.0,,,,90.0,45.0,6.7,6.0,0.0705803,1,,,,,4.0,3.0,2.0,2.0,,1.0,,2.0,1.0,1.0,,0.0755,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
12437724,away,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,,805137,EUR,851558400,M,15,15,False,29.0,23.0,4.0,2.0,0.0,9.0,11.0,14.0,18.0,6.0,,,,90.0,38.0,6.5,11.0,0.0271822,1,,,,,,5.0,1.0,,2.0,1.0,1.0,,,2.0,,0.0943,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,
12437724,away,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,,794950,EUR,887587200,M,17,17,False,11.0,9.0,,,0.0,4.0,5.0,5.0,7.0,2.0,,,,66.0,19.0,6.5,6.0,0.0327572,1,,,,,1.0,5.0,1.0,1.0,1.0,,1.0,,,,,0.0205,,2.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,,0.0148,,,,,,,,,
12437724,away,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,,385888,EUR,812419200,F,8,8,False,1.0,1.0,,,0.0,,,1.0,1.0,,,,,45.0,9.0,6.4,4.0,0.00168111,0,,,,,,2.0,,1.0,,,1.0,,,4.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12437724,away,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,alvarorodrigz_,1154587,EUR,1089763200,F,18,18,False,11.0,3.0,,,0.0,2.0,3.0,1.0,9.0,4.0,,,,89.0,34.0,6.8,16.0,0.00024557,0,,,,,1.0,14.0,8.0,,2.0,,3.0,2.0,2.0,4.0,2.0,,4.0,1.0,,2.0,,2.0,,,,9.0,,,1.0,,,,,,,,,,
12437724,away,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182,408,M,,1392054,EUR,1027641600,F,29,29,True,8.0,4.0,,,0.0,,,4.0,8.0,2.0,,,,45.0,18.0,6.9,7.0,0.00215212,1,,,,,,2.0,3.0,,1.0,,,2.0,2.0,1.0,,0.0263,,2.0,1.0,1.0,,,,,,,,1.0,,0.0222,,,,,,,,,
12437724,away,Getafe,Christantus Uche,christantus-uche,C. Uche,F,12,190,4381,M,,1884145,EUR,1053302400,M,6,6,True,6.0,3.0,,,0.0,,,3.0,6.0,1.0,,,,21.0,7.0,6.5,3.0,0.00145347,1,,Christantus Uche,,,,,,,,,,,,,,0.0755,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
12437724,away,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,,966836,EUR,928886400,D,7,7,True,6.0,3.0,,,0.0,1.0,1.0,2.0,7.0,1.0,,,,24.0,12.0,6.7,5.0,0.00395546,0,,,,,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12437724,away,Getafe,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192,315,M,,1100831,EUR,1064361600,M,31,31,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,1.0,,,,24.0,16.0,6.6,4.0,0.00773436,1,,,,,,3.0,1.0,,,1.0,,,,1.0,,0.1167,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0
12437724,away,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,,1211005,EUR,1085443200,M,20,20,True,16.0,14.0,,,0.0,3.0,4.0,11.0,12.0,1.0,,,,12.0,17.0,6.6,2.0,0.0104915,0,,Jesús Santiago,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12437724,away,Getafe,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,,1048927,EUR,1027555200,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,1.0,,,0.00396916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,away,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196,201,M,,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,away,Getafe,Nabil Aberdin,nabil-aberdin,N. Aberdin,D,3,182,254,M,,1136806,EUR,1030060800,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437724,away,Getafe,David Arguelles,david-arguelles,D. Arguelles,D,,170,13,M,,1014085,EUR,1009843200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
