match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_punches,stat_errorLeadToAShot,player_sofascoreId
13472635,home,Vitória,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,871291,EUR,922406400,G,12,12,False,15.0,9.0,12.0,6.0,0.0,4.0,8.0,5.0,7.0,1.0,1.0,2.0,90.0,17.0,7.0,6.0,0.00045468,5.7094689770591,1.0,5.25,5.25,0,0.2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472635,home,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,4,4,False,10.0,8.0,2.0,1.0,0.0,3.0,3.0,5.0,7.0,,,,45.0,18.0,6.7,2.0,0.00109419,7.6153387653259,2.0,2.94,2.625,0,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472635,home,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,22.0,18.0,3.0,2.0,0.0,9.0,10.0,9.0,12.0,3.0,,,90.0,28.0,6.9,5.0,0.00403388,18.476142809207,4.0,-1.155,4.83,1,,,2.0,4.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,0.0747,,,,,,,,,,,,,,,,,,,,,,
13472635,home,Vitória,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,False,32.0,24.0,10.0,4.0,0.0,13.0,13.0,11.0,19.0,7.0,,,90.0,44.0,7.2,11.0,0.00547994,49.79032812479,7.0,22.68,12.915,0,,1.0,2.0,1.0,6.0,,,1.0,1.0,,,2.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
13472635,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,M,27,27,False,20.0,13.0,3.0,1.0,0.0,1.0,2.0,12.0,18.0,,,,64.0,35.0,6.7,15.0,0.011,9.0716057202693,2.0,8.19,4.935,0,,,,4.0,2.0,2.0,,,,1.0,,,,3.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
13472635,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,16.0,15.0,3.0,2.0,0.0,2.0,2.0,13.0,14.0,2.0,,,90.0,25.0,7.1,3.0,0.084659,14.191950413431,2.0,5.88,7.14,3,,2.0,1.0,6.0,2.0,,1.0,,1.0,3.0,,1.0,0.2376,,,,,,1.0,,True,1.0,2.0,1.0,0.3488,,,,,,,,,,
13472635,home,Vitória,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,44,44,False,25.0,21.0,1.0,,0.0,5.0,5.0,16.0,20.0,6.0,,,82.0,40.0,7.8,7.0,0.00943529,58.267979536087,7.0,46.83,16.485,3,,1.0,,1.0,5.0,,,1.0,2.0,,1.0,1.0,0.6309,1.0,2.0,2.0,,,,,,,2.0,,0.8824,1.0,1.0,1.0,,,,,,,
13472635,home,Vitória,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,M,13,13,False,22.0,17.0,4.0,1.0,0.0,6.0,6.0,11.0,16.0,3.0,,,90.0,48.0,7.2,10.0,0.12458,77.290755605287,8.0,60.585,25.935,3,,,,4.0,5.0,,4.0,1.0,1.0,2.0,1.0,,0.1242,2.0,3.0,2.0,,,1.0,1.0,,2.0,,,,2.0,1.0,,2.0,,,,,,
13472635,home,Vitória,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,False,31.0,22.0,3.0,2.0,0.0,2.0,2.0,20.0,29.0,4.0,,,90.0,61.0,8.1,17.0,0.484046,114.34362106288,13.0,64.155,14.7,4,,1.0,,5.0,10.0,1.0,3.0,1.0,3.0,,1.0,2.0,0.1786,4.0,5.0,2.0,,,1.0,2.0,,1.0,2.0,,0.2825,4.0,2.0,,1.0,,,,,,
13472635,home,Vitória,Aitor Cantalapiedra,aitor-cantalapiedra,A. Cantalapiedra,F,17,178,882,M,823831,EUR,823910400,F,17,17,False,18.0,16.0,,,0.0,3.0,3.0,13.0,15.0,3.0,,,45.0,37.0,6.8,15.0,0.0827315,40.171111728627,4.0,21.42,16.485,1,,,1.0,2.0,2.0,,,,,,1.0,4.0,0.0246,9.0,,,,,1.0,2.0,,,,,,2.0,1.0,,2.0,,,,,,
