match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
10434079,home,Fenerbahçe,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15107,M,altaybayindir,815890,EUR,892512000,G,1,1,False,True,21.0,14.0,11.0,4.0,11.0,13.0,3.0,8.0,1.0,4.0,1.0,1.0,1.0,90.0,25.0,5.6,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Serdar Aziz,,,serdar-aziz,S. Aziz,D,,183,609,M,,43528,EUR,656640000,D,4,4,False,,33.0,27.0,1.0,,24.0,26.0,3.0,7.0,3.0,3.0,2.0,1.0,,69.0,38.0,6.5,6.0,0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Samet Akaydın,,,samet-akaydin,S. Akaydın,D,3,190,969,M,,863600,EUR,763516800,D,3,3,False,,40.0,33.0,,,24.0,28.0,9.0,12.0,8.0,5.0,3.0,2.0,,90.0,55.0,6.5,8.0,1,2.0,5.0,3.0,,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Attila Szalai,,,attila-szalai,A. Szalai,D,41,192,2464,M,,823092,EUR,885254400,D,41,41,False,,61.0,54.0,6.0,3.0,36.0,40.0,18.0,21.0,,2.0,,,,90.0,74.0,6.2,7.0,2,1.0,,2.0,3.0,2.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Bright Osayi-Samuel,,,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,M,21,21,False,,20.0,17.0,,,9.0,10.0,8.0,12.0,9.0,5.0,2.0,2.0,,63.0,44.0,6.5,13.0,0,1.0,,6.0,,,,,,2.0,1.0,,2.0,2.0,2.0,5.0,4.0,3.0,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Mert Hakan Yandaş,,,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,,856849,EUR,777254400,M,8,8,False,,23.0,19.0,1.0,1.0,9.0,9.0,10.0,17.0,7.0,5.0,,,,63.0,42.0,6.2,13.0,0,2.0,1.0,10.0,,,1.0,,,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Arda Güler,Arda Guler,,arda-guler,A. Güler,M,15,176,398152,M,AGüler,1091116,EUR,1109289600,M,10,10,False,,44.0,36.0,5.0,3.0,17.0,18.0,23.0,32.0,16.0,8.0,4.0,4.0,,76.0,83.0,8.3,21.0,5,1.0,2.0,12.0,,2.0,,,,,2.0,5.0,,6.0,2.0,13.0,6.0,4.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,
10434079,home,Fenerbahçe,Willian Arão,,,willian-arao,Willian Arão,M,15,181,1888,M,,242213,EUR,700358400,M,5,5,False,,40.0,36.0,5.0,5.0,11.0,13.0,25.0,28.0,4.0,5.0,2.0,2.0,,90.0,58.0,6.7,11.0,1,3.0,2.0,8.0,3.0,1.0,2.0,,,2.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Ferdi Kadıoğlu,,,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,ferdikadioglu,825844,EUR,939254400,M,7,7,False,,50.0,41.0,3.0,,24.0,31.0,18.0,21.0,5.0,11.0,3.0,3.0,,90.0,83.0,6.4,17.0,1,,,7.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
10434079,home,Fenerbahçe,João Pedro Galvão,,,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,,123208,EUR,700099200,F,20,20,False,,9.0,4.0,1.0,,,1.0,4.0,8.0,6.0,1.0,2.0,2.0,,77.0,17.0,6.3,7.0,1,1.0,2.0,7.0,,,1.0,,,,5.0,,1.0,,,2.0,,2.0,,,,1.0,,1.0,,,,,,,,
10434079,home,Fenerbahçe,Enner Valencia,,,enner-valencia,E. Valencia,F,10,177,9801,M,ennervalencia,106456,EUR,626140800,F,13,13,False,,13.0,11.0,,,6.0,6.0,5.0,9.0,3.0,3.0,,,,90.0,30.0,7.0,6.0,6,3.0,,5.0,,4.0,,,,1.0,1.0,1.0,,2.0,1.0,,,3.0,,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,,,
10434079,home,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1173,M,,139256,EUR,773020800,M,26,26,True,,23.0,18.0,1.0,1.0,2.0,2.0,16.0,22.0,1.0,1.0,1.0,1.0,,27.0,32.0,6.3,11.0,0,,,4.0,,,,,,1.0,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,
10434079,home,Fenerbahçe,Diego Rossi,,,diego-rossi,D. Rossi,F,10,170,1997,M,,831809,EUR,894153600,F,9,9,True,,18.0,17.0,,,3.0,3.0,15.0,17.0,1.0,3.0,,,,27.0,28.0,6.7,4.0,0,,,1.0,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Emre Mor,,,emre-mor,E. Mor,M,99,169,2594,M,,826258,EUR,869702400,M,99,99,True,,11.0,6.0,,,1.0,1.0,5.0,11.0,4.0,2.0,,,,21.0,27.0,5.4,14.0,1,,,8.0,,1.0,,,,1.0,,,1.0,1.0,3.0,7.0,3.0,1.0,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,İrfan Can Kahveci,,,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,,10.0,10.0,,,1.0,1.0,10.0,15.0,2.0,,,,,14.0,24.0,7.7,6.0,3,,,1.0,,,,,,,,,,6.0,,3.0,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,,
10434079,home,Fenerbahçe,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,,123917,EUR,687830400,F,19,19,True,,2.0,1.0,,,,,1.0,2.0,2.0,,,,,13.0,4.0,6.2,1.0,1,1.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,
10434079,home,Fenerbahçe,İrfan Can Eğribayat,,,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Gustavo Henrique,,,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Ezgjan Alioski,,,ezgjan-alioski,E. Alioski,D,7,173,797,M,,137060,EUR,697852800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,618,M,,972410,EUR,842400000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,home,Fenerbahçe,İsmail Yüksek,,,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434079,away,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,34,196,4070,M,,39573,EUR,604713600,G,34,34,False,,33.0,14.0,30.0,11.0,6.0,9.0,8.0,24.0,1.0,9.0,,,5.0,90.0,43.0,7.0,19.0,0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
10434079,away,Beşiktaş JK,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,562,M,,142494,EUR,766454400,D,4,4,False,,14.0,9.0,3.0,,4.0,4.0,5.0,11.0,4.0,5.0,1.0,1.0,,90.0,36.0,5.8,12.0,0,2.0,2.0,6.0,,,1.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0
10434079,away,Beşiktaş JK,Tayyip Talha Sanuç,,,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,,851909,EUR,945388800,D,3,3,False,,5.0,3.0,,,2.0,3.0,1.0,2.0,2.0,1.0,,,,11.0,9.0,6.4,3.0,0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10434079,away,Beşiktaş JK,Omar Colley,,,omar-colley,O. Colley,D,15,190,966,M,,238408,EUR,719798400,D,6,6,False,,16.0,11.0,5.0,1.0,9.0,10.0,2.0,6.0,3.0,,1.0,,,90.0,33.0,6.7,5.0,0,2.0,,4.0,3.0,,6.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,
10434079,away,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,27,179,10350,M,masuaku26,174975,EUR,752630400,D,25,25,False,,23.0,11.0,6.0,2.0,7.0,12.0,4.0,14.0,14.0,8.0,9.0,5.0,,90.0,56.0,7.6,17.0,0,1.0,2.0,4.0,1.0,,3.0,,,,,,3.0,3.0,,3.0,3.0,,,,,,,,,,,,,,,
10434079,away,Beşiktaş JK,Amir Hadžiahmetović,,,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,,795421,EUR,857779200,M,19,19,False,,16.0,12.0,1.0,,10.0,11.0,2.0,7.0,6.0,1.0,5.0,4.0,,45.0,29.0,6.7,7.0,0,1.0,,7.0,1.0,,,,,,3.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
10434079,away,Beşiktaş JK,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,,123228,EUR,705369600,M,18,18,False,,12.0,8.0,,,2.0,2.0,7.0,15.0,1.0,,,,,45.0,23.0,6.4,11.0,0,,,4.0,,,1.0,,,2.0,3.0,1.0,1.0,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
10434079,away,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,,135695,EUR,757814400,M,8,8,False,,20.0,16.0,3.0,3.0,6.0,7.0,10.0,13.0,13.0,7.0,7.0,4.0,,90.0,39.0,7.4,6.0,0,2.0,1.0,8.0,1.0,,1.0,1.0,,1.0,1.0,1.0,5.0,,,2.0,2.0,3.0,,,,,,,,,,,1.0,,,
