match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_wasFouled,stat_challengeLost,stat_punches,stat_bigChanceCreated,stat_totalOffside,stat_goals
12369730,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190.0,811,M,982558,EUR,902534400,G,1,1,False,17.0,6.0,12.0,1.0,0.0,5.0,8.0,1.0,9.0,3.0,1.0,1.0,2.0,3.0,90.0,21.0,5.7,11.0,9.993e-05,0,-0.4325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369730,home,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180.0,184,M,868076,EUR,853372800,D,97,97,False,25.0,18.0,2.0,,0.0,7.0,10.0,12.0,20.0,5.0,,,,,90.0,56.0,6.8,16.0,0.0309648,0,,5.0,1.0,2.0,2.0,6.0,7.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
12369730,home,Vitória,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187.0,190,M,158267,EUR,675907200,D,25,25,False,36.0,28.0,9.0,3.0,0.0,21.0,25.0,7.0,11.0,,,,,,64.0,44.0,6.8,8.0,0.00202857,1,,,,,5.0,,5.0,,,,4.0,1.0,,,,,,1.0,0.0552,,,,,,,,,,,,,
12369730,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186.0,1490,M,976235,EUR,932688000,D,4,4,False,33.0,24.0,7.0,3.0,0.0,15.0,20.0,9.0,13.0,5.0,,,,,90.0,39.0,6.7,9.0,0.00594604,1,,,,,2.0,2.0,2.0,,,,3.0,,,,,2.0,,,0.0186,True,1.0,2.0,0.0897,,,,,,,,,
12369730,home,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181.0,131,M,987168,EUR,773366400,D,14,14,False,14.0,13.0,,,0.0,6.0,6.0,7.0,10.0,1.0,,,,,39.0,27.0,6.0,5.0,0.00720711,1,,2.0,,,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,,1.0,1.0,0.0163,,,,,,,,,,,,,
12369730,home,Vitória,Janderson,janderson,Janderson,F,39,189.0,658,M,1462989,EUR,925948800,M,39,39,False,24.0,18.0,,,0.0,9.0,10.0,9.0,15.0,7.0,,,,,90.0,37.0,6.6,9.0,0.0318663,2,,1.0,,3.0,1.0,4.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,0.1653,,,,,Janderson,,2.0,2.0,,,,,
12369730,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179.0,410,M,295167,EUR,737510400,M,29,29,False,29.0,26.0,4.0,2.0,0.0,15.0,16.0,11.0,13.0,6.0,,1.0,,,59.0,36.0,6.4,5.0,0.00678191,1,,,,,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,,,1.0,0.0654,,,,,,,,1.0,1.0,,,,
12369730,home,Vitória,Dudu,dudu,D. Rodrigues,M,21,186.0,533,M,1124220,EUR,928540800,M,21,21,False,42.0,31.0,1.0,1.0,0.0,12.0,16.0,19.0,26.0,6.0,,,,,83.0,49.0,6.5,12.0,0.0414869,0,,,,,,3.0,4.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,
12369730,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165.0,1521,M,795266,EUR,877132800,M,30,30,False,18.0,15.0,,,0.0,4.0,4.0,12.0,17.0,4.0,,,,,60.0,34.0,6.9,12.0,0.0651671,1,,3.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,2.0,,0.0137,,,,,,,1.0,1.0,,,,,
12369730,home,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177.0,258,M,1172052,EUR,1020902400,F,80,80,False,23.0,20.0,3.0,1.0,0.0,7.0,8.0,13.0,15.0,4.0,,,,,45.0,35.0,7.0,8.0,0.0532575,2,,,,,1.0,4.0,5.0,2.0,4.0,2.0,,,1.0,1.0,1.0,,4.0,1.0,0.0774,,,,,,,1.0,1.0,,,,,
