match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_goals,stat_penaltyConceded,stat_outfielderBlock,stat_penaltyFaced
14771929,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,19.0,16.0,,,0.0,10.0,11.0,6.0,8.0,,,,,,90.0,31.0,6.9,8.0,0.330102,33.972422424949,6.0,-0.10500000000003,5.775,,5,,0.17,0.12,-0.02,,,,,,2.0,,,3.0,4.0,,1.0329,,,1.0,0.24,2.0,,1.0,,,,,,CR7,4.0,,,1.0,0.6473,1.0,True,1.0,,,
14771929,home,Al-Nassr,Saad Fahad Al Nasser,,,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,96,96,True,12.0,11.0,2.0,1.0,0.0,1.0,1.0,10.0,11.0,,,,,,16.0,21.0,6.8,3.0,0.00399565,87.711739435873,6.0,86.415,22.68,,1,,-0.01,0.13,0.13,,2.0,,,1.0,2.0,,,1.0,,2.0,0.0203,39.846409673897,2.0,,-0.06,,,,,,,,1.0,,,,,,,,,,,,
14771929,home,Al-Nassr,Wesley,,,wesley,Wesley,F,22,180.0,10411,M,1211632,EUR,1109980800,F,80,80,True,13.0,10.0,1.0,,0.0,2.0,2.0,8.0,11.0,1.0,,,,,16.0,23.0,6.3,9.0,0.0123777,104.64484251167,13.0,60.69,13.86,,0,,-0.15,0.13,-0.06,,1.0,,,5.0,2.0,4.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,wesley_teixeira005,,,,,,,,,,,
14771929,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,,,,1.0,3.0,,,5.119e-05,22.633952968203,2.0,15.225,10.92,,0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,2.0,2.0,,,0.0,2.0,2.0,0.0,0.0,,,,,,1.0,4.0,,1.0,0.071928,20.086942202948,2.0,-15.12,-6.195,,0,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14771929,home,Al-Nassr,Bento,,,bento,Bento,G,24,190.0,9735,M,1016104,EUR,928972800,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bento_matheus,,,,,,,,,,,
14771929,home,Al-Nassr,Awad Aman,Awad Aman,,awad-aman,A. Aman,D,70,170.0,549,M,1653551,EUR,1105833600,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,home,Al-Nassr,Nader Al Sharari,,,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,home,Al-Nassr,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Koen Casteels,,,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,28.0,19.0,13.0,6.0,0.0,18.0,22.0,1.0,6.0,7.0,,,2.0,2.0,65.0,35.0,7.6,9.0,0.0003272,54.68713758594,10.0,34.23,7.875,0.4372,0,0.7008,0.07,-0.01,0.21,0.38,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Mohammed Abu Al-Shamat,Mohammed Waheeb Abu Al-Shamat,,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,38.0,30.0,3.0,2.0,0.0,15.0,17.0,15.0,21.0,5.0,,,,,90.0,68.0,7.3,15.0,0.124586,111.43846332161,16.0,54.39,12.18,,0,,0.36,0.08,-0.13,,2.0,1.0,,4.0,8.0,2.0,1.0,,3.0,1.0,,15.979446924096,1.0,1.0,,,2.0,,7.0,1.0,6.0,4.0,1.0,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Jehad Thakri,,,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,D,4,4,False,41.0,33.0,11.0,3.0,0.0,24.0,25.0,9.0,16.0,5.0,,,,,90.0,57.0,6.3,11.0,0.00673258,103.93138333593,13.0,87.045,20.58,,0,,0.16,0.06,-0.18,,,,2.0,4.0,1.0,,,,2.0,,,,,,,,1.0,,7.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,
14771929,away,Al-Qadsiah,Nacho Fernández,,,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,41.0,36.0,7.0,4.0,0.0,22.0,23.0,14.0,18.0,3.0,,,,,90.0,51.0,6.9,6.0,0.00498655,70.475709206275,10.0,36.435,12.6,,0,,0.19,0.03,0.38,,,,,1.0,,,,,1.0,,,,,,,,,,7.0,,,,1.0,nachofdez90,,,,,,,True,,,1.0,
14771929,away,Al-Qadsiah,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,40.0,34.0,3.0,,0.0,20.0,22.0,14.0,18.0,8.0,,,,,90.0,56.0,6.7,10.0,0.0135068,58.531143485364,6.0,51.03,22.26,,0,,-0.13,0.09,0.29,,,,1.0,4.0,5.0,,,,,,,,,,,1.0,,,4.0,1.0,4.0,3.0,2.0,,,1.0,,,,,,,,2.0,
14771929,away,Al-Qadsiah,Nahitan Nández,,,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,33.0,23.0,3.0,3.0,0.0,8.0,9.0,15.0,24.0,5.0,,,,,89.0,53.0,7.3,16.0,0.106037,84.527280469954,14.0,41.055,9.555,,1,,0.07,0.13,-0.07,,4.0,2.0,,1.0,5.0,3.0,3.0,,4.0,1.0,0.538,,,1.0,0.32,1.0,,,,2.0,,,1.0,,2.0,,,1.0,0.9838,,,1.0,,,
14771929,away,Al-Qadsiah,Julian Weigl,,,julian-weigl,J. Weigl,M,5,186.0,1193,M,237068,EUR,810518400,M,5,5,False,31.0,28.0,4.0,4.0,0.0,13.0,14.0,15.0,17.0,2.0,,,,,90.0,39.0,6.6,3.0,0.00762431,14.114997141583,3.0,4.2,2.415,,0,,0.08,0.0,-0.01,,,,1.0,5.0,2.0,,,,,,,,,,,,1.0,,2.0,3.0,2.0,1.0,3.0,,,,,,,,,,,1.0,
14771929,away,Al-Qadsiah,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,47.0,43.0,6.0,4.0,0.0,13.0,13.0,30.0,34.0,4.0,,,,,90.0,53.0,6.8,5.0,0.0290921,97.36506255958,15.0,-3.465,5.88,,0,,0.29,0.01,-0.18,,,,,7.0,5.0,,,,,2.0,,,,,,1.0,3.0,,,,2.0,,3.0,,,1.0,,,,,,,,,
14771929,away,Al-Qadsiah,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172.0,2658,M,1477662,EUR,1102982400,M,22,22,False,43.0,34.0,,,0.0,10.0,12.0,24.0,31.0,5.0,,,,,87.0,61.0,6.2,18.0,0.0173217,146.16357549727,14.0,44.52,18.06,,0,,-0.52,0.32,-0.11,,4.0,,,8.0,6.0,4.0,4.0,,2.0,,,43.763341442586,3.0,1.0,,1.0,3.0,,3.0,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,
14771929,away,Al-Qadsiah,Mateo Retegui,,,mateo-retegui,M. Retegui,F,32,186.0,15780,M,914501,EUR,925344000,F,32,32,False,23.0,15.0,3.0,1.0,0.0,4.0,4.0,11.0,19.0,3.0,,,,,90.0,35.0,6.3,13.0,0.0561096,54.196769053333,8.0,15.225,7.455,,2,,-0.23,0.03,0.17,,,,2.0,5.0,4.0,2.0,,1.0,3.0,3.0,0.2672,,,1.0,-0.46,,,,,,1.0,1.0,1.0,mateoretegui,,,1.0,1.0,0.2349,,,,,,
14771929,away,Al-Qadsiah,Julián Quiñones,,,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,25.0,23.0,3.0,3.0,0.0,7.0,7.0,16.0,18.0,4.0,,,,,90.0,39.0,8.6,8.0,0.119662,75.568579273221,9.0,15.54,16.8,,4,,0.25,0.75,0.2,,1.0,,,2.0,3.0,1.0,,1.0,2.0,1.0,1.1638,20.706202355816,1.0,1.0,0.48,2.0,,,1.0,,,,,julianquinones33,1.0,1.0,,3.0,1.7742,1.0,,1.0,,,
14771929,away,Al-Qadsiah,Ahmed Al-Kassar,,,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,3.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,,,,,,25.0,3.0,6.4,,0.00016215,,,,,,0,-0.3527,0.02,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14771929,away,Al-Qadsiah,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000,D,12,12,True,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,1.0,,,,,15.0,7.0,6.7,2.0,0.00135794,14.439673107271,2.0,14.175,7.455,,0,,0.03,0.01,0.18,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,0.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Turki Al-Ammar,,,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Mohammed Al-Thani,,,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Husain Al-Qahtani,,,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Saif Rashad Mohamed,Saif Rashad Mohamed,,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771929,away,Al-Qadsiah,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
