match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,captain,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
11408391,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,49.0,37.0,16.0,4.0,37.0,44.0,,5.0,,1.0,11.0,,90.0,64.0,6.7,12.0,0.00018888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,-0.9055
11408391,away,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,33.0,25.0,5.0,2.0,17.0,22.0,9.0,17.0,9.0,2.0,6.0,3.0,90.0,57.0,6.5,16.0,0.0432441,0,,,6.0,1.0,,2.0,4.0,1.0,,3.0,1.0,,2.0,3.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,
11408391,away,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,False,63.0,59.0,2.0,1.0,50.0,52.0,9.0,11.0,4.0,5.0,5.0,,90.0,76.0,6.7,4.0,0.00363244,0,,,,,,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,1.0,,True,,,,,,,
11408391,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,87.0,78.0,7.0,2.0,67.0,72.0,11.0,15.0,3.0,3.0,7.0,,90.0,95.0,6.3,11.0,0.00361168,0,,,,,1.0,1.0,5.0,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,
11408391,away,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,54.0,47.0,3.0,2.0,25.0,29.0,22.0,32.0,,2.0,4.0,,90.0,75.0,6.5,15.0,0.040317,0,,,7.0,,2.0,,3.0,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,
11408391,away,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,54.0,46.0,3.0,2.0,33.0,35.0,13.0,19.0,5.0,1.0,3.0,2.0,74.0,71.0,7.2,10.0,0.0105442,1,,,,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,,4.0,1.0,1.0,0.0153,1.0,,,,,,1.0,,1.0,,,,,,,,,
11408391,away,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,73.0,67.0,6.0,2.0,47.0,48.0,20.0,25.0,2.0,,5.0,,85.0,86.0,6.3,10.0,0.00791263,1,,,,,,,7.0,5.0,2.0,,,,2.0,2.0,1.0,0.0267,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,
11408391,away,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,M,21,21,False,15.0,9.0,1.0,,6.0,10.0,3.0,5.0,3.0,1.0,2.0,1.0,74.0,28.0,6.6,10.0,0.00316991,2,,,,,,,4.0,,2.0,2.0,1.0,1.0,,1.0,,0.0925,,,,,,,1.0,1.0,1.0,,,,,,,,,
11408391,away,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,48.0,43.0,5.0,3.0,16.0,18.0,27.0,31.0,4.0,1.0,3.0,1.0,90.0,65.0,7.1,14.0,0.0452999,1,,,1.0,,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0597,3.0,,1.0,,,,,6.0,2.0,,,,,,,,,
11408391,away,Moreirense,João Camacho,joao-camacho,J. Camacho,M,37,174,51,M,317677,EUR,772329600,M,19,19,False,25.0,20.0,,,5.0,7.0,15.0,18.0,5.0,,4.0,1.0,74.0,41.0,6.6,10.0,0.0134118,2,,,,,5.0,,9.0,,2.0,3.0,2.0,,,2.0,2.0,0.0403,,,,,,,2.0,1.0,1.0,,,,,,,,,
11408391,away,Moreirense,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,106,M,989407,EUR,947203200,F,32,32,False,8.0,7.0,,,6.0,7.0,1.0,1.0,3.0,,2.0,,56.0,14.0,6.6,3.0,0.00026366,0,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
11408391,away,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,True,4.0,3.0,,,2.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,34.0,14.0,7.0,3.0,0.00041893,0,Luís,Asué,1.0,,,,,,,,,,1.0,4.0,2.0,,,,,,,,,1.0,,,,,,,,,,
11408391,away,Moreirense,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,8,8,True,14.0,13.0,3.0,3.0,3.0,3.0,10.0,11.0,1.0,,1.0,,16.0,18.0,6.6,3.0,0.0098624,1,,,,,,,3.0,,1.0,1.0,,1.0,,1.0,1.0,0.0195,,,,,,,,,1.0,,,,,,,,,
11408391,away,Moreirense,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,293,M,899902,EUR,851904000,F,7,7,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,16.0,7.0,6.4,2.0,0.00295314,0,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11408391,away,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,17,17,True,10.0,8.0,1.0,,1.0,1.0,7.0,9.0,3.0,,2.0,1.0,16.0,14.0,6.8,3.0,0.0136338,0,Jeremy,Antonisse,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11408391,away,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,11.0,9.0,2.0,2.0,4.0,4.0,5.0,7.0,1.0,,,,11.0,12.0,6.7,2.0,0.00338623,0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11408391,away,Moreirense,Mika,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408391,away,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408391,away,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,,,,,,,,,,,,,,,,,,0,Dinis Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408391,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
