match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_fouls,captain,stat_totalOffside,stat_keyPass,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,stat_goalAssist,stat_goals,player_sofascoreId,stat_hitWoodwork
10407259,home,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,252,M,997499,EUR,697075200,G,21,21,False,29.0,21.0,20.0,12.0,16.0,17.0,5.0,12.0,1.0,6.0,1.0,3.0,4.0,90.0,38.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,3,3,False,35.0,32.0,5.0,4.0,17.0,18.0,15.0,17.0,1.0,3.0,1.0,,,90.0,39.0,6.4,3.0,1,Ameen,Al-Dakhil,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Toni Leistner,toni-leistner,T. Leistner,D,37,190,101,M,137053,EUR,651024000,D,37,37,False,63.0,54.0,19.0,13.0,34.0,35.0,20.0,28.0,1.0,4.0,1.0,,,90.0,70.0,6.9,9.0,0,,,,,,2.0,2.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Robert Bauer,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,False,65.0,55.0,9.0,4.0,34.0,37.0,21.0,28.0,2.0,4.0,1.0,,,90.0,76.0,6.3,14.0,0,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1033,M,897334,EUR,926899200,M,4,4,False,25.0,19.0,4.0,1.0,8.0,8.0,13.0,19.0,4.0,4.0,,,,90.0,43.0,6.9,9.0,1,,,3.0,5.0,1.0,,1.0,,2.0,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Mory Konate,mory-konate,M. Konate,M,8,191,1286,M,889927,EUR,753321600,M,6,6,False,32.0,23.0,3.0,2.0,10.0,11.0,13.0,22.0,5.0,5.0,1.0,,,90.0,43.0,6.3,13.0,1,,,1.0,4.0,,,,,1.0,,,,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,
10407259,home,Sint-Truidense VV,Frank Boya,frank-boya,F. Boya,M,34,190,311,M,865796,EUR,836179200,M,27,27,False,11.0,10.0,2.0,2.0,7.0,7.0,3.0,5.0,2.0,,2.0,,,45.0,16.0,6.7,3.0,1,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,
10407259,home,Sint-Truidense VV,Christian Brüls,christian-bruls,C. Brüls,M,22,179,63,M,43432,EUR,591580800,M,44,44,False,44.0,38.0,3.0,2.0,16.0,17.0,24.0,33.0,4.0,2.0,2.0,,,90.0,65.0,7.0,15.0,1,,,,4.0,,,2.0,1.0,2.0,,,1.0,1.0,6.0,2.0,,,,,2.0,,1.0,1.0,1.0,,,,,,
10407259,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1941,M,890110,EUR,906249600,M,7,7,False,19.0,16.0,,,5.0,6.0,11.0,14.0,7.0,,5.0,,,79.0,35.0,7.1,7.0,2,,,,1.0,1.0,,,3.0,,,,1.0,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,,,,,,,
10407259,home,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,177,M,100680,EUR,682560000,F,91,91,False,21.0,19.0,1.0,,5.0,5.0,14.0,18.0,2.0,1.0,,,,90.0,31.0,6.5,8.0,2,,,1.0,5.0,1.0,,,,1.0,,,3.0,,2.0,,1.0,,1.0,,2.0,,1.0,2.0,1.0,1.0,,,,,
10407259,home,Sint-Truidense VV,Daichi Hayashi,hayashi-daichi,D. Hayashi,F,9,178,198,M,991872,EUR,864345600,F,8,8,False,5.0,4.0,,,,,4.0,5.0,2.0,,,,,40.0,10.0,6.7,3.0,2,,,2.0,5.0,2.0,,,,2.0,,1.0,,,,,1.0,,1.0,,,,,2.0,1.0,,,,,,
10407259,home,Sint-Truidense VV,Shinji Kagawa,shinji-kagawa,S. Kagawa,M,8,175,1076,M,34853,EUR,606096000,M,10,10,True,23.0,20.0,4.0,4.0,9.0,9.0,12.0,15.0,4.0,2.0,1.0,,,50.0,33.0,6.5,7.0,1,,,,3.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,,
10407259,home,Sint-Truidense VV,Stan Van Dessel,van-dessel-stan,S. V. Dessel,M,8,162,52,M,990146,EUR,995932800,M,19,19,True,24.0,20.0,6.0,3.0,4.0,6.0,17.0,23.0,4.0,2.0,,,,45.0,35.0,6.8,9.0,0,,,,2.0,,,1.0,,2.0,,,1.0,3.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,39,M,794418,EUR,789782400,F,22,22,True,5.0,4.0,,,1.0,2.0,3.0,4.0,1.0,1.0,,,,11.0,8.0,6.7,2.0,0,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,46,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Andrea Librici,librici-andrea,A. Librici,D,16,181,17,M,1392906,EUR,1102550400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,40,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,0,Olivier Dumont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,home,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,261,M,930697,EUR,942364800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,20.0,14.0,9.0,3.0,14.0,14.0,,6.0,,7.0,,5.0,6.0,90.0,31.0,8.3,6.0,0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,42.0,31.0,7.0,3.0,20.0,23.0,11.0,19.0,3.0,2.0,,,,90.0,59.0,6.9,17.0,0,,,1.0,1.0,,5.0,,,,,,,,,,3.0,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,55.0,51.0,13.0,9.0,38.0,40.0,13.0,15.0,4.0,2.0,1.0,,,90.0,68.0,7.3,6.0,1,,,1.0,1.0,,7.0,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,
10407259,away,RSC Anderlecht,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,3,3,False,50.0,44.0,5.0,2.0,27.0,29.0,17.0,21.0,6.0,2.0,3.0,,,90.0,65.0,7.4,6.0,0,,,2.0,2.0,,1.0,,2.0,,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,
10407259,away,RSC Anderlecht,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,M,62,62,False,24.0,17.0,3.0,1.0,10.0,14.0,7.0,10.0,2.0,5.0,1.0,,,90.0,35.0,6.8,8.0,1,,,2.0,4.0,1.0,1.0,3.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,
10407259,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,False,26.0,26.0,,,11.0,11.0,15.0,15.0,5.0,5.0,1.0,,,90.0,40.0,7.1,5.0,1,,,1.0,5.0,1.0,,,1.0,1.0,,,1.0,4.0,,,,1.0,1.0,,3.0,,,1.0,,,,,,,
10407259,away,RSC Anderlecht,Adrien Trebel,adrien-trebel,A. Trebel,M,,170,101,M,144878,EUR,667958400,M,25,25,False,36.0,28.0,4.0,3.0,16.0,19.0,14.0,21.0,4.0,5.0,2.0,,,90.0,60.0,7.6,15.0,1,,,,5.0,,,4.0,1.0,1.0,,,3.0,2.0,4.0,2.0,,1.0,1.0,1.0,3.0,,1.0,,,,,1.0,,,
10407259,away,RSC Anderlecht,Lior Refaelov,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,M,11,11,False,29.0,21.0,3.0,2.0,8.0,9.0,13.0,22.0,3.0,3.0,,,,75.0,38.0,7.2,11.0,1,,,1.0,3.0,1.0,,,,,,1.0,1.0,2.0,2.0,,,,,2.0,,,,1.0,1.0,,,,1.0,,
10407259,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,False,21.0,16.0,2.0,1.0,8.0,9.0,8.0,12.0,1.0,2.0,,,,81.0,27.0,6.8,9.0,0,,,1.0,3.0,,,,,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,
10407259,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,F,29,29,False,12.0,8.0,1.0,,1.0,2.0,7.0,10.0,2.0,4.0,1.0,,,65.0,19.0,6.6,8.0,1,Mathieu,Stroeykens,,3.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,
10407259,away,RSC Anderlecht,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,False,12.0,8.0,,,4.0,5.0,4.0,7.0,2.0,2.0,1.0,,,81.0,21.0,7.3,7.0,3,,,1.0,5.0,2.0,,,,2.0,,,1.0,,,,1.0,,1.0,,,,1.0,2.0,,2.0,,1.0,1.0,fabio.silva,1.0
10407259,away,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,399,M,94300,EUR,784166400,F,9,9,True,4.0,3.0,,,,,3.0,4.0,,,,,,25.0,6.0,7.2,1.0,1,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
10407259,away,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,15.0,3.0,6.4,,0,,,1.0,4.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,D,27,27,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,9.0,3.0,6.5,1.0,0,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,70,70,True,1.0,,,,,1.0,,,,1.0,,,,9.0,5.0,6.2,4.0,0,,,,3.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,
10407259,away,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185,266,M,122399,EUR,712800000,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Kristoffer Olsson,kristoffer-olsson,K. Olsson,M,,178,248,M,181617,EUR,804470400,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407259,away,RSC Anderlecht,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4596,M,1171540,EUR,1146787200,F,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julien.drnl,
