match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wasFouled,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goals,stat_accurateCross,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed
10389788,home,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,189.0,191,M,17053,EUR,573264000,G,1,1,False,36.0,31.0,6.0,1.0,31.0,33.0,3.0,1.0,8.0,2.0,2.0,3.0,1.0,90.0,49.0,7.5,5.0,0.0,0.0,6.43e-05,0,0.3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,176.0,4314,M,991200,EUR,872812800,D,24,24,False,55.0,49.0,9.0,7.0,34.0,38.0,18.0,1.0,8.0,,,,,90.0,77.0,8.0,10.0,0.23,0.4231,0.0293832,2,,,,2,gedeon_K2,15.0,1.0,1.0,1.0,7.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10389788,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,183.0,525,M,1131541,EUR,992995200,D,18,18,False,87.0,81.0,6.0,3.0,69.0,71.0,16.0,3.0,6.0,,,,,90.0,94.0,7.0,6.0,0.0,0.0,0.00286756,0,,,,5,,12.0,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10389788,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,190.0,3461,M,879618,EUR,896140800,D,3,3,False,95.0,91.0,4.0,2.0,83.0,84.0,11.0,2.0,4.0,,,,,90.0,101.0,7.3,4.0,0.0,0.0,0.00944024,0,,,,3,,8.0,,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10389788,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,177.0,29,M,99945,EUR,624412800,D,25,25,False,56.0,48.0,5.0,2.0,30.0,34.0,22.0,,7.0,,,,,90.0,70.0,6.8,9.0,0.1602,0.0,0.0264188,2,,,,25,,18.0,,,2.0,,,,,,,1.0,,,1.0,,True,1.0,2.0,,,,,,,,,,,
10389788,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,173.0,3108,M,984014,EUR,949536000,M,80,80,False,64.0,54.0,6.0,4.0,35.0,36.0,28.0,,12.0,,,,,64.0,80.0,7.5,13.0,0.0619,0.0,0.0360113,1,,,,28,,19.0,,1.0,3.0,6.0,4.0,2.0,,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,
10389788,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,177.0,232,M,802138,EUR,897609600,M,17,17,False,42.0,32.0,3.0,1.0,22.0,25.0,17.0,,5.0,,,,,90.0,58.0,6.8,16.0,0.0,0.0,0.0206349,0,,,,17,,10.0,,,4.0,4.0,4.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,,
10389788,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,180.0,1033,M,913942,EUR,900374400,M,14,14,False,20.0,16.0,,,7.0,7.0,15.0,1.0,2.0,,,,,74.0,37.0,7.6,7.0,0.3741,0.7806,0.023815,1,,,,28,,9.0,2.0,,5.0,7.0,4.0,4.0,1.0,1.0,,2.0,,2.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,
10389788,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,170.0,165,M,942844,EUR,975369600,M,21,21,False,20.0,11.0,1.0,,5.0,9.0,13.0,1.0,2.0,,,,,74.0,28.0,7.0,14.0,0.791,0.9734,0.036669,1,,,,21,,7.0,2.0,,4.0,,,,1.0,,,2.0,1.0,2.0,,,,,,,,3.0,1.0,1.0,1.0,,,,,
10389788,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,178.0,8305,M,1102503,EUR,953769600,M,11,11,False,6.0,5.0,,,2.0,2.0,6.0,,1.0,,,,,65.0,24.0,7.0,10.0,0.7884,0.9848,0.0073487,1,,Ahmadou Bamba Dieng,,12,dieng_ahmadou_bamba,3.0,2.0,,6.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,,1.0,,,,2.0,1.0,,,,,,,
10389788,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,190.0,817,M,873630,EUR,929491200,F,9,9,False,11.0,9.0,,,4.0,5.0,6.0,2.0,2.0,,,,,85.0,21.0,6.3,8.0,0.0,0.0,0.0347864,0,,,,9,,5.0,,2.0,10.0,2.0,1.0,,,,,3.0,1.0,3.0,,,,3.0,,1.0,,2.0,,,2.0,,,,,
10389788,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,170.0,153,M,296434,EUR,728524800,M,19,19,True,31.0,27.0,1.0,,21.0,22.0,9.0,1.0,4.0,,,,,26.0,38.0,6.8,5.0,0.0,0.0,0.00645931,0,,,,6,,6.0,,,2.0,3.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10389788,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,170.0,139,M,1131540,EUR,1033430400,D,37,37,True,15.0,11.0,,,6.0,7.0,8.0,,4.0,,,,,25.0,25.0,6.8,6.0,0.0,0.0,0.739041,0,,,,11,,5.0,,,3.0,4.0,5.0,4.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
10389788,home,Lorient,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,181.0,1369,M,962877,EUR,1026691200,M,10,10,True,13.0,11.0,,,6.0,6.0,7.0,,1.0,,,,,16.0,27.0,6.7,6.0,0.0267,0.0646,0.00840048,1,,,,24,,5.0,,,3.0,4.0,1.0,,1.0,2.0,,,,,,2.0,,2.0,,,,1.0,,,,,,,,
10389788,home,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,173.0,90,M,834881,EUR,913161600,M,7,7,True,2.0,2.0,,,,,2.0,,,,,,,16.0,3.0,6.7,,0.0,0.0,0.0231556,0,,,,25,,2.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10389788,home,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,193.0,375,M,1049527,EUR,1018224000,F,29,29,True,3.0,3.0,,,1.0,1.0,2.0,,,,,,,9.0,6.0,6.5,1.0,0.1112,0.0,0.00113694,1,,Siriné,Doucouré,99,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
10389788,home,Lorient,Julian Pollersbeck,julian-pollersbeck,J. Pollersbeck,G,195.0,88,M,271017,EUR,776995200,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Julian,Pollersbeck,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,home,Lorient,Igor Silva,igor-silva,I. Silva,D,173.0,235,M,831246,EUR,840585600,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,177.0,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,home,Lorient,Ayman Kari,ayman-kari,A. Kari,F,180.0,678,M,1142673,EUR,1100822400,M,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,away,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,184.0,45,M,80392,EUR,607910400,G,1,1,False,22.0,16.0,13.0,7.0,13.0,14.0,8.0,,6.0,1.0,3.0,3.0,,90.0,30.0,6.0,6.0,0.0,0.0,0.00063017,0,0.2265,,,16,,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
10389788,away,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,168.0,49,M,38081,EUR,575337600,D,20,20,False,53.0,46.0,2.0,,24.0,29.0,30.0,1.0,10.0,,,,,90.0,83.0,6.4,15.0,0.0,0.0,0.0500285,0,,,,20,,23.0,6.0,,8.0,7.0,,,,5.0,3.0,3.0,,1.0,2.0,2.0,,1.0,,3.0,1.0,1.0,,1.0,,,,,,
10389788,away,Ajaccio,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,186.0,314,M,842744,EUR,888364800,D,25,25,False,51.0,47.0,2.0,,36.0,37.0,14.0,2.0,6.0,,,,,90.0,65.0,6.4,5.0,0.0,0.0,0.0397515,0,,,,21,,11.0,,3.0,2.0,7.0,,,,3.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,
10389788,away,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,183.0,14,M,23568,EUR,526780800,D,21,21,False,45.0,40.0,5.0,3.0,30.0,33.0,12.0,2.0,7.0,,,,,90.0,53.0,6.5,5.0,0.0,0.0,0.00320131,0,,,,,,10.0,,,1.0,2.0,,,,2.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,
10389788,away,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,182.0,18,M,142061,EUR,616204800,D,2,2,False,28.0,23.0,,,10.0,11.0,17.0,3.0,5.0,,,,,90.0,54.0,7.0,7.0,0.1881,0.2141,0.0109427,3,,,,3,,13.0,,,4.0,6.0,2.0,2.0,1.0,4.0,3.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,
10389788,away,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,181.0,43,M,940993,EUR,961286400,M,15,15,False,30.0,21.0,5.0,4.0,10.0,12.0,18.0,1.0,5.0,,,,,77.0,33.0,6.2,9.0,0.0,0.0,0.00577478,0,,,,5,,11.0,,2.0,4.0,4.0,,,,1.0,,1.0,,,,1.0,,,,3.0,,,,,,,,,,
10389788,away,Ajaccio,Romain Hamouma,romain-hamouma,R. Hamouma,F,178.0,82,,74139,EUR,543974400,M,17,17,False,18.0,15.0,,,5.0,5.0,16.0,1.0,4.0,,,,,76.0,29.0,6.5,8.0,0.0,0.0,0.00819242,0,,,,,,10.0,3.0,,3.0,5.0,1.0,,,1.0,,1.0,,1.0,,4.0,,,,,,1.0,,,,,,,,
10389788,away,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,181.0,112,M,795508,EUR,867974400,M,8,8,False,41.0,33.0,2.0,1.0,12.0,12.0,29.0,1.0,3.0,,,,,90.0,52.0,6.6,10.0,0.1098,0.0255,0.0200724,3,,,,4,,21.0,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,True,,1.0,1.0,,1.0,,,,,,1.0,,
10389788,away,Ajaccio,Mickaël Barreto,mickael-barreto,M. Barreto,M,174.0,23,M,143904,EUR,664156800,M,4,4,False,44.0,29.0,7.0,3.0,11.0,14.0,38.0,,2.0,,,,,90.0,63.0,6.8,23.0,0.0457,0.1111,0.274579,1,,,,4,,21.0,8.0,2.0,8.0,3.0,2.0,1.0,1.0,,,1.0,4.0,1.0,2.0,,,,,5.0,,1.0,,3.0,,,,,1.0,
10389788,away,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,181.0,606,M,785876,EUR,832896000,M,14,14,False,12.0,10.0,,,4.0,5.0,7.0,,5.0,,,,,87.0,29.0,6.3,9.0,0.0887,0.0,0.00215089,2,,,,,,6.0,,,6.0,3.0,,,,2.0,2.0,1.0,2.0,,,1.0,,3.0,,2.0,,2.0,,,,,,2.0,,
10389788,away,Ajaccio,Moussa Soumano,soumano-moussa,M. Soumano,F,185.0,184,M,1461935,EUR,1120953600,F,34,34,False,9.0,7.0,,,4.0,4.0,6.0,,,,,,,62.0,13.0,6.4,4.0,0.1287,0.0,0.0618934,1,,Moussa Soumano,,9,,4.0,1.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,2.0,,1.0,1.0,,,1.0,,1.0
10389788,away,Ajaccio,Moussa Djitté,moussa-djitte,M. Djitté,F,180.0,133,M,939662,EUR,938995200,F,28,28,True,7.0,7.0,1.0,1.0,2.0,2.0,5.0,,,,,,,28.0,10.0,6.5,2.0,0.1056,0.0,0.0124184,1,,,,2,,5.0,,2.0,3.0,2.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,
10389788,away,Ajaccio,Ruan Potó,ruan-poto,R. Potó,F,177.0,15,M,981637,EUR,916790400,F,24,24,True,10.0,9.0,,,6.0,6.0,4.0,,3.0,,,,,14.0,18.0,6.7,4.0,0.0669,0.0,0.00294204,1,,,,,,3.0,,,3.0,1.0,,,,,,1.0,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,
10389788,away,Ajaccio,Mehdi Puch-Herrantz,puch-herrantz-mehdi,M. Puch-Herrantz,M,175.0,377,M,1469348,EUR,1074556800,M,37,37,True,12.0,10.0,,,5.0,5.0,7.0,,2.0,,,,,13.0,15.0,6.5,4.0,0.0,0.0,0.00346428,0,,,,37,,5.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
10389788,away,Ajaccio,Jean Fiacre Kouamé Botué,jean-fiacre-kouame-botue,J. F. K. Botué,F,184.0,257,M,1102863,EUR,1028678400,M,18,18,True,1.0,1.0,,,,,1.0,,,,,,,3.0,2.0,,1.0,0.0,0.0,0.00800251,0,,Kouame Jean Fiacre Botue,,11,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10389788,away,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,181.0,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,away,Ajaccio,Victor Lebas,lebas-da-silva,V. Lebas,D,,8,M,1152852,EUR,1095120000,M,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Victor Lebas,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389788,away,Ajaccio,Fernand Mayembo,fernand-mayembo,F. Mayembo,D,184.0,73,M,857267,EUR,821145600,D,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
