match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_bigChanceMissed,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
11409030,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,14.0,9.0,1.0,1.0,3.0,4.0,6.0,10.0,8.0,,2.0,,2.0,,,,,,,,86.0,32.0,8.8,11.0,0.0283905,66.28190162154,8.0,3.15,10.395,6,,,,5.0,9.0,,2.0,,5.0,0.7018,,5.0,,,,2.0,1.0,12.534434211403,1.0,2.0,2.0,2.0,,1.8661,,,True,2.0,2.0,,,,,
11409030,home,Famalicão,José Luis Rodríguez,,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,F,7,7,True,3.0,3.0,,,3.0,3.0,,2.0,2.0,,,1.0,1.0,,,,,,,,17.0,10.0,6.4,5.0,6.05e-05,53.730755656874,6.0,-18.06,8.505,1,,2.0,,,1.0,,,,2.0,0.0203,,1.0,,,,1.0,,,,,,1.0,,0.2045,,,,,,,,,,
11409030,home,Famalicão,Théo Fonseca,Théo Fonseca,,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,F,95,95,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,,17.0,6.0,6.6,1.0,0.00212358,,,,,0,,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11409030,home,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,13.0,4.0,6.6,1.0,7.163e-05,3.6775156015985,1.0,-3.675,-3.675,0,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409030,home,Famalicão,Florian Danho,Florian Danho,,florian-danho,F. Danho,F,22,188,1575,M,1388727,EUR,961545600,F,21,21,True,,,,,,,,,1.0,,,,,,,,,,,,13.0,3.0,6.8,,,35.616697297008,3.0,25.515,22.68,2,,,,,1.0,,,,,0.0555,,1.0,,,,1.0,,32.261278396185,2.0,,,1.0,,0.0252,,,,1.0,,,,,,
11409030,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,home,Famalicão,Tom Lacoux,,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,home,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,away,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,17.0,11.0,11.0,5.0,10.0,12.0,1.0,5.0,,3.0,9.0,,,,2.0,,,4.0,,,90.0,33.0,7.1,6.0,9.436e-05,3.994,1.0,0.63000000000001,0.63000000000001,0,0.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11409030,away,Rio Ave,Josué Sá,,,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,45.0,36.0,5.0,1.0,26.0,27.0,10.0,19.0,5.0,2.0,1.0,,2.0,,,,,,,,90.0,57.0,6.2,13.0,0.00520284,200.03709102205,18.0,157.71,30.135,1,,1.0,,2.0,4.0,1.0,,,2.0,0.0433,,1.0,,,,1.0,,59.659039898251,2.0,2.0,1.0,1.0,,0.4964,,,,,,,,,,
11409030,away,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,51.0,44.0,3.0,1.0,34.0,39.0,10.0,12.0,8.0,2.0,5.0,,3.0,,,,,,,,90.0,64.0,6.9,7.0,0.00374764,93.945360552,10.0,82.95,26.88,0,,,,4.0,7.0,,,2.0,,,,5.0,3.0,3.0,2.0,,,32.744837761088,1.0,,,,,,,,True,,,,,,,
11409030,away,Rio Ave,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,False,62.0,52.0,12.0,7.0,39.0,42.0,13.0,22.0,5.0,2.0,3.0,,3.0,,,,,,,,90.0,78.0,6.9,12.0,0.0253552,161.22656511855,19.0,46.095,21.0,3,,2.0,,,4.0,1.0,3.0,3.0,,0.689,,1.0,,2.0,1.0,2.0,,42.843201595582,2.0,,,,,,,,,,,,2.0,,,
11409030,away,Rio Ave,Costinha,,,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,36.0,27.0,5.0,2.0,17.0,21.0,11.0,17.0,11.0,6.0,2.0,,1.0,,,,,,,,90.0,79.0,6.4,21.0,0.326255,125.36671885195,13.0,92.19,40.845,0,,2.0,1.0,3.0,8.0,1.0,,2.0,1.0,,1.0,3.0,,3.0,2.0,2.0,1.0,40.889353638814,1.0,5.0,,,,,,1.0,,,,,,,,
11409030,away,Rio Ave,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,7,7,False,15.0,13.0,1.0,,5.0,6.0,8.0,11.0,4.0,,1.0,,,,,,,,,,64.0,35.0,6.9,12.0,0.00238002,45.94735032779,7.0,-4.41,3.15,0,,2.0,,,5.0,,,,4.0,,,,,1.0,1.0,3.0,3.0,,,2.0,1.0,,1.0,,,,,,,,,1.0,,
11409030,away,Rio Ave,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,False,37.0,33.0,5.0,5.0,28.0,31.0,5.0,6.0,5.0,,7.0,,1.0,,,,,,,,71.0,44.0,6.3,7.0,0.00347702,92.610050884298,14.0,-9.135,8.82,1,,,,1.0,1.0,2.0,,1.0,,0.0101,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,
11409030,away,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,False,36.0,32.0,4.0,2.0,19.0,19.0,13.0,17.0,3.0,,2.0,,2.0,,,,,,,,55.0,41.0,6.9,5.0,0.0226693,115.68454285765,12.0,60.9,14.595,0,,,,,4.0,1.0,,,1.0,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11409030,away,Rio Ave,Úmaro Embaló,,,umaro-embalo,Ú. Embaló,M,,170,334,M,901857,EUR,989107200,M,11,11,False,25.0,20.0,1.0,,11.0,12.0,9.0,17.0,2.0,,3.0,,,,,,,,,,63.0,51.0,6.6,14.0,0.0264327,127.41179723672,14.0,38.43,28.245,1,,4.0,,,3.0,,,,,0.0473,,,,2.0,1.0,,,38.36328549535,2.0,3.0,1.0,,,,,,,1.0,,,,,,
11409030,away,Rio Ave,Aziz,,,aziz,Aziz,F,9,187,741,M,984147,EUR,910656000,F,81,81,False,14.0,10.0,,,4.0,4.0,6.0,10.0,10.0,,1.0,,3.0,,,,,,,,90.0,28.0,6.7,9.0,0.0134223,35.564963966698,3.0,-1.05,9.345,1,,,,1.0,1.0,1.0,,,2.0,0.7884,1.0,3.0,,,,,2.0,,,1.0,,1.0,,0.9874,,,,,1.0,,,,,
11409030,away,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,False,20.0,15.0,3.0,1.0,6.0,6.0,9.0,14.0,9.0,,2.0,,1.0,,,,,,,,71.0,32.0,6.1,12.0,0.1325,112.1601839148,7.0,4.725,19.32,0,,,,1.0,2.0,3.0,,,2.0,,,,,1.0,,,4.0,24.06506812789,1.0,1.0,,,,,,,,,,,,,,
11409030,away,Rio Ave,Mateo Tanlongo,Mateo Tanlongo,,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,5,5,True,11.0,7.0,,,4.0,6.0,3.0,5.0,3.0,,2.0,,3.0,,,,,,,,35.0,14.0,6.3,5.0,0.00179417,14.730817406548,2.0,0.10500000000003,3.465,0,,,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11409030,away,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,F,27,27,True,9.0,8.0,2.0,1.0,5.0,6.0,3.0,3.0,1.0,,1.0,,,,,,,,,,27.0,15.0,7.3,1.0,0.00112913,16.924878118449,3.0,4.305,3.255,2,,,,1.0,3.0,,1.0,,,0.0716,,1.0,,,,2.0,,,,,,1.0,,0.1252,,,,,,,,1.0,,
11409030,away,Rio Ave,Joca Fernandes,,,joca-fernandes,J. Fernandes,M,8,167,50,M,583834,EUR,822873600,M,14,14,True,9.0,6.0,,,1.0,1.0,5.0,9.0,1.0,1.0,2.0,,,,,,,,,,26.0,19.0,6.8,7.0,0.0145189,28.477578425313,5.0,-17.01,3.675,1,,1.0,,1.0,4.0,,,,2.0,0.0457,,,,,,1.0,,,,3.0,2.0,1.0,,0.1998,,,,,,,,,,
11409030,away,Rio Ave,Adrien Silva,,,adrien-silva,A. Silva,M,,175,380,,30127,EUR,605923200,M,15,15,True,10.0,8.0,3.0,2.0,3.0,3.0,7.0,10.0,1.0,,1.0,,1.0,,,,,,,,19.0,18.0,6.3,3.0,0.0498399,23.437252673832,3.0,-0.31499999999998,7.245,1,,3.0,2.0,1.0,2.0,,,,,0.7884,2.0,,,,,1.0,,,,,,1.0,,0.9961,,,,,,,1.0,,1.0,1.0
11409030,away,Rio Ave,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,19.0,8.0,6.7,3.0,0.0001727,5.9884756825089,1.0,5.985,5.985,1,,,,2.0,3.0,,,,1.0,0.0219,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,
11409030,away,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,away,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,away,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409030,away,Rio Ave,Leonardo Ruiz,,,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
