match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_duelWon,stat_totalTackle,stat_aerialLost,stat_aerialWon,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_hitWoodwork,stat_outfielderBlock,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10388441,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,44.0,40.0,8.0,5.0,39.0,41.0,1.0,3.0,5.0,1.0,1.0,90.0,49.0,6.5,4.0,0.0,0.0,0.00059472,0,0.4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388441,home,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,False,,75.0,71.0,1.0,1.0,40.0,42.0,31.0,34.0,2.0,,,90.0,96.0,7.7,7.0,0.0371,0.0,0.102851,1,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388441,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,benpavard21,787505,EUR,827971200,D,5,5,False,,96.0,89.0,5.0,4.0,72.0,75.0,17.0,21.0,4.0,,,90.0,102.0,6.9,8.0,0.0,0.0,0.0105952,0,,,,,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388441,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,94.0,87.0,8.0,6.0,80.0,83.0,7.0,11.0,10.0,,,90.0,102.0,6.8,8.0,0.0,0.0,0.00275376,0,,,,2.0,,,,,1.0,2.0,1.0,,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388441,home,FC Bayern München,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10289,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,,36.0,31.0,2.0,2.0,25.0,28.0,6.0,8.0,5.0,,,57.0,43.0,6.6,6.0,0.0,0.0,0.0145489,0,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388441,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,,75.0,70.0,6.0,3.0,41.0,41.0,32.0,44.0,11.0,,,90.0,100.0,8.7,14.0,0.0,0.0,0.474005,0,,1.0,10.0,3.0,,1.0,2.0,,,1.0,,5.0,6.0,4.0,,,3.0,,1.0,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10388441,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,,33.0,22.0,2.0,1.0,13.0,17.0,9.0,16.0,8.0,,,71.0,48.0,7.4,16.0,1.1947,1.1505,0.0141394,4,,,,3.0,,3.0,,1.0,1.0,,1.0,,6.0,1.0,,3.0,,,,,,,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
10388441,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,M,7,7,False,,36.0,31.0,1.0,,9.0,12.0,22.0,24.0,5.0,,,90.0,61.0,8.9,15.0,1.202,2.9616,0.197521,5,,,,6.0,1.0,5.0,,1.0,,,4.0,2.0,5.0,2.0,,,2.0,,1.0,,,,1.0,2.0,1.0,4.0,,3.0,,2.0,1.0,,,,,,,,
10388441,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,,27.0,26.0,,,10.0,10.0,16.0,17.0,7.0,,,71.0,42.0,7.3,6.0,0.3187,0.8094,0.0653188,1,,,,3.0,,3.0,,,,,1.0,1.0,5.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,
10388441,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,M,17,17,False,,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,20.0,9.0,6.5,2.0,0.1794,0.0,0.00208543,2,,,,1.0,,,,1.0,,,2.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,
